"ID","starting","grazing","environmt","rho_plus","rho_plus_ungrazed","q_plus","q_plus_ungrazed","rho_zero","rho_minus"
396,"low",0.15,0.98391959798995,0.898976447105788,0.929508183632735,0.907983977518357,0.930786982911582,0.0883776447105788,0.0126459081836327
390,"low",0.15,0.959798994974874,0.897505788423154,0.930855089820359,0.906902035872842,0.932343076087787,0.0896854291417166,0.0128087824351297
395,"low",0.15,0.979899497487437,0.901035528942116,0.926542914171657,0.910034060428704,0.92815566427721,0.0865301397205589,0.0124343313373253
393,"low",0.15,0.971859296482412,0.90279121756487,0.927943313373254,0.911355546374716,0.929110060751341,0.0853349301397206,0.0118738522954092
397,"low",0.15,0.987939698492462,0.902718562874251,0.928549301397206,0.911397043812465,0.929620570068395,0.0848902195608782,0.0123912175648703
398,"low",0.15,0.991959798994975,0.903584830339321,0.930381636726547,0.911803825699943,0.931650759402668,0.0850395209580838,0.0113756487025948
401,"low",0.25,0.2,0,0.346890219560878,NA,0.502138166110031,0.0903968063872256,0.909603193612774
399,"low",0.15,0.995979899497488,0.904999600798403,0.931318962075848,0.913154559090665,0.932893571621565,0.0833820359281437,0.0116183632734531
408,"low",0.25,0.228140703517588,0,0.442594810379242,NA,0.552035738392439,0.0991145708582834,0.900885429141717
403,"low",0.25,0.208040201005025,0,0.375055489021956,NA,0.522519988695905,0.0944471057884231,0.905552894211577
406,"low",0.25,0.220100502512563,0,0.429417165668663,NA,0.542300303524029,0.0910626746506986,0.908937325349301
400,"low",0.15,1,0.906881437125749,0.93056127744511,0.914298485495749,0.931797066121682,0.0830179640718563,0.0101005988023952
404,"low",0.25,0.212060301507538,0,0.393839520958084,NA,0.528745561121526,0.0937437125748503,0.90625628742515
402,"low",0.25,0.204020100502513,0,0.366493413173653,NA,0.512707543340635,0.0925141716566866,0.907485828343313
409,"low",0.25,0.232160804020101,0,0.466294610778443,NA,0.564491409438025,0.0912367265469062,0.908763273453094
411,"low",0.25,0.240201005025126,0,0.485889021956088,NA,0.57630521049603,0.0911912175648703,0.90880878243513
405,"low",0.25,0.21608040201005,0,0.406272255489022,NA,0.537597306053315,0.0916455089820359,0.908354491017964
407,"low",0.25,0.224120603015075,0,0.430919760479042,NA,0.551910136510149,0.0910922155688623,0.908907784431138
413,"low",0.25,0.248241206030151,0,0.507702195608782,NA,0.587064491542254,0.0870067864271457,0.912993213572854
414,"low",0.25,0.252261306532663,0,0.507594411177645,NA,0.589310137742455,0.0905253493013972,0.909474650698603
410,"low",0.25,0.236180904522613,0,0.486470259481038,NA,0.572712398106519,0.0912055888223553,0.908794411177645
415,"low",0.25,0.256281407035176,0,0.526847904191617,NA,0.598792604251319,0.0942714570858283,0.905728542914172
416,"low",0.25,0.260301507537688,0,0.532502195608782,NA,0.604384474615612,0.0884175648702595,0.91158243512974
417,"low",0.25,0.264321608040201,0,0.556910978043912,NA,0.625982655577919,0.0934570858283433,0.906542914171657
418,"low",0.25,0.268341708542714,0,0.545880239520958,NA,0.617052438537848,0.0867736526946108,0.913226347305389
412,"low",0.25,0.244221105527638,0,0.474239520958084,NA,0.573190446673731,0.0934075848303393,0.906592415169661
421,"low",0.25,0.280402010050251,0,0.583809181636727,NA,0.644807272229309,0.0834522954091816,0.916547704590818
401,"high",0.25,0.2,0,0.337706986027944,NA,0.50073535022715,0.0903968063872256,0.909603193612774
419,"low",0.25,0.272361809045226,0,0.555080239520958,NA,0.626518219400898,0.0902243512974052,0.909775648702595
420,"low",0.25,0.276381909547739,0,0.562789620758483,NA,0.626229858370349,0.0898626746506986,0.910137325349301
406,"high",0.25,0.220100502512563,0,0.424918163672655,NA,0.538181739352447,0.0910626746506986,0.908937325349301
403,"high",0.25,0.208040201005025,0,0.374078243512974,NA,0.510122318533097,0.0944471057884231,0.905552894211577
404,"high",0.25,0.212060301507538,0,0.396814371257485,NA,0.530055705905408,0.0937437125748503,0.90625628742515
408,"high",0.25,0.228140703517588,0,0.45215249500998,NA,0.556039386990293,0.0991145708582834,0.900885429141717
423,"low",0.25,0.288442211055276,0,0.587437125748503,NA,0.644673704247808,0.0916407185628743,0.908359281437126
422,"low",0.25,0.284422110552764,0,0.580716167664671,NA,0.636587036601228,0.0933469061876248,0.906653093812375
409,"high",0.25,0.232160804020101,0,0.459484231536926,NA,0.555488365861856,0.0912367265469062,0.908763273453094
402,"high",0.25,0.204020100502513,0,0.364587624750499,NA,0.504339312443013,0.0925141716566866,0.907485828343313
411,"high",0.25,0.240201005025126,0,0.482221956087824,NA,0.580621235748112,0.0911912175648703,0.90880878243513
413,"high",0.25,0.248241206030151,0,0.509576047904192,NA,0.590084923483641,0.0870067864271457,0.912993213572854
414,"high",0.25,0.252261306532663,0,0.498850299401198,NA,0.583849316745518,0.0905253493013972,0.909474650698603
415,"high",0.25,0.256281407035176,0,0.52140119760479,NA,0.596825934743609,0.0942714570858283,0.905728542914172
405,"high",0.25,0.21608040201005,0,0.399114570858283,NA,0.544960811850709,0.0916455089820359,0.908354491017964
416,"high",0.25,0.260301507537688,0,0.528518962075848,NA,0.604956696651743,0.0884175648702595,0.91158243512974
407,"high",0.25,0.224120603015075,0,0.443029141716567,NA,0.547542786957806,0.0910922155688623,0.908907784431138
417,"high",0.25,0.264321608040201,0,0.551220758483034,NA,0.624169210781688,0.0934570858283433,0.906542914171657
418,"high",0.25,0.268341708542714,0,0.538783233532934,NA,0.615728947464346,0.0867736526946108,0.913226347305389
410,"high",0.25,0.236180904522613,0,0.468443912175649,NA,0.570060519249393,0.0912055888223553,0.908794411177645
412,"high",0.25,0.244221105527638,0,0.480494211576846,NA,0.571621531793576,0.0934075848303393,0.906592415169661
421,"high",0.25,0.280402010050251,0,0.582845508982036,NA,0.64251227001306,0.0834522954091816,0.916547704590818
424,"low",0.25,0.292462311557789,0,0.609870658682635,NA,0.659615450588609,0.0839536926147705,0.91604630738523
425,"low",0.25,0.296482412060302,0,0.619615169660679,NA,0.669455781981384,0.0928015968063872,0.907198403193613
426,"low",0.25,0.300502512562814,0,0.612678642714571,NA,0.66243415251253,0.090725748502994,0.909274251497006
427,"low",0.25,0.304522613065327,0,0.626222754491018,NA,0.67831756985799,0.0963912175648703,0.90360878243513
428,"low",0.25,0.308542713567839,0,0.634085429141717,NA,0.676676748177401,0.0918059880239521,0.908194011976048
423,"high",0.25,0.288442211055276,0,0.587964870259481,NA,0.648420244348247,0.0916407185628743,0.908359281437126
430,"low",0.25,0.316582914572864,0,0.645059481037924,NA,0.691318122911344,0.0897221556886228,0.910277844311377
419,"high",0.25,0.272361809045226,0,0.562222754491018,NA,0.626542265812663,0.0902243512974052,0.909775648702595
420,"high",0.25,0.276381909547739,0,0.566745708582834,NA,0.628884814115097,0.0898626746506986,0.910137325349301
422,"high",0.25,0.284422110552764,0,0.584360878243513,NA,0.638007656785482,0.0933469061876248,0.906653093812375
429,"low",0.25,0.312562814070352,0,0.626249101796407,NA,0.672605764660644,0.0926203592814371,0.907379640718563
432,"low",0.25,0.324623115577889,0,0.663491417165669,NA,0.700827453051712,0.0905916167664671,0.909408383233533
431,"low",0.25,0.320603015075377,0,0.65177005988024,NA,0.691169792762804,0.09575249500998,0.90424750499002
434,"low",0.25,0.332663316582915,0,0.674909381237525,NA,0.712446570141275,0.088562874251497,0.911437125748503
433,"low",0.25,0.328643216080402,0,0.65072255489022,NA,0.690224236219946,0.0906067864271457,0.909393213572854
436,"low",0.25,0.34070351758794,0,0.687123353293413,NA,0.721963366164908,0.0936926147704591,0.906307385229541
438,"low",0.25,0.348743718592965,0,0.683789221556886,NA,0.719087395373064,0.0895489021956088,0.910451097804391
435,"low",0.25,0.336683417085427,0,0.680015169660679,NA,0.711222610356869,0.0834259481037924,0.916574051896208
439,"low",0.25,0.352763819095477,0,0.705025149700599,NA,0.732665741237969,0.0917069860279441,0.908293013972056
437,"low",0.25,0.344723618090452,0,0.685500199600798,NA,0.716907797521524,0.0880367265469062,0.911963273453094
424,"high",0.25,0.292462311557789,0,0.610735329341317,NA,0.659620678514442,0.0839536926147705,0.91604630738523
440,"low",0.25,0.35678391959799,0,0.695158483033932,NA,0.731809827329278,0.0932119760479042,0.906788023952096
441,"low",0.25,0.360804020100503,0,0.712031137724551,NA,0.743426969978883,0.0913245508982036,0.908675449101796
425,"high",0.25,0.296482412060302,0,0.615227145708583,NA,0.665661269125635,0.0928015968063872,0.907198403193613
442,"low",0.25,0.364824120603015,0,0.706297005988024,NA,0.731449149477724,0.0907760479041916,0.909223952095808
426,"high",0.25,0.300502512562814,0,0.61544750499002,NA,0.663592878545611,0.090725748502994,0.909274251497006
430,"high",0.25,0.316582914572864,0,0.641433932135729,NA,0.689207105383295,0.0897221556886228,0.910277844311377
427,"high",0.25,0.304522613065327,0,0.629263073852295,NA,0.67723931438283,0.0963912175648703,0.90360878243513
443,"low",0.25,0.368844221105528,0,0.717345309381238,NA,0.742231263177381,0.091536127744511,0.908463872255489
428,"high",0.25,0.308542713567839,0,0.630019161676647,NA,0.67356240643922,0.0918059880239521,0.908194011976048
446,"low",0.25,0.380904522613065,0,0.732912574850299,NA,0.757987446115228,0.0961077844311377,0.903892215568862
429,"high",0.25,0.312562814070352,0,0.626858283433134,NA,0.672443506281278,0.0926203592814371,0.907379640718563
434,"high",0.25,0.332663316582915,0,0.673710179640719,NA,0.712250173913465,0.088562874251497,0.911437125748503
444,"low",0.25,0.37286432160804,0,0.707804391217565,NA,0.737594091761167,0.0920974051896208,0.907902594810379
445,"low",0.25,0.376884422110553,0,0.721384431137725,NA,0.746369933870417,0.0927840319361277,0.907215968063872
433,"high",0.25,0.328643216080402,0,0.650986826347305,NA,0.68967296407262,0.0906067864271457,0.909393213572854
436,"high",0.25,0.34070351758794,0,0.685996007984032,NA,0.721080979125044,0.0936926147704591,0.906307385229541
432,"high",0.25,0.324623115577889,0,0.66444870259481,NA,0.701574763481329,0.0905916167664671,0.909408383233533
431,"high",0.25,0.320603015075377,0,0.652770459081836,NA,0.692571202961206,0.09575249500998,0.90424750499002
438,"high",0.25,0.348743718592965,0,0.684324151696607,NA,0.719212430888635,0.0895489021956088,0.910451097804391
439,"high",0.25,0.352763819095477,0,0.705025149700599,NA,0.732665741237969,0.0917069860279441,0.908293013972056
435,"high",0.25,0.336683417085427,0,0.679776447105788,NA,0.710488575385255,0.0834259481037924,0.916574051896208
437,"high",0.25,0.344723618090452,0,0.685500199600798,NA,0.716907797521524,0.0880367265469062,0.911963273453094
447,"low",0.25,0.384924623115578,0,0.737024351297405,NA,0.760252810199504,0.0929684630738523,0.907031536926148
448,"low",0.25,0.388944723618091,0,0.743034730538922,NA,0.76329678453841,0.0882602794411178,0.911739720558882
441,"high",0.25,0.360804020100503,0,0.712031137724551,NA,0.743426969978883,0.0913245508982036,0.908675449101796
450,"low",0.25,0.396984924623116,0,0.750151696606786,NA,0.768387104774697,0.0920982035928144,0.907901796407186
442,"high",0.25,0.364824120603015,0,0.706297005988024,NA,0.731449149477724,0.0907760479041916,0.909223952095808
449,"low",0.25,0.392964824120603,0,0.755466666666667,NA,0.774205207521174,0.0870770459081836,0.912922954091816
443,"high",0.25,0.368844221105528,0,0.717345309381238,NA,0.742231263177381,0.091536127744511,0.908463872255489
440,"high",0.25,0.35678391959799,0,0.695158483033932,NA,0.731809827329278,0.0932119760479042,0.906788023952096
451,"low",0.25,0.401005025125628,0,0.753594411177645,NA,0.772715817652382,0.0846594810379241,0.915340518962076
453,"low",0.25,0.409045226130653,0,0.75764870259481,NA,0.774112381966289,0.0901061876247505,0.909893812375249
446,"high",0.25,0.380904522613065,0,0.732912574850299,NA,0.757987446115228,0.0961077844311377,0.903892215568862
454,"low",0.25,0.413065326633166,0,0.760946906187625,NA,0.779917928066631,0.090439121756487,0.909560878243513
452,"low",0.25,0.405025125628141,0,0.762439121756487,NA,0.779312608646874,0.0859217564870259,0.914078243512974
455,"low",0.25,0.417085427135678,0,0.76568622754491,NA,0.781851731413765,0.0923576846307385,0.907642315369261
456,"low",0.25,0.421105527638191,0,0.77460998003992,NA,0.790941147409047,0.0891768463073852,0.910823153692615
444,"high",0.25,0.37286432160804,0,0.707804391217565,NA,0.737594091761167,0.0920974051896208,0.907902594810379
445,"high",0.25,0.376884422110553,0,0.721384431137725,NA,0.746369933870417,0.0927840319361277,0.907215968063872
459,"low",0.25,0.433165829145729,0,0.779811576846307,NA,0.795756186376136,0.0895984031936128,0.910401596806387
457,"low",0.25,0.425125628140704,0,0.769012375249501,NA,0.784876896770931,0.0890483033932136,0.910951696606786
458,"low",0.25,0.429145728643216,0,0.772774451097804,NA,0.788674086130396,0.0986251497005988,0.901374850299401
448,"high",0.25,0.388944723618091,0,0.743034730538922,NA,0.76329678453841,0.0882602794411178,0.911739720558882
460,"low",0.25,0.437185929648241,0,0.781654291417166,NA,0.794271960782939,0.090661876247505,0.909338123752495
463,"low",0.25,0.449246231155779,0,0.796840718562874,NA,0.808587300781628,0.0888295409181637,0.911170459081836
464,"low",0.25,0.453266331658291,0,0.79120878243513,NA,0.80545200347988,0.0899057884231537,0.910094211576846
447,"high",0.25,0.384924623115578,0,0.737024351297405,NA,0.760252810199504,0.0929684630738523,0.907031536926148
461,"low",0.25,0.441206030150754,0,0.779897804391218,NA,0.79566275745088,0.0924822355289421,0.907517764471058
465,"low",0.25,0.457286432160804,0,0.793746107784431,NA,0.804887668692492,0.0904479041916168,0.909552095808383
462,"low",0.25,0.445226130653266,0,0.791061876247505,NA,0.804946781310734,0.0900558882235529,0.909944111776447
450,"high",0.25,0.396984924623116,0,0.750151696606786,NA,0.768387104774697,0.0920982035928144,0.907901796407186
449,"high",0.25,0.392964824120603,0,0.755466666666667,NA,0.774205207521174,0.0870770459081836,0.912922954091816
451,"high",0.25,0.401005025125628,0,0.753594411177645,NA,0.772715817652382,0.0846594810379241,0.915340518962076
453,"high",0.25,0.409045226130653,0,0.75764870259481,NA,0.774112381966289,0.0901061876247505,0.909893812375249
454,"high",0.25,0.413065326633166,0,0.760946906187625,NA,0.779917928066631,0.090439121756487,0.909560878243513
466,"low",0.25,0.461306532663317,0,0.797441117764471,NA,0.81196620524931,0.0966235528942116,0.903376447105788
467,"low",0.25,0.465326633165829,0,0.804802395209581,NA,0.815923113674979,0.0931584830339321,0.906841516966068
455,"high",0.25,0.417085427135678,0,0.76568622754491,NA,0.781851731413765,0.0923576846307385,0.907642315369261
452,"high",0.25,0.405025125628141,0,0.762439121756487,NA,0.779312608646874,0.0859217564870259,0.914078243512974
456,"high",0.25,0.421105527638191,0,0.77460998003992,NA,0.790941147409047,0.0891768463073852,0.910823153692615
459,"high",0.25,0.433165829145729,0,0.779811576846307,NA,0.795756186376136,0.0895984031936128,0.910401596806387
468,"low",0.25,0.469346733668342,0,0.805051497005988,NA,0.81808685667524,0.0872367265469062,0.912763273453094
469,"low",0.25,0.473366834170854,0,0.80715369261477,NA,0.817180876278257,0.0875816367265469,0.912418363273453
458,"high",0.25,0.429145728643216,0,0.772774451097804,NA,0.788674086130396,0.0986251497005988,0.901374850299401
463,"high",0.25,0.449246231155779,0,0.796840718562874,NA,0.808587300781628,0.0888295409181637,0.911170459081836
457,"high",0.25,0.425125628140704,0,0.769012375249501,NA,0.784876896770931,0.0890483033932136,0.910951696606786
464,"high",0.25,0.453266331658291,0,0.79120878243513,NA,0.80545200347988,0.0899057884231537,0.910094211576846
470,"low",0.25,0.477386934673367,0,0.80924630738523,NA,0.820430192041721,0.0913532934131737,0.908646706586826
471,"low",0.25,0.481407035175879,0,0.806264271457086,NA,0.821033031400661,0.089160878243513,0.910839121756487
472,"low",0.25,0.485427135678392,0,0.815598403193613,NA,0.825174083633488,0.0961445109780439,0.903855489021956
465,"high",0.25,0.457286432160804,0,0.793746107784431,NA,0.804887668692492,0.0904479041916168,0.909552095808383
460,"high",0.25,0.437185929648241,0,0.781654291417166,NA,0.794271960782939,0.090661876247505,0.909338123752495
473,"low",0.25,0.489447236180905,0.00555528942115768,0.817834730538922,0.473503703362214,0.827629667215149,0.0998171656686627,0.89462754491018
474,"low",0.25,0.493467336683417,0,0.816495808383234,NA,0.826442025357478,0.0897588822355289,0.910241117764471
461,"high",0.25,0.441206030150754,0,0.779897804391218,NA,0.79566275745088,0.0924822355289421,0.907517764471058
476,"low",0.25,0.501507537688442,0,0.819786826347305,NA,0.828897086255699,0.0872399201596806,0.912760079840319
462,"high",0.25,0.445226130653266,0,0.791061876247505,NA,0.804946781310734,0.0900558882235529,0.909944111776447
475,"low",0.25,0.49748743718593,0.00327904191616766,0.821413972055888,0.407910884856993,0.831783048646228,0.0940311377245509,0.902689820359281
467,"high",0.25,0.465326633165829,0,0.804802395209581,NA,0.815923113674979,0.0931584830339321,0.906841516966068
480,"low",0.25,0.517587939698492,0,0.828246706586826,NA,0.837731203262359,0.0955209580838323,0.904479041916168
477,"low",0.25,0.505527638190955,0,0.824926147704591,NA,0.8355071843376,0.0906251497005988,0.909374850299401
466,"high",0.25,0.461306532663317,0,0.797441117764471,NA,0.81196620524931,0.0966235528942116,0.903376447105788
479,"low",0.25,0.51356783919598,0,0.825524151696607,NA,0.835205104741544,0.0910730538922156,0.908926946107784
478,"low",0.25,0.509547738693467,0,0.826214770459082,NA,0.836803492178296,0.0952550898203593,0.904744910179641
481,"low",0.25,0.521608040201005,0,0.83539880239521,NA,0.84338363181645,0.0918331337325349,0.908166866267465
482,"low",0.25,0.525628140703518,0.00193453093812375,0.840266666666667,0.352181537136627,0.849447651962427,0.0975624750499002,0.900502994011976
471,"high",0.25,0.481407035175879,0,0.806264271457086,NA,0.821033031400661,0.089160878243513,0.910839121756487
484,"low",0.25,0.533668341708543,0.0192870259481038,0.834986027944112,0.38851498890941,0.842769343393063,0.135043512974052,0.845669461077844
470,"high",0.25,0.477386934673367,0,0.80924630738523,NA,0.820430192041721,0.0913532934131737,0.908646706586826
468,"high",0.25,0.469346733668342,0,0.805051497005988,NA,0.81808685667524,0.0872367265469062,0.912763273453094
472,"high",0.25,0.485427135678392,0,0.815598403193613,NA,0.825174083633488,0.0961445109780439,0.903855489021956
485,"low",0.25,0.537688442211055,0.000146107784431138,0.842616367265469,NA,0.849913082889794,0.0911936127744511,0.908660279441118
469,"high",0.25,0.473366834170854,0,0.80715369261477,NA,0.817180876278257,0.0875816367265469,0.912418363273453
473,"high",0.25,0.489447236180905,0.00555528942115768,0.817834730538922,0.473503703362214,0.827629667215149,0.0998171656686627,0.89462754491018
483,"low",0.25,0.52964824120603,0.0284191616766467,0.831800399201597,0.554527293348749,0.840421000933141,0.12257245508982,0.849008383233533
474,"high",0.25,0.493467336683417,0,0.816495808383234,NA,0.826442025357478,0.0897588822355289,0.910241117764471
476,"high",0.25,0.501507537688442,0,0.819786826347305,NA,0.828897086255699,0.0872399201596806,0.912760079840319
475,"high",0.25,0.49748743718593,0.00327904191616766,0.821413972055888,0.407910884856993,0.831783048646228,0.0940311377245509,0.902689820359281
486,"low",0.25,0.541708542713568,0.0216670658682635,0.840203592814371,0.474399953899624,0.847592675314817,0.121920159680639,0.856412774451098
488,"low",0.25,0.549748743718593,0.218122155688623,0.846269860279441,0.549813315671155,0.852764641503791,0.30155369261477,0.480324151696607
489,"low",0.25,0.553768844221106,0.157828343313373,0.844661876247505,0.540876643511633,0.851757722793479,0.264931736526946,0.577239920159681
479,"high",0.25,0.51356783919598,0,0.825524151696607,NA,0.835205104741544,0.0910730538922156,0.908926946107784
480,"high",0.25,0.517587939698492,0,0.828246706586826,NA,0.837731203262359,0.0955209580838323,0.904479041916168
487,"low",0.25,0.54572864321608,0.215706986027944,0.845809181636727,0.555569240294501,0.853623686226488,0.297001996007984,0.487291017964072
477,"high",0.25,0.505527638190955,0,0.824926147704591,NA,0.8355071843376,0.0906251497005988,0.909374850299401
491,"low",0.25,0.561809045226131,0.280641117764471,0.848233133732535,0.582288490403295,0.854965340098687,0.316071057884232,0.403287824351297
490,"low",0.25,0.557788944723618,0.330641916167665,0.844847904191617,0.595025901566387,0.853158584411335,0.347915369261477,0.321442714570858
482,"high",0.25,0.525628140703518,0.00193453093812375,0.840266666666667,0.352181537136627,0.849447651962427,0.0975624750499002,0.900502994011976
492,"low",0.25,0.565829145728643,0.343592015968064,0.849385229540918,0.614595904800569,0.856574190769582,0.331244710578842,0.325163273453094
481,"high",0.25,0.521608040201005,0,0.83539880239521,NA,0.84338363181645,0.0918331337325349,0.908166866267465
495,"low",0.25,0.577889447236181,0.401940918163673,0.853441117764471,0.627159903798907,0.859980366656767,0.340027944111776,0.258031137724551
478,"high",0.25,0.509547738693467,0,0.826214770459082,NA,0.836803492178296,0.0952550898203593,0.904744910179641
485,"high",0.25,0.537688442211055,0.000146107784431138,0.842616367265469,NA,0.849913082889794,0.0911936127744511,0.908660279441118
497,"low",0.25,0.585929648241206,0.523108183632734,0.857433932135728,0.670034068028591,0.86250379088428,0.334144510978044,0.142747305389222
493,"low",0.25,0.569849246231156,0.382370459081836,0.853671057884232,0.616118111876426,0.861010301350014,0.356825548902196,0.260803992015968
494,"low",0.25,0.573869346733668,0.41101876247505,0.853738922155689,0.625195175539,0.860417275355776,0.34898123752495,0.24
499,"low",0.25,0.593969849246231,0.528213173652695,0.863789221556886,0.673943780361159,0.86956387685066,0.33317125748503,0.138615568862275
503,"low",0.25,0.610050251256282,0.562697005988024,0.864887824351297,0.698264150323449,0.870455997019807,0.314024750499002,0.123278243512974
498,"low",0.25,0.589949748743719,0.49270499001996,0.855683832335329,0.663531084982501,0.862469075181675,0.337203992015968,0.170091017964072
496,"low",0.25,0.581909547738694,0.463042714570858,0.853794011976048,0.65170983056122,0.860006706048586,0.342757684630739,0.194199600798403
500,"low",0.25,0.597989949748744,0.530698602794411,0.857196007984032,0.677579509609581,0.864388699394545,0.330838323353293,0.138463073852295
505,"low",0.25,0.618090452261307,0.580905389221557,0.87177245508982,0.704184189482313,0.876752160879061,0.310759281437126,0.108335329341317
504,"low",0.25,0.614070351758794,0.573136127744511,0.866596407185629,0.700896081585436,0.871841045282656,0.309939321357285,0.116924550898204
506,"low",0.25,0.622110552763819,0.601790818363273,0.871615968063872,0.710113563900889,0.876326252211584,0.300024750499002,0.0981844311377246
501,"low",0.25,0.602010050251256,0.494413572854291,0.861405189620759,0.657726974366095,0.866495934831354,0.338547704590818,0.16703872255489
502,"low",0.25,0.606030150753769,0.531330938123753,0.865386027944112,0.676831290938828,0.871090097129907,0.329355688622754,0.139313373253493
508,"low",0.25,0.630150753768844,0.594441516966068,0.868070259481038,0.703262636786129,0.87286878057157,0.309817165668663,0.0957413173652695
509,"low",0.25,0.634170854271357,0.619183233532934,0.87376127744511,0.726908824661893,0.878206861972708,0.283983233532934,0.0968335329341317
511,"low",0.25,0.642211055276382,0.632277844311377,0.868111776447106,0.736282105371685,0.872675363456114,0.277249500998004,0.0904726546906188
507,"low",0.25,0.626130653266332,0.592645908183633,0.869794011976048,0.707734421158918,0.875195323075425,0.303221556886228,0.10413253493014
512,"low",0.25,0.646231155778894,0.641350099800399,0.879341317365269,0.737903438311824,0.883905500222796,0.276330538922156,0.0823193612774451
513,"low",0.25,0.650251256281407,0.631437125748503,0.877859481037924,0.732196026342191,0.882104329033571,0.277484231536926,0.0910786427145709
514,"low",0.25,0.65427135678392,0.675431536926148,0.879044311377245,0.754800553431672,0.884348004520815,0.257773253493014,0.0667952095808383
517,"low",0.25,0.666331658291457,0.673199201596806,0.88008622754491,0.750941519688229,0.884945294725449,0.260562075848303,0.0662387225548902
510,"low",0.25,0.638190954773869,0.594453493013972,0.875226347305389,0.709618108465622,0.880839156128941,0.304415169660679,0.101131337325349
516,"low",0.25,0.662311557788945,0.643737325349301,0.884197205588822,0.738009126402188,0.88809023429184,0.27500119760479,0.0812614770459082
515,"low",0.25,0.658291457286432,0.659148902195609,0.876859081836327,0.746345258142021,0.88126420225475,0.26742994011976,0.0734211576846307
521,"low",0.25,0.682412060301508,0.680519760479042,0.88438243512974,0.760882040984384,0.887917933780222,0.250098203592814,0.0693820359281437
520,"low",0.25,0.678391959798995,0.687968063872256,0.883964870259481,0.765274451767256,0.887068396177468,0.249033133732535,0.0629988023952096
522,"low",0.25,0.68643216080402,0.700099800399202,0.889060279441118,0.769285408094125,0.892387288820541,0.242976447105788,0.05692375249501
526,"low",0.25,0.70251256281407,0.725663872255489,0.889890618762475,0.790844184345703,0.893563930054287,0.220859880239521,0.05347624750499
518,"low",0.25,0.67035175879397,0.684283433133733,0.884468662674651,0.763589086289562,0.888317884872356,0.248718562874252,0.066998003992016
525,"low",0.25,0.698492462311558,0.709337325349301,0.888088622754491,0.778912355106023,0.892365562254768,0.235652694610778,0.0550099800399202
524,"low",0.25,0.694472361809045,0.722720958083832,0.886880638722555,0.784892183787727,0.891489917819653,0.224323353293413,0.0529556886227545
519,"low",0.25,0.674371859296482,0.675961676646707,0.882065469061876,0.75595018461389,0.88605995564113,0.258171656686627,0.0658666666666667
527,"low",0.25,0.706532663316583,0.709943313373253,0.889020359281437,0.780290884763885,0.892835639216449,0.233609580838323,0.0564471057884232
523,"low",0.25,0.690452261306533,0.700187624750499,0.888748103792415,0.773167460245532,0.891998668087667,0.239788423153693,0.0600239520958084
530,"low",0.25,0.718592964824121,0.740648303393214,0.891881836327345,0.798506825422823,0.895499612205186,0.211987225548902,0.0473644710578842
531,"low",0.25,0.722613065326633,0.746475848303393,0.894240319361277,0.801027689651051,0.898525636392529,0.207033133732535,0.0464910179640719
528,"low",0.25,0.710552763819096,0.727349301397206,0.889271057884232,0.786664295159697,0.893098899253549,0.223157684630739,0.0494930139720559
529,"low",0.25,0.714572864321608,0.731129740518962,0.892483832335329,0.794100420542606,0.895170824799593,0.218182035928144,0.0506882235528942
532,"low",0.25,0.726633165829146,0.74846626746507,0.893683033932136,0.804941517192859,0.896901735498404,0.207784431137725,0.0437493013972056
534,"low",0.25,0.734673366834171,0.763900998003992,0.895573652694611,0.814668461540292,0.898476883841312,0.194265069860279,0.0418339321357285
536,"low",0.25,0.742713567839196,0.766966067864271,0.898240319361277,0.815844611379722,0.900973315719891,0.19362874251497,0.0394051896207585
537,"low",0.25,0.746733668341709,0.752883033932136,0.897543313373253,0.807468847539025,0.901101360486745,0.203101796407186,0.0440151696606786
535,"low",0.25,0.738693467336683,0.759722954091816,0.901895409181637,0.808879253178419,0.903835136010811,0.198040718562874,0.0422363273453094
533,"low",0.25,0.730653266331658,0.747652694610778,0.895119361277445,0.802771746100397,0.898056660715212,0.20829620758483,0.0440510978043912
541,"low",0.25,0.762814070351759,0.771342914171657,0.901762075848303,0.816718811671939,0.904790767219822,0.19160878243513,0.0370483033932136
543,"low",0.25,0.770854271356784,0.780310578842315,0.898850299401198,0.823295339475248,0.902320509163434,0.183773253493014,0.0359161676646707
538,"low",0.25,0.750753768844221,0.763824351297405,0.89997125748503,0.813156352437776,0.902597837238618,0.195924151696607,0.040251497005988
542,"low",0.25,0.766834170854271,0.775458682634731,0.900729740518962,0.821856991460919,0.903704416018883,0.186019161676647,0.0385221556886228
546,"low",0.25,0.782914572864322,0.789808383233533,0.903956087824351,0.831107586327116,0.906469525107742,0.176765668662675,0.0334259481037924
544,"low",0.25,0.774874371859297,0.790191616766467,0.90327744510978,0.83161765474194,0.905584196814941,0.176219560878244,0.0335888223552894
539,"low",0.25,0.754773869346734,0.756964471057884,0.89678003992016,0.810998922607254,0.89991581473369,0.199461876247505,0.0435736526946108
547,"low",0.25,0.786934673366834,0.799508982035928,0.902948502994012,0.839449092865103,0.90531554750412,0.167064271457086,0.033426746506986
549,"low",0.25,0.794974874371859,0.799939321357285,0.907144910179641,0.837182683573693,0.9095844366988,0.168623552894212,0.031437125748503
540,"low",0.25,0.758793969849246,0.773107385229541,0.90140998003992,0.820422014133107,0.903874400763663,0.187943313373253,0.0389493013972056
