"global","stock","m","g","b","d","c_","del","r","f","rho_plus","vul","eq"
"global","stock","m","g","b","d","c_","del","r","f","rho","vul","equlbr"
FALSE,FALSE,0.05,0,0.3425,0.1,0.2,0.1,0.01,0.9,2e-04,0.75,0.000138379215636365
FALSE,FALSE,0.05,0,0.345,0.1,0.2,0.1,0.01,0.9,0.0019,0.526315789473684,0.000180957435832169
FALSE,FALSE,0.05,0,0.3475,0.1,0.2,0.1,0.01,0.9,0,1,0.000117090105538463
FALSE,FALSE,0.05,0,0.35,0.1,0.2,0.1,0.01,0.9,0.0043,0.547619047619048,0.000691896078181824
FALSE,FALSE,0.05,0,0.3525,0.1,0.2,0.1,0.01,0.9,8e-04,0.6875,9.73611841962662e-05
FALSE,FALSE,0.05,0,0.355,0.1,0.2,0.1,0.01,0.9,0,NA,0.00016226864032711
FALSE,FALSE,0.05,0,0.3575,0.1,0.2,0.1,0.01,0.9,0,NA,3.24537280654221e-05
FALSE,FALSE,0.05,0,0.36,0.1,0.2,0.1,0.01,0.9,0.0023,0.704545454545455,0.000356991008719643
FALSE,FALSE,0.05,0,0.3625,0.1,0.2,0.1,0.01,0.9,0.002,0.625,0.000186838214022235
FALSE,FALSE,0.05,0,0.365,0.1,0.2,0.1,0.01,0.9,0.001,0.6,0.000142876281311121
FALSE,FALSE,0.05,0,0.3675,0.1,0.2,0.1,0.01,0.9,0,NA,3.29714495333355e-05
FALSE,FALSE,0.05,0,0.37,0.1,0.2,0.1,0.01,0.9,0.0024,0.5,0.000274762079444463
FALSE,FALSE,0.05,0,0.3725,0.1,0.2,0.1,0.01,0.9,0.0016,0.59375,0.0001005093378297
FALSE,FALSE,0.05,0,0.375,0.1,0.2,0.1,0.01,0.9,5e-04,0.6,0.000234521788269299
FALSE,FALSE,0.05,0,0.3775,0.1,0.2,0.1,0.01,0.9,9e-04,0.611111111111111,5.58385210164998e-05
FALSE,FALSE,0.05,0,0.38,0.1,0.2,0.1,0.01,0.9,0,NA,0.000167515563049499
FALSE,FALSE,0.05,0,0.3825,0.1,0.2,0.1,0.01,0.9,8e-04,0.5625,0.000192354826764139
FALSE,FALSE,0.05,0,0.385,0.1,0.2,0.1,0.01,0.9,0.0034,0.573529411764706,0.000373394663718624
FALSE,FALSE,0.05,0,0.3875,0.1,0.2,0.1,0.01,0.9,0,NA,0.000169724847144829
FALSE,FALSE,0.05,0,0.39,0.1,0.2,0.1,0.01,0.9,0,NA,7.92049286675868e-05
FALSE,FALSE,0.05,0,0.3925,0.1,0.2,0.1,0.01,0.9,9e-04,0.444444444444444,0.000103211997065919
FALSE,FALSE,0.05,0,0.395,0.1,0.2,0.1,0.01,0.9,0,NA,0.000172019995109865
FALSE,FALSE,0.05,0,0.3975,0.1,0.2,0.1,0.01,0.9,0,NA,8.02759977179369e-05
FALSE,FALSE,0.05,0,0.4,0.1,0.2,0.1,0.01,0.9,0,NA,0.000127635991966646
FALSE,FALSE,0.05,0,0.4025,0.1,0.2,0.1,0.01,0.9,0,1,0.000406114519893873
FALSE,FALSE,0.05,0,0.405,0.1,0.2,0.1,0.01,0.9,0.002,0.526315789473684,0.000382907975899937
FALSE,FALSE,0.05,0,0.4075,0.1,0.2,0.1,0.01,0.9,0.003,0.568965517241379,0.000382907975899937
FALSE,FALSE,0.05,0,0.41,0.1,0.2,0.1,0.01,0.9,0,NA,0.000129059520432339
FALSE,FALSE,0.05,0,0.4125,0.1,0.2,0.1,0.01,0.9,0,NA,3.51980510270016e-05
FALSE,FALSE,0.05,0,0.415,0.1,0.2,0.1,0.01,0.9,0,1,0.000410643928648352
FALSE,FALSE,0.05,0,0.4175,0.1,0.2,0.1,0.01,0.9,0.0019,0.552631578947368,5.8663418378336e-05
FALSE,FALSE,0.05,0,0.42,0.1,0.2,0.1,0.01,0.9,0.0051,0.470588235294118,0.000391365233423042
FALSE,FALSE,0.05,0,0.4225,0.1,0.2,0.1,0.01,0.9,0,NA,3.55786575839129e-05
FALSE,FALSE,0.05,0,0.425,0.1,0.2,0.1,0.01,0.9,0,NA,3.55786575839129e-05
FALSE,FALSE,0.05,0,0.4275,0.1,0.2,0.1,0.01,0.9,0.0024,0.604166666666667,0.000154174182863622
FALSE,FALSE,0.05,0,0.43,0.1,0.2,0.1,0.01,0.9,0,NA,3.59339420568035e-05
FALSE,FALSE,0.05,0,0.4325,0.1,0.2,0.1,0.01,0.9,0,NA,8.38458647992082e-05
FALSE,FALSE,0.05,0,0.435,0.1,0.2,0.1,0.01,0.9,0,NA,8.38458647992082e-05
FALSE,FALSE,0.05,0,0.4375,0.1,0.2,0.1,0.01,0.9,0.0018,0.527777777777778,0.000395273362624838
FALSE,FALSE,0.05,0,0.44,0.1,0.2,0.1,0.01,0.9,5e-04,0.7,0.000395273362624838
FALSE,FALSE,0.05,0,0.4425,0.1,0.2,0.1,0.01,0.9,0.0038,0.472222222222222,0.000157026959171154
FALSE,FALSE,0.05,0,0.445,0.1,0.2,0.1,0.01,0.9,0.0034,0.441176470588235,0.000108710971733876
FALSE,FALSE,0.05,0,0.4475,0.1,0.2,0.1,0.01,0.9,0.0018,0.5,0.000398606896357545
FALSE,FALSE,0.05,0,0.45,0.1,0.2,0.1,0.01,0.9,0.0024,0.62,6.03949842965977e-05
FALSE,FALSE,0.05,0,0.4525,0.1,0.2,0.1,0.01,0.9,0,NA,0.000133988960264588
FALSE,FALSE,0.05,0,0.455,0.1,0.2,0.1,0.01,0.9,0.0027,0.5,6.09040728475399e-05
FALSE,FALSE,0.05,0,0.4575,0.1,0.2,0.1,0.01,0.9,0.0013,0.681818181818182,0.000207073847681636
FALSE,FALSE,0.05,0,0.46,0.1,0.2,0.1,0.01,0.9,0,NA,8.59395073499949e-05
FALSE,FALSE,0.05,0,0.4625,0.1,0.2,0.1,0.01,0.9,0.003,0.5,0.000159601942221419
FALSE,FALSE,0.05,0,0.465,0.1,0.2,0.1,0.01,0.9,0,NA,8.59395073499949e-05
FALSE,FALSE,0.05,0,0.4675,0.1,0.2,0.1,0.01,0.9,0.0034,0.471428571428571,0.000405143391792833
FALSE,FALSE,0.05,0,0.47,0.1,0.2,0.1,0.01,0.9,5e-04,0.5,0.000111315987534915
FALSE,FALSE,0.05,0,0.4725,0.1,0.2,0.1,0.01,0.9,0,NA,8.65791014160449e-05
FALSE,FALSE,0.05,0,0.475,0.1,0.2,0.1,0.01,0.9,0,NA,0.000136052873653785
FALSE,FALSE,0.05,0,0.4775,0.1,0.2,0.1,0.01,0.9,0.001,0.4,0.000160789759772655
FALSE,FALSE,0.05,0,0.48,0.1,0.2,0.1,0.01,0.9,8e-04,0.5625,0.000211836049538139
FALSE,FALSE,0.05,0,0.4825,0.1,0.2,0.1,0.01,0.9,0.0031,0.6,0.000161992273176224
FALSE,FALSE,0.05,0,0.485,0.1,0.2,0.1,0.01,0.9,4e-04,0.625,0.000211836049538139
FALSE,FALSE,0.05,0,0.4875,0.1,0.2,0.1,0.01,0.9,0,NA,8.72266086333514e-05
FALSE,FALSE,0.05,0,0.49,0.1,0.2,0.1,0.01,0.9,0,NA,0.000137070384995267
FALSE,FALSE,0.05,0,0.4925,0.1,0.2,0.1,0.01,0.9,0,NA,0.000138015891084478
FALSE,FALSE,0.05,0,0.495,0.1,0.2,0.1,0.01,0.9,0.0011,0.590909090909091,0.000163109689463474
FALSE,FALSE,0.05,0,0.4975,0.1,0.2,0.1,0.01,0.9,0,NA,8.78282943264862e-05
FALSE,FALSE,0.05,0,0.5,0.1,0.2,0.1,0.01,0.9,0.0025,0.46,0.000112922092705482
FALSE,FALSE,0.05,0,0.5025,0.1,0.2,0.1,0.01,0.9,0.0014,0.535714285714286,0.000113613258183324
FALSE,FALSE,0.05,0,0.505,0.1,0.2,0.1,0.01,0.9,0,NA,8.83658674759189e-05
FALSE,FALSE,0.05,0,0.5075,0.1,0.2,0.1,0.01,0.9,0.0037,0.4,0.000113613258183324
FALSE,FALSE,0.05,0,0.51,0.1,0.2,0.1,0.01,0.9,0.0012,0.458333333333333,1.26236953537027e-05
FALSE,FALSE,0.05,0,0.5125,0.1,0.2,0.1,0.01,0.9,0.0029,0.517857142857143,0.000215822558449736
FALSE,FALSE,0.05,0,0.515,0.1,0.2,0.1,0.01,0.9,0.0061,0.425,0.000215822558449736
FALSE,FALSE,0.05,0,0.5175,0.1,0.2,0.1,0.01,0.9,0.0052,0.490196078431373,0.000215822558449736
FALSE,FALSE,0.05,0,0.52,0.1,0.2,0.1,0.01,0.9,0.0041,0.548780487804878,0.000165040779990974
FALSE,FALSE,0.05,0,0.5225,0.1,0.2,0.1,0.01,0.9,0.002,0.425,0.000165865667503706
FALSE,FALSE,0.05,0,0.525,0.1,0.2,0.1,0.01,0.9,0,NA,3.82766925008553e-05
FALSE,FALSE,0.05,0,0.5275,0.1,0.2,0.1,0.01,0.9,0,NA,3.82766925008553e-05
FALSE,FALSE,0.05,0,0.53,0.1,0.2,0.1,0.01,0.9,0,1,8.93122825019957e-05
FALSE,FALSE,0.05,0,0.5325,0.1,0.2,0.1,0.01,0.9,0.0013,0.5,0.000423196867889605
FALSE,FALSE,0.05,0,0.535,0.1,0.2,0.1,0.01,0.9,0.0023,0.478260869565217,0.000115417327606256
FALSE,FALSE,0.05,0,0.5375,0.1,0.2,0.1,0.01,0.9,0.0016,0.466666666666667,0.000218010507700706
FALSE,FALSE,0.05,0,0.54,0.1,0.2,0.1,0.01,0.9,0,NA,8.97690325826436e-05
FALSE,FALSE,0.05,0,0.5425,0.1,0.2,0.1,0.01,0.9,0.0159,0.483870967741935,0.000631505067699839
FALSE,FALSE,0.05,0,0.545,0.1,0.2,0.1,0.01,0.9,0.0043,0.404761904761905,0.000167542160818325
FALSE,FALSE,0.05,0,0.5475,0.1,0.2,0.1,0.01,0.9,0,NA,0.000141766443769352
FALSE,FALSE,0.05,0,0.55,0.1,0.2,0.1,0.01,0.9,0.007,0.492857142857143,0.000115990726720379
FALSE,FALSE,0.05,0,0.5525,0.1,0.2,0.1,0.01,0.9,0.0072,0.429577464788732,0.000168335149803535
FALSE,FALSE,0.05,0,0.555,0.1,0.2,0.1,0.01,0.9,0.0016,0.466666666666667,6.47442883859751e-05
FALSE,FALSE,0.05,0,0.5575,0.1,0.2,0.1,0.01,0.9,0,NA,9.06420037403652e-05
FALSE,FALSE,0.05,0,0.56,0.1,0.2,0.1,0.01,0.9,8e-04,0.5625,6.5047262764244e-05
FALSE,FALSE,0.05,0,0.5625,0.1,0.2,0.1,0.01,0.9,0,NA,3.90283576585464e-05
FALSE,FALSE,0.05,0,0.565,0.1,0.2,0.1,0.01,0.9,7e-04,0.5,6.5047262764244e-05
FALSE,FALSE,0.05,0,0.5675,0.1,0.2,0.1,0.01,0.9,0.0108,0.5,0.000845614415935172
FALSE,FALSE,0.05,0,0.57,0.1,0.2,0.1,0.01,0.9,0,NA,9.14461144636307e-05
FALSE,FALSE,0.05,0,0.5725,0.1,0.2,0.1,0.01,0.9,0.0036,0.385714285714286,6.53186531883076e-05
FALSE,FALSE,0.05,0,0.575,0.1,0.2,0.1,0.01,0.9,0,NA,9.14461144636307e-05
FALSE,FALSE,0.05,0,0.5775,0.1,0.2,0.1,0.01,0.9,9e-04,0.6,6.53186531883076e-05
FALSE,FALSE,0.05,0,0.58,0.1,0.2,0.1,0.01,0.9,9e-04,0.388888888888889,0.000170530341258408
FALSE,FALSE,0.05,0,0.5825,0.1,0.2,0.1,0.01,0.9,0,NA,9.18240299083738e-05
FALSE,FALSE,0.05,0,0.585,0.1,0.2,0.1,0.01,0.9,0,NA,0.000249236652608443
FALSE,FALSE,0.05,0,0.5875,0.1,0.2,0.1,0.01,0.9,0.0156,0.476666666666667,0.000327942963958478
FALSE,FALSE,0.05,0,0.59,0.1,0.2,0.1,0.01,0.9,0.0013,0.5,6.58157125899039e-05
FALSE,FALSE,0.05,0,0.5925,0.1,0.2,0.1,0.01,0.9,0.0107,0.5,0.000276425992877596
FALSE,FALSE,0.05,0,0.595,0.1,0.2,0.1,0.01,0.9,0,NA,3.94894275539423e-05
FALSE,FALSE,0.05,0,0.5975,0.1,0.2,0.1,0.01,0.9,0.0015,0.4,1.31631425179808e-05
FALSE,FALSE,0.05,0,0.6,0.1,0.2,0.1,0.01,0.9,0,NA,3.96477491611053e-05
FALSE,FALSE,0.05,0,0.6025,0.1,0.2,0.1,0.01,0.9,0.0011,0.590909090909091,6.60795819351755e-05
FALSE,FALSE,0.05,0,0.605,0.1,0.2,0.1,0.01,0.9,0,1,9.25114147092457e-05
FALSE,FALSE,0.05,0,0.6075,0.1,0.2,0.1,0.01,0.9,0,NA,9.25114147092457e-05
FALSE,FALSE,0.05,0,0.61,0.1,0.2,0.1,0.01,0.9,0,1,0.000145848457566787
FALSE,FALSE,0.05,0,0.6125,0.1,0.2,0.1,0.01,0.9,0.0058,0.447368421052632,0.000119330556191008
FALSE,FALSE,0.05,0,0.615,0.1,0.2,0.1,0.01,0.9,0,NA,3.97768520636693e-05
FALSE,FALSE,0.05,0,0.6175,0.1,0.2,0.1,0.01,0.9,0,1,9.28126548152284e-05
FALSE,FALSE,0.05,0,0.62,0.1,0.2,0.1,0.01,0.9,9e-04,0.666666666666667,0.000172366358942567
FALSE,FALSE,0.05,0,0.6225,0.1,0.2,0.1,0.01,0.9,0.0029,0.464285714285714,6.655281645087e-05
FALSE,FALSE,0.05,0,0.625,0.1,0.2,0.1,0.01,0.9,0.0082,0.45679012345679,0.000226279575932958
FALSE,FALSE,0.05,0,0.6275,0.1,0.2,0.1,0.01,0.9,0,NA,0.000146416196191914
FALSE,FALSE,0.05,0,0.63,0.1,0.2,0.1,0.01,0.9,0.0055,0.481818181818182,6.655281645087e-05
FALSE,FALSE,0.05,0,0.6325,0.1,0.2,0.1,0.01,0.9,0.0055,0.481818181818182,0.000120124200867834
FALSE,FALSE,0.05,0,0.635,0.1,0.2,0.1,0.01,0.9,0.0056,0.4375,0.000226901268305909
FALSE,FALSE,0.05,0,0.6375,0.1,0.2,0.1,0.01,0.9,0,NA,4.00414002892781e-05
FALSE,FALSE,0.05,0,0.64,0.1,0.2,0.1,0.01,0.9,0,1,9.34299340083155e-05
FALSE,FALSE,0.05,0,0.6425,0.1,0.2,0.1,0.01,0.9,0.0023,0.521739130434783,0.000120488011772645
FALSE,FALSE,0.05,0,0.645,0.1,0.2,0.1,0.01,0.9,0.001,0.35,6.69377843181364e-05
FALSE,FALSE,0.05,0,0.6475,0.1,0.2,0.1,0.01,0.9,0,1,0.0001472631254999
FALSE,FALSE,0.05,0,0.65,0.1,0.2,0.1,0.01,0.9,0,NA,0.0001472631254999
FALSE,FALSE,0.05,0,0.6525,0.1,0.2,0.1,0.01,0.9,0.0065,0.446153846153846,0.000174556620048061
FALSE,FALSE,0.05,0,0.655,0.1,0.2,0.1,0.01,0.9,0.0138,0.396296296296296,0.000443105266275846
FALSE,FALSE,0.05,0,0.6575,0.1,0.2,0.1,0.01,0.9,0,NA,4.02822969341678e-05
FALSE,FALSE,0.05,0,0.66,0.1,0.2,0.1,0.01,0.9,0.0019,0.421052631578947,0.000120846890802504
FALSE,FALSE,0.05,0,0.6625,0.1,0.2,0.1,0.01,0.9,0.004,0.487179487179487,6.73147413974236e-05
FALSE,FALSE,0.05,0,0.665,0.1,0.2,0.1,0.01,0.9,0.0048,0.436170212765957,0.000121166534515363
FALSE,FALSE,0.05,0,0.6675,0.1,0.2,0.1,0.01,0.9,0.0015,0.5,0.000175018327633301
FALSE,FALSE,0.05,0,0.67,0.1,0.2,0.1,0.01,0.9,0,NA,9.42406379563931e-05
FALSE,FALSE,0.05,0,0.6725,0.1,0.2,0.1,0.01,0.9,0.0017,0.3125,6.75160164500303e-05
FALSE,FALSE,0.05,0,0.675,0.1,0.2,0.1,0.01,0.9,0,NA,4.05096098700182e-05
FALSE,FALSE,0.05,0,0.6775,0.1,0.2,0.1,0.01,0.9,0.0041,0.573170731707317,0.000121528829610055
FALSE,FALSE,0.05,0,0.68,0.1,0.2,0.1,0.01,0.9,0,NA,0.000148535236190067
FALSE,FALSE,0.05,0,0.6825,0.1,0.2,0.1,0.01,0.9,0,NA,4.05938279507184e-05
FALSE,FALSE,0.05,0,0.685,0.1,0.2,0.1,0.01,0.9,0.0024,0.5,6.76563799178641e-05
FALSE,FALSE,0.05,0,0.6875,0.1,0.2,0.1,0.01,0.9,0.0051,0.46,0.000175906587786447
FALSE,FALSE,0.05,0,0.69,0.1,0.2,0.1,0.01,0.9,0,NA,4.05938279507184e-05
FALSE,FALSE,0.05,0,0.6925,0.1,0.2,0.1,0.01,0.9,0,NA,4.06927144234239e-05
FALSE,FALSE,0.05,0,0.695,0.1,0.2,0.1,0.01,0.9,0.0059,0.403508771929825,6.78211907057065e-05
FALSE,FALSE,0.05,0,0.6975,0.1,0.2,0.1,0.01,0.9,0.0099,0.418367346938776,0.000122078143270272
FALSE,FALSE,0.05,0,0.7,0.1,0.2,0.1,0.01,0.9,0,1,9.49496669879891e-05
FALSE,FALSE,0.05,0,0.7025,0.1,0.2,0.1,0.01,0.9,0.0013,0.5,1.35978904682931e-05
FALSE,FALSE,0.05,0,0.705,0.1,0.2,0.1,0.01,0.9,0,NA,9.51852332780514e-05
FALSE,FALSE,0.05,0,0.7075,0.1,0.2,0.1,0.01,0.9,0.011,0.37037037037037,0.000231164137960982
FALSE,FALSE,0.05,0,0.71,0.1,0.2,0.1,0.01,0.9,0.0056,0.481818181818182,6.79894523414653e-05
FALSE,FALSE,0.05,0,0.7125,0.1,0.2,0.1,0.01,0.9,0.0132,0.468253968253968,0.000286235154397343
FALSE,FALSE,0.05,0,0.715,0.1,0.2,0.1,0.01,0.9,0.0045,0.411111111111111,6.81512272374627e-05
FALSE,FALSE,0.05,0,0.7175,0.1,0.2,0.1,0.01,0.9,0.0025,0.478260869565217,6.81512272374627e-05
FALSE,FALSE,0.05,0,0.72,0.1,0.2,0.1,0.01,0.9,0,NA,9.54117181324478e-05
FALSE,FALSE,0.05,0,0.7225,0.1,0.2,0.1,0.01,0.9,0,NA,4.09807485524379e-05
FALSE,FALSE,0.05,0,0.725,0.1,0.2,0.1,0.01,0.9,0.003,0.5,6.83012475873965e-05
FALSE,FALSE,0.05,0,0.7275,0.1,0.2,0.1,0.01,0.9,0,NA,4.09807485524379e-05
FALSE,FALSE,0.05,0,0.73,0.1,0.2,0.1,0.01,0.9,0.0026,0.5,0.000232224241797148
FALSE,FALSE,0.05,0,0.7325,0.1,0.2,0.1,0.01,0.9,0,NA,9.58210640586726e-05
FALSE,FALSE,0.05,0,0.735,0.1,0.2,0.1,0.01,0.9,6e-04,0.5,1.36887234369532e-05
FALSE,FALSE,0.05,0,0.7375,0.1,0.2,0.1,0.01,0.9,0,NA,4.10661703108597e-05
FALSE,FALSE,0.05,0,0.74,0.1,0.2,0.1,0.01,0.9,7e-04,0.5,0.000123198510932579
FALSE,FALSE,0.05,0,0.7425,0.1,0.2,0.1,0.01,0.9,0,NA,4.11519307466632e-05
FALSE,FALSE,0.05,0,0.745,0.1,0.2,0.1,0.01,0.9,0.0119,0.448275862068966,6.85865512444386e-05
FALSE,FALSE,0.05,0,0.7475,0.1,0.2,0.1,0.01,0.9,0.002,0.578947368421053,6.85865512444386e-05
FALSE,FALSE,0.05,0,0.75,0.1,0.2,0.1,0.01,0.9,0,0.75,0.000150890412737765
FALSE,FALSE,0.05,0,0.7525,0.1,0.2,0.1,0.01,0.9,0.0025,0.369565217391304,6.87122417435458e-05
FALSE,FALSE,0.05,0,0.755,0.1,0.2,0.1,0.01,0.9,0.0016,0.40625,0.000123682035138383
FALSE,FALSE,0.05,0,0.7575,0.1,0.2,0.1,0.01,0.9,0.0083,0.436708860759494,0.000178651828533219
FALSE,FALSE,0.05,0,0.76,0.1,0.2,0.1,0.01,0.9,0,NA,9.61971384409642e-05
FALSE,FALSE,0.05,0,0.7625,0.1,0.2,0.1,0.01,0.9,0,NA,4.13115658728606e-05
FALSE,FALSE,0.05,0,0.765,0.1,0.2,0.1,0.01,0.9,0.0129,0.370833333333333,0.000234098873279543
FALSE,FALSE,0.05,0,0.7675,0.1,0.2,0.1,0.01,0.9,0.001,0.45,0.000179016785449063
FALSE,FALSE,0.05,0,0.77,0.1,0.2,0.1,0.01,0.9,0,NA,4.13115658728606e-05
FALSE,FALSE,0.05,0,0.7725,0.1,0.2,0.1,0.01,0.9,0.0025,0.5,0.000179407131879288
FALSE,FALSE,0.05,0,0.775,0.1,0.2,0.1,0.01,0.9,0.0024,0.520833333333333,0.000179407131879288
FALSE,FALSE,0.05,0,0.7775,0.1,0.2,0.1,0.01,0.9,0,NA,4.14016458182973e-05
FALSE,FALSE,0.05,0,0.78,0.1,0.2,0.1,0.01,0.9,0.0057,0.383928571428571,0.000179407131879288
FALSE,FALSE,0.05,0,0.7825,0.1,0.2,0.1,0.01,0.9,0.0119,0.449579831932773,0.000124362801389917
FALSE,FALSE,0.05,0,0.785,0.1,0.2,0.1,0.01,0.9,0,NA,4.14542671299724e-05
FALSE,FALSE,0.05,0,0.7875,0.1,0.2,0.1,0.01,0.9,0,NA,9.6726623303269e-05
FALSE,FALSE,0.05,0,0.79,0.1,0.2,0.1,0.01,0.9,0,NA,9.6726623303269e-05
FALSE,FALSE,0.05,0,0.7925,0.1,0.2,0.1,0.01,0.9,0,NA,0.000152263063622627
FALSE,FALSE,0.05,0,0.795,0.1,0.2,0.1,0.01,0.9,0.0051,0.416666666666667,0.000124578870236695
FALSE,FALSE,0.05,0,0.7975,0.1,0.2,0.1,0.01,0.9,0,NA,4.15262900788983e-05
FALSE,FALSE,0.05,0,0.8,0.1,0.2,0.1,0.01,0.9,0,NA,9.68946768507627e-05
FALSE,FALSE,0.05,0,0.8025,0.1,0.2,0.1,0.01,0.9,0.0023,0.476190476190476,0.000124783548539316
FALSE,FALSE,0.05,0,0.805,0.1,0.2,0.1,0.01,0.9,0.0027,0.407407407407407,1.38648387265906e-05
FALSE,FALSE,0.05,0,0.8075,0.1,0.2,0.1,0.01,0.9,0,NA,0.000263431935805222
FALSE,FALSE,0.05,0,0.81,0.1,0.2,0.1,0.01,0.9,0.0024,0.326086956521739,0.000124995566987677
FALSE,FALSE,0.05,0,0.8125,0.1,0.2,0.1,0.01,0.9,0.0023,0.434782608695652,0.000180549152315533
FALSE,FALSE,0.05,0,0.815,0.1,0.2,0.1,0.01,0.9,0.0105,0.485436893203884,6.94419816598204e-05
FALSE,FALSE,0.05,0,0.8175,0.1,0.2,0.1,0.01,0.9,0.0109,0.358490566037736,0.000236102737643389
FALSE,FALSE,0.05,0,0.82,0.1,0.2,0.1,0.01,0.9,0,NA,0.000152977960926369
FALSE,FALSE,0.05,0,0.8225,0.1,0.2,0.1,0.01,0.9,0,NA,4.1721262070828e-05
FALSE,FALSE,0.05,0,0.825,0.1,0.2,0.1,0.01,0.9,0,NA,0.000152977960926369
FALSE,FALSE,0.05,0,0.8275,0.1,0.2,0.1,0.01,0.9,0.0024,0.409090909090909,0.000236420485068025
FALSE,FALSE,0.05,0,0.83,0.1,0.2,0.1,0.01,0.9,0.0085,0.394117647058824,0.00012534867660257
FALSE,FALSE,0.05,0,0.8325,0.1,0.2,0.1,0.01,0.9,0.0031,0.451612903225806,6.96381536680945e-05
FALSE,FALSE,0.05,0,0.835,0.1,0.2,0.1,0.01,0.9,0,NA,0.000153203938069808
FALSE,FALSE,0.05,0,0.8375,0.1,0.2,0.1,0.01,0.9,0,NA,4.17828922008567e-05
FALSE,FALSE,0.05,0,0.84,0.1,0.2,0.1,0.01,0.9,0,NA,0.000153445317101131
FALSE,FALSE,0.05,0,0.8425,0.1,0.2,0.1,0.01,0.9,0,NA,4.18487228457629e-05
FALSE,FALSE,0.05,0,0.845,0.1,0.2,0.1,0.01,0.9,0.0045,0.411111111111111,6.97478714096048e-05
FALSE,FALSE,0.05,0,0.8475,0.1,0.2,0.1,0.01,0.9,0.002,0.4,0.000125546168537289
FALSE,FALSE,0.05,0,0.85,0.1,0.2,0.1,0.01,0.9,0.0059,0.403225806451613,0.000125735474548157
FALSE,FALSE,0.05,0,0.8525,0.1,0.2,0.1,0.01,0.9,0.0091,0.369318181818182,0.000125735474548157
