"ID","starting","grazing","environmt","mortality","mortality_border","rho_plus","rho_plus_ungrazed","q_plus","q_plus_ungrazed","rho_zero","rho_minus"
5971,"high",0.430120481927711,0.526530612244898,NA,NA,0,0.667743056943057,0,0.703744330203523,0.0890617382617383,0.910938261738262
5979,"high",0.430120481927711,0.657142857142857,0.187704483291363,0.244905536632493,0.392489110889111,0.753230769230769,0.584290136284926,0.772331706306388,0.368521478521479,0.238989410589411
5976,"high",0.430120481927711,0.608163265306122,NA,NA,0,0.727458941058941,0,0.751197869212496,0.0895348651348651,0.910465134865135
5981,"high",0.430120481927711,0.689795918367347,0.179833500758689,0.239785361462758,0.48114045954046,0.772721678321678,0.621525633256436,0.788995414031818,0.361315884115884,0.157543656343656
5978,"high",0.430120481927711,0.640816326530612,0.195701620567169,0.249234155488645,0.270779220779221,0.744937062937063,0.548379814867856,0.765582576700893,0.34127992007992,0.387940859140859
5983,"high",0.430120481927711,0.722448979591837,0.170109182044103,0.234826180393089,0.569375824175824,0.785549250749251,0.666620567826326,0.799569192894195,0.328406793206793,0.102217382617383
5985,"high",0.430120481927711,0.755102040816326,0.166660167552242,0.233532042737431,0.594034765234765,0.796314485514485,0.686516797747762,0.808608003018695,0.315082517482517,0.0908827172827173
5987,"high",0.430120481927711,0.787755102040816,0.161918281966899,0.231021287963497,0.629899300699301,0.805468131868132,0.70772362633528,0.816852528467126,0.293874925074925,0.0762257742257742
5988,"high",0.430120481927711,0.804081632653061,0.157476308792304,0.229248734653236,0.659535664335664,0.815046153846154,0.728688976654475,0.825063072039733,0.273655144855145,0.0668091908091908
5980,"high",0.430120481927711,0.673469387755102,0.182224908072906,0.241901466556288,0.445923276723277,0.764644555444555,0.606728508115162,0.780913841263067,0.36756963036963,0.186507092907093
5990,"high",0.430120481927711,0.836734693877551,0.154903425551545,0.228057163755078,0.68159000999001,0.820411588411588,0.74201335268271,0.8305534491417,0.260103496503497,0.0583064935064935
5989,"high",0.430120481927711,0.820408163265306,0.154755972812081,0.227301642561441,0.675908891108891,0.81721998001998,0.738331991673003,0.827984794686561,0.262408791208791,0.0616823176823177
5982,"high",0.430120481927711,0.706122448979592,0.176419216308735,0.238588295642533,0.510511488511489,0.783556043956044,0.638016841395744,0.797394460040359,0.352364835164835,0.137123676323676
5991,"high",0.430120481927711,0.853061224489796,0.151648057545148,0.226553287366725,0.706208591408591,0.825173626373626,0.755241201228303,0.834507153172543,0.24276043956044,0.051030969030969
5992,"high",0.430120481927711,0.869387755102041,0.151841521214217,0.226697078175444,0.699837362637363,0.827533666333666,0.755415392775708,0.837172819799475,0.244936663336663,0.055225974025974
5984,"high",0.430120481927711,0.738775510204082,0.16704695594808,0.233718879932078,0.587046153846154,0.792947852147852,0.681797538873726,0.805437003558527,0.317476923076923,0.0954769230769231
5993,"high",0.430120481927711,0.885714285714286,0.14944592743449,0.225635207155118,0.719045754245754,0.834750849150849,0.768169064994375,0.842599497420982,0.232455544455544,0.0484987012987013
5996,"high",0.430120481927711,0.934693877551021,0.144641579113679,0.223491223924388,0.751149250749251,0.844678121878122,0.789227077765381,0.851570165855347,0.209546853146853,0.0393038961038961
5998,"high",0.430120481927711,0.96734693877551,0.141348201001757,0.222341966729503,0.770005194805195,0.852434765234765,0.803581661927402,0.858794878979912,0.19544015984016,0.0345546453546454
5986,"high",0.430120481927711,0.771428571428572,0.163339315642431,0.232092877587028,0.614965034965035,0.80662017982018,0.699529580874283,0.8173742421661,0.299397402597403,0.0856375624375624
5997,"high",0.430120481927711,0.951020408163265,0.143960835369724,0.223036846015776,0.755701898101898,0.850581018981019,0.793682400135511,0.85746854992157,0.206449150849151,0.0378489510489511
6000,"high",0.430120481927711,1,0.14169312943162,0.222264320130153,0.773206793206793,0.857172427572428,0.806177328744502,0.863178085433944,0.190743656343656,0.0360495504495505
6002,"high",0.433734939759036,0.216326530612245,NA,NA,0,0,0,0,0.0897202797202797,0.91027972027972
5994,"high",0.430120481927711,0.902040816326531,0.147866474394493,0.22502701526555,0.725898901098901,0.837213586413586,0.772657997354547,0.845433485218233,0.22755964035964,0.0465414585414585
5995,"high",0.430120481927711,0.918367346938776,0.145685321297194,0.224355198971936,0.741603596403596,0.842344855144855,0.784037324200116,0.849884736544351,0.216493906093906,0.0419024975024975
6004,"high",0.433734939759036,0.248979591836735,NA,NA,0,0.00746013986013986,0,0.374080777554563,0.0908759240759241,0.909124075924076
6001,"high",0.433734939759036,0.2,NA,NA,0,0,0,0,0.0917522477522478,0.908247752247752
6007,"high",0.433734939759036,0.297959183673469,NA,NA,0,0.24757002997003,0,0.453358852533713,0.0921398601398601,0.90786013986014
5999,"high",0.430120481927711,0.983673469387755,0.140364258067962,0.221716918777932,0.777197602397602,0.852554245754246,0.809475042931158,0.859286653153199,0.188643756243756,0.0341586413586414
6006,"high",0.433734939759036,0.281632653061225,NA,NA,0,0.15596963036963,0,0.414474534150067,0.0964903096903097,0.90350969030969
6005,"high",0.433734939759036,0.26530612244898,NA,NA,0,0.072226973026973,0,0.390556675457343,0.0948243756243756,0.905175624375624
6008,"high",0.433734939759036,0.314285714285714,NA,NA,0,0.316322477522477,0,0.47722255315501,0.0930785214785215,0.906921478521479
6010,"high",0.433734939759036,0.346938775510204,NA,NA,0,0.393059340659341,0,0.525738825410475,0.0933286713286713,0.906671328671329
6009,"high",0.433734939759036,0.330612244897959,NA,NA,0,0.342129070929071,0,0.493389210771339,0.0952267732267732,0.904773226773227
6003,"high",0.433734939759036,0.23265306122449,NA,NA,0,0,0,0,0.094191008991009,0.905808991008991
6013,"high",0.433734939759036,0.395918367346939,NA,NA,0,0.496931068931069,0,0.580630294084508,0.090396003996004,0.909603996003996
6017,"high",0.433734939759036,0.461224489795918,NA,NA,0,0.600468731268731,0,0.65359370681031,0.0953682317682318,0.904631768231768
6011,"high",0.433734939759036,0.363265306122449,NA,NA,0,0.443132467532468,0,0.546225580468663,0.0910677322677323,0.908932267732268
6016,"high",0.433734939759036,0.444897959183673,NA,NA,0,0.576501098901099,0,0.633985653333067,0.0949886113886114,0.905011388611389
6014,"high",0.433734939759036,0.412244897959184,NA,NA,0,0.533613186813187,0,0.605384564001467,0.0881170829170829,0.911882917082917
6012,"high",0.433734939759036,0.379591836734694,NA,NA,0,0.474125874125874,0,0.570325908535836,0.0891748251748252,0.910825174825175
6020,"high",0.433734939759036,0.510204081632653,NA,NA,0,0.650656143856144,0,0.692940271738246,0.0912755244755245,0.908724475524476
6019,"high",0.433734939759036,0.493877551020408,NA,NA,0,0.645297902097902,0,0.681801367677284,0.0900803196803197,0.90991968031968
6015,"high",0.433734939759036,0.428571428571429,NA,NA,0,0.567482517482517,0,0.624334381669065,0.0934077922077922,0.906592207792208
6018,"high",0.433734939759036,0.477551020408163,NA,NA,0,0.614268531468531,0,0.662407846492161,0.0914481518481518,0.908551848151848
6023,"high",0.433734939759036,0.559183673469388,NA,NA,0,0.694015984015984,0,0.724150052430889,0.089846953046953,0.910153046953047
6021,"high",0.433734939759036,0.526530612244898,NA,NA,0,0.666135464535465,0,0.701687511596976,0.092441958041958,0.907558041958042
6027,"high",0.433734939759036,0.624489795918367,0.221482645055097,0.260613127030181,0.0194021978021978,0.738836363636364,0.416878337250481,0.760690089622577,0.122598201798202,0.8579996003996
6028,"high",0.433734939759036,0.640816326530612,0.19768698218812,0.250819668813034,0.287695504495505,0.74973986013986,0.534061982877154,0.76849356476953,0.360504295704296,0.3518001998002
6026,"high",0.433734939759036,0.608163265306122,NA,NA,0,0.727382617382617,0,0.750636875207518,0.0907336663336663,0.909266333666334
6030,"high",0.433734939759036,0.673469387755102,0.181694890475344,0.24124808971463,0.466387612387612,0.760237362637363,0.612578911577642,0.778676696919536,0.368078721278721,0.165533666333666
