"ID","starting","grazing","g","b","m0","g_gr","m0_gr","mortality","mortality_border","rho_plus","q_plus","rho_zero","rho_minus"
374,"low",TRUE,0.275,0.45,0.1,0.275,0.1,NA,NA,0,NA,0.0906435129740519,0.909356487025948
375,"low",TRUE,0.275,0.475,0.1,0.275,0.1,NA,NA,0,NA,0.0972798403193613,0.902720159680639
376,"low",TRUE,0.275,0.5,0.1,0.275,0.1,NA,NA,0,NA,0.0922522954091816,0.907747704590818
377,"low",TRUE,0.275,0.525,0.1,0.275,0.1,NA,NA,0,NA,0.091175249500998,0.908824750499002
378,"low",TRUE,0.275,0.55,0.1,0.275,0.1,NA,NA,0,NA,0.0922003992015968,0.907799600798403
379,"low",TRUE,0.275,0.575,0.1,0.275,0.1,NA,NA,0,NA,0.0931153692614771,0.906884630738523
380,"low",TRUE,0.275,0.6,0.1,0.275,0.1,NA,NA,0,NA,0.092562874251497,0.907437125748503
381,"low",TRUE,0.275,0.625,0.1,0.275,0.1,NA,NA,0,NA,0.0940095808383234,0.905990419161677
382,"low",TRUE,0.275,0.65,0.1,0.275,0.1,NA,NA,0,NA,0.0876582834331337,0.912341716566866
383,"low",TRUE,0.275,0.675,0.1,0.275,0.1,NA,NA,0,NA,0.090785628742515,0.909214371257485
384,"low",TRUE,0.275,0.7,0.1,0.275,0.1,NA,NA,0,NA,0.0903808383233533,0.909619161676647
385,"low",TRUE,0.275,0.725,0.1,0.275,0.1,NA,NA,0,NA,0.0895800399201597,0.91041996007984
386,"low",TRUE,0.275,0.75,0.1,0.275,0.1,NA,NA,0,NA,0.0957069860279441,0.904293013972056
391,"low",TRUE,0.275,0.875,0.1,0.275,0.1,0.176139779304802,0.207129964933123,0.647457085828343,0.723502005019565,0.278736127744511,0.0738067864271457
390,"low",TRUE,0.275,0.85,0.1,0.275,0.1,0.18401158947767,0.211425651303562,0.609383632734531,0.694954934870732,0.305745309381238,0.0848710578842315
387,"low",TRUE,0.275,0.775,0.1,0.275,0.1,0.198015142508624,0.221163084203885,0.510341716566866,0.643991806751272,0.351135329341317,0.138522954091816
389,"low",TRUE,0.275,0.825,0.1,0.275,0.1,0.187286088142195,0.214281309308395,0.582558083832335,0.682991337560165,0.320443912175649,0.096998003992016
388,"low",TRUE,0.275,0.8,0.1,0.275,0.1,0.192851556854276,0.217214862543761,0.553603992015968,0.662752105019875,0.336105389221557,0.110290618762475
392,"low",TRUE,0.275,0.9,0.1,0.275,0.1,0.171039701423975,0.204285013007884,0.680047904191617,0.742010042435742,0.260912574850299,0.0590395209580838
393,"low",TRUE,0.275,0.925,0.1,0.275,0.1,0.16981527138949,0.203211488134456,0.686194810379242,0.746483533964037,0.256474251497006,0.0573309381237525
394,"low",TRUE,0.275,0.95,0.1,0.275,0.1,0.165899500376266,0.200970726817253,0.705549700598802,0.760748171001936,0.241669461077844,0.0527808383233533
397,"low",TRUE,0.3,0.2,0.1,0.3,0.1,NA,NA,0,NA,0.0894602794411178,0.910539720558882
395,"low",TRUE,0.275,0.975,0.1,0.275,0.1,0.16266005685227,0.198954075565098,0.722997205588822,0.772518912523261,0.229565668662675,0.047437125748503
396,"low",TRUE,0.275,1,0.1,0.275,0.1,0.160198587600874,0.197691040675941,0.734850299401198,0.781454666445964,0.219379640718563,0.0457700598802395
397,"low",FALSE,0,0.2,0.1,0.3,0.1,0.1,0.1,0,NA,0.0893588822355289,0.910641117764471
398,"low",TRUE,0.3,0.225,0.1,0.3,0.1,NA,NA,0,NA,0.0910714570858283,0.908928542914172
399,"low",TRUE,0.3,0.25,0.1,0.3,0.1,NA,NA,0,NA,0.0919768463073852,0.908023153692615
400,"low",TRUE,0.3,0.275,0.1,0.3,0.1,NA,NA,0,NA,0.0880479041916168,0.911952095808383
401,"low",TRUE,0.3,0.3,0.1,0.3,0.1,NA,NA,0,NA,0.0934922155688623,0.906507784431138
402,"low",TRUE,0.3,0.325,0.1,0.3,0.1,NA,NA,0,NA,0.0877029940119761,0.912297005988024
403,"low",TRUE,0.3,0.35,0.1,0.3,0.1,NA,NA,0,NA,0.0873692614770459,0.912630738522954
404,"low",TRUE,0.3,0.375,0.1,0.3,0.1,NA,NA,0,NA,0.0913748502994012,0.908625149700599
398,"low",FALSE,0,0.225,0.1,0.3,0.1,0.1,0.1,0,NA,0.0904279441117764,0.909572055888224
399,"low",FALSE,0,0.25,0.1,0.3,0.1,0.1,0.1,0,NA,0.0888574850299401,0.91114251497006
405,"low",TRUE,0.3,0.4,0.1,0.3,0.1,NA,NA,0,NA,0.0910107784431138,0.908989221556886
406,"low",TRUE,0.3,0.425,0.1,0.3,0.1,NA,NA,0,NA,0.0908039920159681,0.909196007984032
407,"low",TRUE,0.3,0.45,0.1,0.3,0.1,NA,NA,0,NA,0.0886299401197605,0.91137005988024
408,"low",TRUE,0.3,0.475,0.1,0.3,0.1,NA,NA,0,NA,0.0950578842315369,0.904942115768463
409,"low",TRUE,0.3,0.5,0.1,0.3,0.1,NA,NA,0,NA,0.0888423153692615,0.911157684630739
410,"low",TRUE,0.3,0.525,0.1,0.3,0.1,NA,NA,0,NA,0.0890139720558882,0.910986027944112
411,"low",TRUE,0.3,0.55,0.1,0.3,0.1,NA,NA,0,NA,0.0919600798403194,0.908039920159681
412,"low",TRUE,0.3,0.575,0.1,0.3,0.1,NA,NA,0,NA,0.0910155688622755,0.908984431137725
413,"low",TRUE,0.3,0.6,0.1,0.3,0.1,NA,NA,0,NA,0.0902682634730539,0.909731736526946
414,"low",TRUE,0.3,0.625,0.1,0.3,0.1,NA,NA,0,NA,0.0937365269461078,0.906263473053892
415,"low",TRUE,0.3,0.65,0.1,0.3,0.1,NA,NA,0,NA,0.0942451097804391,0.905754890219561
416,"low",TRUE,0.3,0.675,0.1,0.3,0.1,NA,NA,0,NA,0.0883920159680639,0.911607984031936
417,"low",TRUE,0.3,0.7,0.1,0.3,0.1,NA,NA,0,NA,0.0927345309381238,0.907265469061876
418,"low",TRUE,0.3,0.725,0.1,0.3,0.1,NA,NA,0,NA,0.0866906187624751,0.913309381237525
419,"low",TRUE,0.3,0.75,0.1,0.3,0.1,NA,NA,0,NA,0.0879720558882236,0.912027944111776
420,"low",TRUE,0.3,0.775,0.1,0.3,0.1,NA,NA,0,NA,0.0897916167664671,0.910208383233533
421,"low",TRUE,0.3,0.8,0.1,0.3,0.1,NA,NA,0,NA,0.0847552894211577,0.915244710578842
422,"low",TRUE,0.3,0.825,0.1,0.3,0.1,NA,NA,0,NA,0.090902994011976,0.909097005988024
423,"low",TRUE,0.3,0.85,0.1,0.3,0.1,0.194189492056234,0.223784451105075,0.581765269461078,0.686466213335942,0.318892614770459,0.0993421157684631
424,"low",TRUE,0.3,0.875,0.1,0.3,0.1,0.189970577370167,0.220948775373362,0.612593213572854,0.700524007952388,0.302530938123752,0.0848758483033932
425,"low",TRUE,0.3,0.9,0.1,0.3,0.1,0.186905716222452,0.219519260341204,0.626684231536926,0.710787928117391,0.292804790419162,0.0805109780439122
426,"low",TRUE,0.3,0.925,0.1,0.3,0.1,0.179832556493531,0.215074129651827,0.665159281437126,0.734304924771449,0.270657085828343,0.0641836327345309
430,"low",TRUE,0.325,0.2,0.1,0.325,0.1,NA,NA,0,NA,0.0896455089820359,0.910354491017964
427,"low",TRUE,0.3,0.95,0.1,0.3,0.1,0.174471025329683,0.211767376678407,0.688890219560878,0.752153467351558,0.253032335329341,0.0580774451097804
428,"low",TRUE,0.3,0.975,0.1,0.3,0.1,0.169857701312712,0.208907851276536,0.713830738522954,0.767547670892369,0.236541317365269,0.0496279441117764
429,"low",TRUE,0.3,1,0.1,0.3,0.1,0.168831116915841,0.208509177338757,0.721057085828343,0.770929582920178,0.231494610778443,0.0474483033932136
431,"low",TRUE,0.325,0.225,0.1,0.325,0.1,NA,NA,0,NA,0.0920550898203593,0.907944910179641
432,"low",TRUE,0.325,0.25,0.1,0.325,0.1,NA,NA,0,NA,0.0937780439121756,0.906221956087824
433,"low",TRUE,0.325,0.275,0.1,0.325,0.1,NA,NA,0,NA,0.094088622754491,0.905911377245509
430,"low",FALSE,0,0.2,0.1,0.325,0.1,0.1,0.1,0,NA,0.0885972055888224,0.911402794411178
431,"low",FALSE,0,0.225,0.1,0.325,0.1,0.1,0.1,0,NA,0.0899289421157685,0.910071057884232
432,"low",FALSE,0,0.25,0.1,0.325,0.1,0.1,0.1,0,NA,0.090785628742515,0.909214371257485
434,"low",TRUE,0.325,0.3,0.1,0.325,0.1,NA,NA,0,NA,0.0920614770459082,0.907938522954092
435,"low",TRUE,0.325,0.325,0.1,0.325,0.1,NA,NA,0,NA,0.0888622754491018,0.911137724550898
436,"low",TRUE,0.325,0.35,0.1,0.325,0.1,NA,NA,0,NA,0.0968870259481038,0.903112974051896
437,"low",TRUE,0.325,0.375,0.1,0.325,0.1,NA,NA,0,NA,0.0912303393213573,0.908769660678643
438,"low",TRUE,0.325,0.4,0.1,0.325,0.1,NA,NA,0,NA,0.0908439121756487,0.909156087824351
439,"low",TRUE,0.325,0.425,0.1,0.325,0.1,NA,NA,0,NA,0.0896383233532934,0.910361676646707
440,"low",TRUE,0.325,0.45,0.1,0.325,0.1,NA,NA,0,NA,0.0942099800399202,0.90579001996008
441,"low",TRUE,0.325,0.475,0.1,0.325,0.1,NA,NA,0,NA,0.0916199600798403,0.90838003992016
442,"low",TRUE,0.325,0.5,0.1,0.325,0.1,NA,NA,0,NA,0.0872702594810379,0.912729740518962
443,"low",TRUE,0.325,0.525,0.1,0.325,0.1,NA,NA,0,NA,0.0909700598802395,0.90902994011976
444,"low",TRUE,0.325,0.55,0.1,0.325,0.1,NA,NA,0,NA,0.0896039920159681,0.910396007984032
445,"low",TRUE,0.325,0.575,0.1,0.325,0.1,NA,NA,0,NA,0.0906075848303393,0.909392415169661
446,"low",TRUE,0.325,0.6,0.1,0.325,0.1,NA,NA,0,NA,0.090039121756487,0.909960878243513
447,"low",TRUE,0.325,0.625,0.1,0.325,0.1,NA,NA,0,NA,0.0934307385229541,0.906569261477046
448,"low",TRUE,0.325,0.65,0.1,0.325,0.1,NA,NA,0,NA,0.0909852295409182,0.909014770459082
449,"low",TRUE,0.325,0.675,0.1,0.325,0.1,NA,NA,0,NA,0.0873021956087824,0.912697804391218
450,"low",TRUE,0.325,0.7,0.1,0.325,0.1,NA,NA,0,NA,0.0907600798403194,0.909239920159681
451,"low",TRUE,0.325,0.725,0.1,0.325,0.1,NA,NA,0,NA,0.0896311377245509,0.910368862275449
452,"low",TRUE,0.325,0.75,0.1,0.325,0.1,NA,NA,0,NA,0.0853884231536926,0.914611576846307
453,"low",TRUE,0.325,0.775,0.1,0.325,0.1,NA,NA,0,NA,0.088222754491018,0.911777245508982
454,"low",TRUE,0.325,0.8,0.1,0.325,0.1,NA,NA,0,NA,0.088661876247505,0.911338123752495
455,"low",TRUE,0.325,0.825,0.1,0.325,0.1,NA,NA,0,NA,0.090651497005988,0.909348502994012
456,"low",TRUE,0.325,0.85,0.1,0.325,0.1,NA,NA,0,NA,0.0887592814371257,0.911240718562874
457,"low",TRUE,0.325,0.875,0.1,0.325,0.1,0.205585557532605,0.236536316196787,0.566736127744511,0.675548436393043,0.32499880239521,0.108265069860279
463,"low",TRUE,0.35,0.2,0.1,0.35,0.1,NA,NA,0,NA,0.0904854291417166,0.909514570858283
464,"low",TRUE,0.35,0.225,0.1,0.35,0.1,NA,NA,0,NA,0.0891528942115768,0.910847105788423
465,"low",TRUE,0.35,0.25,0.1,0.35,0.1,NA,NA,0,NA,0.0909844311377245,0.909015568862275
458,"low",TRUE,0.325,0.9,0.1,0.325,0.1,0.200018915505138,0.233015805172007,0.591733333333333,0.692753768708359,0.311259880239521,0.0970067864271457
459,"low",TRUE,0.325,0.925,0.1,0.325,0.1,0.192749613361764,0.228655259169594,0.632316966067864,0.715093918034224,0.289172854291417,0.0785101796407186
460,"low",TRUE,0.325,0.95,0.1,0.325,0.1,0.187491569399422,0.225252420791679,0.659016367265469,0.731303218713795,0.274549301397206,0.0664343313373253
462,"low",TRUE,0.325,1,0.1,0.325,0.1,0.176753716887264,0.218586426003512,0.709437924151697,0.764252758272109,0.239148103792415,0.0514139720558882
461,"low",TRUE,0.325,0.975,0.1,0.325,0.1,0.184684121396762,0.223588274799796,0.671348502994012,0.739892285379602,0.26421876247505,0.0644327345309381
466,"low",TRUE,0.35,0.275,0.1,0.35,0.1,NA,NA,0,NA,0.0877213572854291,0.912278642714571
463,"low",FALSE,0,0.2,0.1,0.35,0.1,0.1,0.1,0,NA,0.0921604790419162,0.907839520958084
464,"low",FALSE,0,0.225,0.1,0.35,0.1,0.1,0.1,0,NA,0.0935425149700599,0.90645748502994
465,"low",FALSE,0,0.25,0.1,0.35,0.1,0.1,0.1,0,NA,0.0889860279441118,0.911013972055888
467,"low",TRUE,0.35,0.3,0.1,0.35,0.1,NA,NA,0,NA,0.0932662674650699,0.90673373253493
468,"low",TRUE,0.35,0.325,0.1,0.35,0.1,NA,NA,0,NA,0.0874355289421158,0.912564471057884
469,"low",TRUE,0.35,0.35,0.1,0.35,0.1,NA,NA,0,NA,0.0889309381237525,0.911069061876247
470,"low",TRUE,0.35,0.375,0.1,0.35,0.1,NA,NA,0,NA,0.0892998003992016,0.910700199600798
471,"low",TRUE,0.35,0.4,0.1,0.35,0.1,NA,NA,0,NA,0.0902091816367265,0.909790818363273
472,"low",TRUE,0.35,0.425,0.1,0.35,0.1,NA,NA,0,NA,0.0920271457085828,0.907972854291417
474,"low",TRUE,0.35,0.475,0.1,0.35,0.1,NA,NA,0,NA,0.0919968063872255,0.908003193612774
473,"low",TRUE,0.35,0.45,0.1,0.35,0.1,NA,NA,0,NA,0.0933796407185629,0.906620359281437
475,"low",TRUE,0.35,0.5,0.1,0.35,0.1,NA,NA,0,NA,0.0884327345309381,0.911567265469062
476,"low",TRUE,0.35,0.525,0.1,0.35,0.1,NA,NA,0,NA,0.0872806387225549,0.912719361277445
477,"low",TRUE,0.35,0.55,0.1,0.35,0.1,NA,NA,0,NA,0.0894443113772455,0.910555688622754
478,"low",TRUE,0.35,0.575,0.1,0.35,0.1,NA,NA,0,NA,0.0905333333333333,0.909466666666667
479,"low",TRUE,0.35,0.6,0.1,0.35,0.1,NA,NA,0,NA,0.0962043912175649,0.903795608782435
480,"low",TRUE,0.35,0.625,0.1,0.35,0.1,NA,NA,0,NA,0.0916151696606786,0.908384830339321
481,"low",TRUE,0.35,0.65,0.1,0.35,0.1,NA,NA,0,NA,0.0912918163672655,0.908708183632735
483,"low",TRUE,0.35,0.7,0.1,0.35,0.1,NA,NA,0,NA,0.0919984031936128,0.908001596806387
482,"low",TRUE,0.35,0.675,0.1,0.35,0.1,NA,NA,0,NA,0.0913924151696607,0.908607584830339
484,"low",TRUE,0.35,0.725,0.1,0.35,0.1,NA,NA,0,NA,0.0896814371257485,0.910318562874252
485,"low",TRUE,0.35,0.75,0.1,0.35,0.1,NA,NA,0,NA,0.0895417165668663,0.910458283433134
486,"low",TRUE,0.35,0.775,0.1,0.35,0.1,NA,NA,0,NA,0.0891057884231537,0.910894211576846
487,"low",TRUE,0.35,0.8,0.1,0.35,0.1,NA,NA,0,NA,0.0904646706586826,0.909535329341317
488,"low",TRUE,0.35,0.825,0.1,0.35,0.1,NA,NA,0,NA,0.0908574850299401,0.90914251497006
489,"low",TRUE,0.35,0.85,0.1,0.35,0.1,NA,NA,0,NA,0.086562874251497,0.913437125748503
490,"low",TRUE,0.35,0.875,0.1,0.35,0.1,NA,NA,0,NA,0.0901165668662675,0.909883433133733
491,"low",TRUE,0.35,0.9,0.1,0.35,0.1,0.218194409430555,0.250243740520223,0.541220758483034,0.662837712126281,0.337213572854291,0.121565668662675
496,"low",TRUE,0.375,0.2,0.1,0.375,0.1,NA,NA,0,NA,0.0901796407185629,0.909820359281437
492,"low",TRUE,0.35,0.925,0.1,0.35,0.1,0.205026678060096,0.242140975347437,0.602414371257485,0.700444221996627,0.306386427145709,0.0911992015968064
498,"low",TRUE,0.375,0.25,0.1,0.375,0.1,NA,NA,0,NA,0.0892510978043912,0.910748902195609
497,"low",TRUE,0.375,0.225,0.1,0.375,0.1,NA,NA,0,NA,0.0920526946107784,0.907947305389222
499,"low",TRUE,0.375,0.275,0.1,0.375,0.1,NA,NA,0,NA,0.0881580838323353,0.911841916167665
500,"low",TRUE,0.375,0.3,0.1,0.375,0.1,NA,NA,0,NA,0.0902459081836327,0.909754091816367
493,"low",TRUE,0.35,0.95,0.1,0.35,0.1,0.203308149619333,0.241010387024059,0.608843912175649,0.70531807128134,0.300558882235529,0.0905972055888224
495,"low",TRUE,0.35,1,0.1,0.35,0.1,0.188210786467364,0.232030119252078,0.681251097804391,0.748450953639649,0.259172055888224,0.0595768463073852
494,"low",TRUE,0.35,0.975,0.1,0.35,0.1,0.194851613759435,0.235265819582595,0.654260279441118,0.729523793512869,0.274986027944112,0.0707536926147705
496,"low",FALSE,0,0.2,0.1,0.375,0.1,0.1,0.1,0,NA,0.0893596806387226,0.910640319361277
497,"low",FALSE,0,0.225,0.1,0.375,0.1,0.1,0.1,0,NA,0.09067624750499,0.90932375249501
501,"low",TRUE,0.375,0.325,0.1,0.375,0.1,NA,NA,0,NA,0.0890522954091816,0.910947704590818
502,"low",TRUE,0.375,0.35,0.1,0.375,0.1,NA,NA,0,NA,0.0895560878243513,0.910443912175649
504,"low",TRUE,0.375,0.4,0.1,0.375,0.1,NA,NA,0,NA,0.0904870259481038,0.909512974051896
503,"low",TRUE,0.375,0.375,0.1,0.375,0.1,NA,NA,0,NA,0.0901588822355289,0.909841117764471
505,"low",TRUE,0.375,0.425,0.1,0.375,0.1,NA,NA,0,NA,0.090162874251497,0.909837125748503
506,"low",TRUE,0.375,0.45,0.1,0.375,0.1,NA,NA,0,NA,0.0920119760479042,0.907988023952096
507,"low",TRUE,0.375,0.475,0.1,0.375,0.1,NA,NA,0,NA,0.0906059880239521,0.909394011976048
508,"low",TRUE,0.375,0.5,0.1,0.375,0.1,NA,NA,0,NA,0.09335249500998,0.90664750499002
509,"low",TRUE,0.375,0.525,0.1,0.375,0.1,NA,NA,0,NA,0.0896582834331337,0.910341716566866
510,"low",TRUE,0.375,0.55,0.1,0.375,0.1,NA,NA,0,NA,0.0897429141716567,0.910257085828343
511,"low",TRUE,0.375,0.575,0.1,0.375,0.1,NA,NA,0,NA,0.0911552894211577,0.908844710578842
512,"low",TRUE,0.375,0.6,0.1,0.375,0.1,NA,NA,0,NA,0.0905493013972056,0.909450698602794
513,"low",TRUE,0.375,0.625,0.1,0.375,0.1,NA,NA,0,NA,0.0917469061876248,0.908253093812375
514,"low",TRUE,0.375,0.65,0.1,0.375,0.1,NA,NA,0,NA,0.0887736526946108,0.911226347305389
515,"low",TRUE,0.375,0.675,0.1,0.375,0.1,NA,NA,0,NA,0.0887760479041916,0.911223952095808
516,"low",TRUE,0.375,0.7,0.1,0.375,0.1,NA,NA,0,NA,0.087451497005988,0.912548502994012
517,"low",TRUE,0.375,0.725,0.1,0.375,0.1,NA,NA,0,NA,0.0870459081836327,0.912954091816367
518,"low",TRUE,0.375,0.75,0.1,0.375,0.1,NA,NA,0,NA,0.0893836327345309,0.910616367265469
519,"low",TRUE,0.375,0.775,0.1,0.375,0.1,NA,NA,0,NA,0.091649500998004,0.908350499001996
521,"low",TRUE,0.375,0.825,0.1,0.375,0.1,NA,NA,0,NA,0.0883544910179641,0.911645508982036
520,"low",TRUE,0.375,0.8,0.1,0.375,0.1,NA,NA,0,NA,0.0947097804391218,0.905290219560878
522,"low",TRUE,0.375,0.85,0.1,0.375,0.1,NA,NA,0,NA,0.0901269461077844,0.909873053892216
523,"low",TRUE,0.375,0.875,0.1,0.375,0.1,NA,NA,0,NA,0.0916830339321357,0.908316966067864
524,"low",TRUE,0.375,0.9,0.1,0.375,0.1,NA,NA,0,NA,0.0905612774451098,0.90943872255489
525,"low",TRUE,0.375,0.925,0.1,0.375,0.1,NA,NA,0,NA,0.0915592814371257,0.908440718562874
527,"low",TRUE,0.375,0.975,0.1,0.375,0.1,NA,NA,0,NA,0.0929165668662675,0.907083433133733
529,"low",TRUE,0.4,0.2,0.1,0.4,0.1,NA,NA,0,NA,0.0917924151696607,0.908207584830339
530,"low",TRUE,0.4,0.225,0.1,0.4,0.1,NA,NA,0,NA,0.0906219560878243,0.909378043912176
531,"low",TRUE,0.4,0.25,0.1,0.4,0.1,NA,NA,0,NA,0.0926067864271457,0.907393213572854
532,"low",TRUE,0.4,0.275,0.1,0.4,0.1,NA,NA,0,NA,0.093086626746507,0.906913373253493
533,"low",TRUE,0.4,0.3,0.1,0.4,0.1,NA,NA,0,NA,0.0905804391217565,0.909419560878243
534,"low",TRUE,0.4,0.325,0.1,0.4,0.1,NA,NA,0,NA,0.0923345309381238,0.907665469061876
526,"low",TRUE,0.375,0.95,0.1,0.375,0.1,0.216105078208608,0.254865793792243,0.584087025948104,0.690976770624102,0.317291816367265,0.0986211576846307
528,"low",TRUE,0.375,1,0.1,0.375,0.1,0.204465846385292,0.247561429575645,0.637271057884232,0.7219458844305,0.286546107784431,0.0761828343313373
529,"low",FALSE,0,0.2,0.1,0.4,0.1,0.1,0.1,0,NA,0.0893141716566866,0.910685828343313
530,"low",FALSE,0,0.225,0.1,0.4,0.1,0.1,0.1,0,NA,0.0886179640718563,0.911382035928144
535,"low",TRUE,0.4,0.35,0.1,0.4,0.1,NA,NA,0,NA,0.0916918163672655,0.908308183632735
536,"low",TRUE,0.4,0.375,0.1,0.4,0.1,NA,NA,0,NA,0.0906890219560878,0.909310978043912
539,"low",TRUE,0.4,0.45,0.1,0.4,0.1,NA,NA,0,NA,0.0901812375249501,0.90981876247505
537,"low",TRUE,0.4,0.4,0.1,0.4,0.1,NA,NA,0,NA,0.0918546906187625,0.908145309381237
538,"low",TRUE,0.4,0.425,0.1,0.4,0.1,NA,NA,0,NA,0.0911568862275449,0.908843113772455
540,"low",TRUE,0.4,0.475,0.1,0.4,0.1,NA,NA,0,NA,0.0879784431137725,0.912021556886228
541,"low",TRUE,0.4,0.5,0.1,0.4,0.1,NA,NA,0,NA,0.0893477045908184,0.910652295409182
542,"low",TRUE,0.4,0.525,0.1,0.4,0.1,NA,NA,0,NA,0.0909964071856287,0.909003592814371
543,"low",TRUE,0.4,0.55,0.1,0.4,0.1,NA,NA,0,NA,0.0907241516966068,0.909275848303393
544,"low",TRUE,0.4,0.575,0.1,0.4,0.1,NA,NA,0,NA,0.0918522954091816,0.908147704590818
545,"low",TRUE,0.4,0.6,0.1,0.4,0.1,NA,NA,0,NA,0.089964870259481,0.910035129740519
546,"low",TRUE,0.4,0.625,0.1,0.4,0.1,NA,NA,0,NA,0.0941069860279441,0.905893013972056
547,"low",TRUE,0.4,0.65,0.1,0.4,0.1,NA,NA,0,NA,0.0877684630738523,0.912231536926148
548,"low",TRUE,0.4,0.675,0.1,0.4,0.1,NA,NA,0,NA,0.0904487025948104,0.90955129740519
549,"low",TRUE,0.4,0.7,0.1,0.4,0.1,NA,NA,0,NA,0.0891497005988024,0.910850299401198
550,"low",TRUE,0.4,0.725,0.1,0.4,0.1,NA,NA,0,NA,0.0892183632734531,0.910781636726547
551,"low",TRUE,0.4,0.75,0.1,0.4,0.1,NA,NA,0,NA,0.089688622754491,0.910311377245509
552,"low",TRUE,0.4,0.775,0.1,0.4,0.1,NA,NA,0,NA,0.0904702594810379,0.909529740518962
553,"low",TRUE,0.4,0.8,0.1,0.4,0.1,NA,NA,0,NA,0.0916558882235529,0.908344111776447
554,"low",TRUE,0.4,0.825,0.1,0.4,0.1,NA,NA,0,NA,0.0911017964071856,0.908898203592814
555,"low",TRUE,0.4,0.85,0.1,0.4,0.1,NA,NA,0,NA,0.0909596806387225,0.909040319361277
556,"low",TRUE,0.4,0.875,0.1,0.4,0.1,NA,NA,0,NA,0.0936854291417166,0.906314570858283
557,"low",TRUE,0.4,0.9,0.1,0.4,0.1,NA,NA,0,NA,0.0925748502994012,0.907425149700599
558,"low",TRUE,0.4,0.925,0.1,0.4,0.1,NA,NA,0,NA,0.0898211576846307,0.910178842315369
559,"low",TRUE,0.4,0.95,0.1,0.4,0.1,NA,NA,0,NA,0.0875249500998004,0.9124750499002
560,"low",TRUE,0.4,0.975,0.1,0.4,0.1,NA,NA,0,NA,0.091189620758483,0.908810379241517
562,"low",TRUE,0.425,0.2,0.1,0.425,0.1,NA,NA,0,NA,0.0898602794411178,0.910139720558882
563,"low",TRUE,0.425,0.225,0.1,0.425,0.1,NA,NA,0,NA,0.0961357285429142,0.903864271457086
564,"low",TRUE,0.425,0.25,0.1,0.425,0.1,NA,NA,0,NA,0.0919736526946108,0.908026347305389
565,"low",TRUE,0.425,0.275,0.1,0.425,0.1,NA,NA,0,NA,0.0928694610778443,0.907130538922156
566,"low",TRUE,0.425,0.3,0.1,0.425,0.1,NA,NA,0,NA,0.0919233532934132,0.908076646706587
561,"low",TRUE,0.4,1,0.1,0.4,0.1,0.219428801474794,0.262398540568106,0.604200399201597,0.702093870252167,0.307034730538922,0.088764870259481
567,"low",TRUE,0.425,0.325,0.1,0.425,0.1,NA,NA,0,NA,0.0936582834331337,0.906341716566866
562,"low",FALSE,0,0.2,0.1,0.425,0.1,0.1,0.1,0,NA,0.0954051896207585,0.904594810379241
563,"low",FALSE,0,0.225,0.1,0.425,0.1,0.1,0.1,0,NA,0.0916718562874251,0.908328143712575
568,"low",TRUE,0.425,0.35,0.1,0.425,0.1,NA,NA,0,NA,0.0946083832335329,0.905391616766467
564,"low",FALSE,0,0.25,0.1,0.425,0.1,0.1,0.1,0,NA,0.0911904191616767,0.908809580838323
569,"low",TRUE,0.425,0.375,0.1,0.425,0.1,NA,NA,0,NA,0.0910898203592814,0.908910179640719
570,"low",TRUE,0.425,0.4,0.1,0.425,0.1,NA,NA,0,NA,0.0917508982035928,0.908249101796407
571,"low",TRUE,0.425,0.425,0.1,0.425,0.1,NA,NA,0,NA,0.0896534930139721,0.910346506986028
572,"low",TRUE,0.425,0.45,0.1,0.425,0.1,NA,NA,0,NA,0.0924223552894212,0.907577644710579
573,"low",TRUE,0.425,0.475,0.1,0.425,0.1,NA,NA,0,NA,0.0908678642714571,0.909132135728543
574,"low",TRUE,0.425,0.5,0.1,0.425,0.1,NA,NA,0,NA,0.0898978043912176,0.910102195608782
575,"low",TRUE,0.425,0.525,0.1,0.425,0.1,NA,NA,0,NA,0.0913021956087824,0.908697804391218
576,"low",TRUE,0.425,0.55,0.1,0.425,0.1,NA,NA,0,NA,0.0891193612774451,0.910880638722555
577,"low",TRUE,0.425,0.575,0.1,0.425,0.1,NA,NA,0,NA,0.0866427145708583,0.913357285429142
578,"low",TRUE,0.425,0.6,0.1,0.425,0.1,NA,NA,0,NA,0.0906107784431138,0.909389221556886
579,"low",TRUE,0.425,0.625,0.1,0.425,0.1,NA,NA,0,NA,0.0906682634730539,0.909331736526946
580,"low",TRUE,0.425,0.65,0.1,0.425,0.1,NA,NA,0,NA,0.0874890219560878,0.912510978043912
581,"low",TRUE,0.425,0.675,0.1,0.425,0.1,NA,NA,0,NA,0.0875273453093812,0.912472654690619
585,"low",TRUE,0.425,0.775,0.1,0.425,0.1,NA,NA,0,NA,0.0914874251497006,0.908512574850299
583,"low",TRUE,0.425,0.725,0.1,0.425,0.1,NA,NA,0,NA,0.0880319361277445,0.911968063872255
582,"low",TRUE,0.425,0.7,0.1,0.425,0.1,NA,NA,0,NA,0.0910323353293413,0.908967664670659
584,"low",TRUE,0.425,0.75,0.1,0.425,0.1,NA,NA,0,NA,0.0885421157684631,0.911457884231537
586,"low",TRUE,0.425,0.8,0.1,0.425,0.1,NA,NA,0,NA,0.0887784431137724,0.911221556886228
