"ID","starting","globalgrazing","stock","g","b","m0","mortality","mortality_border","rho_plus","rho_plus_ini","q_plus","rho_zero","rho_minus"
2393,0.3,TRUE,TRUE,0.05,0.6,0.05,NA,NA,0,0.2447,0,0.0911590818363273,0.908840918163673
2376,0.3,TRUE,TRUE,0.025,1,0.05,0.0781118912898981,0.0781097001912009,0.889361477045908,0.2593,0.892670604683382,0.0978828343313373,0.0127556886227545
2392,0.3,TRUE,TRUE,0.05,0.575,0.05,NA,NA,0,0.2523,0,0.0906930139720559,0.909306986027944
2394,0.3,TRUE,TRUE,0.05,0.625,0.05,NA,NA,0,0.2511,0,0.0903437125748503,0.90965628742515
2396,0.3,TRUE,TRUE,0.05,0.675,0.05,NA,NA,0,0.2481,0,0.0904179640718563,0.909582035928144
2395,0.3,TRUE,TRUE,0.05,0.65,0.05,NA,NA,0,0.253,0,0.0895205588822355,0.910479441117764
2355,0.3,TRUE,TRUE,0.025,0.475,0.05,0.0875506349604878,0.087519706417961,0.66456127744511,0.2433,0.700171704064149,0.276144311377245,0.0592944111776447
2410,0.3,TRUE,TRUE,0.075,0.2,0.05,NA,NA,0,0.2563,0,0.0925061876247505,0.90749381237525
2412,0.3,TRUE,TRUE,0.075,0.25,0.05,NA,NA,0,0.2328,0,0.0909209580838323,0.909079041916168
2314,0.3,TRUE,TRUE,0,0.275,0.05,0.05,0.05,0.564451097804391,0.2439,0.628480881926986,0.333323353293413,0.102225548902196
2411,0.3,TRUE,TRUE,0.075,0.225,0.05,NA,NA,0,0.2225,0,0.091861876247505,0.908138123752495
2413,0.3,TRUE,TRUE,0.075,0.275,0.05,NA,NA,0,0.2409,0,0.0905077844311377,0.909492215568862
2414,0.3,TRUE,TRUE,0.075,0.3,0.05,NA,NA,0,0.2555,0,0.0911650698602794,0.908834930139721
2416,0.3,TRUE,TRUE,0.075,0.35,0.05,NA,NA,0,0.2488,0,0.0920405189620759,0.907959481037924
2415,0.3,TRUE,TRUE,0.075,0.325,0.05,NA,NA,0,0.2509,0,0.0923526946107784,0.907647305389222
2417,0.3,TRUE,TRUE,0.075,0.375,0.05,NA,NA,0,0.2484,0,0.0899343313373254,0.910065668662675
2408,0.3,TRUE,TRUE,0.05,0.975,0.05,0.109608080384965,0.109582660522109,0.838937724550898,0.2589,0.846278467313015,0.140836926147705,0.0202253493013972
2354,0.3,TRUE,TRUE,0.025,0.45,0.05,0.0895632527901408,0.0895960079634676,0.631220159680639,0.2413,0.673702160526696,0.298815768463074,0.0699640718562874
2404,0.3,TRUE,TRUE,0.05,0.875,0.05,0.111431052859207,0.111458765987302,0.813337125748503,0.2579,0.823330244037768,0.162277245508982,0.024385628742515
2406,0.3,TRUE,TRUE,0.05,0.925,0.05,0.110460063663628,0.110467055864939,0.827141716566866,0.2468,0.835739904861704,0.150910778443114,0.02194750499002
2407,0.3,TRUE,TRUE,0.05,0.95,0.05,0.110185191863082,0.110194351278767,0.830991417165669,0.2522,0.839289840156467,0.147233932135729,0.0217746506986028
2399,0.3,TRUE,TRUE,0.05,0.75,0.05,0.115512860255749,0.115543764851287,0.763531137724551,0.2458,0.780185944678962,0.203214171656687,0.0332546906187625
2405,0.3,TRUE,TRUE,0.05,0.9,0.05,0.111087937757212,0.111150833911774,0.818796606786427,0.2491,0.828615450761124,0.157621756487026,0.0235816367265469
2418,0.3,TRUE,TRUE,0.075,0.4,0.05,NA,NA,0,0.2539,0,0.0902832335329341,0.909716766467066
2402,0.3,TRUE,TRUE,0.05,0.825,0.05,0.112992486641756,0.112879396059605,0.795174850299401,0.2447,0.807764516184835,0.177229141716567,0.0275960079840319
2419,0.3,TRUE,TRUE,0.075,0.425,0.05,NA,NA,0,0.2587,0,0.0924554890219561,0.907544510978044
2422,0.3,TRUE,TRUE,0.075,0.5,0.05,NA,NA,0,0.2439,0,0.0883431137724551,0.911656886227545
2421,0.3,TRUE,TRUE,0.075,0.475,0.05,NA,NA,0,0.2386,0,0.0913331337325349,0.908666866267465
2403,0.3,TRUE,TRUE,0.05,0.85,0.05,0.112288663113958,0.112282785230331,0.802794411177645,0.2372,0.814731678063139,0.170752095808383,0.0264534930139721
2423,0.3,TRUE,TRUE,0.075,0.525,0.05,NA,NA,0,0.2359,0,0.0912736526946108,0.908726347305389
2420,0.3,TRUE,TRUE,0.075,0.45,0.05,NA,NA,0,0.2566,0,0.0914550898203593,0.908544910179641
2400,0.3,TRUE,TRUE,0.05,0.775,0.05,0.114746701594714,0.1147823579725,0.772955888223553,0.2605,0.788505541182789,0.195305788423154,0.0317383233532934
2424,0.3,TRUE,TRUE,0.075,0.55,0.05,NA,NA,0,0.2446,0,0.0914708582834331,0.908529141716567
2425,0.3,TRUE,TRUE,0.075,0.575,0.05,NA,NA,0,0.2403,0,0.0907321357285429,0.909267864271457
2398,0.3,TRUE,TRUE,0.05,0.725,0.05,0.116801299336589,0.116777028001368,0.747547704590818,0.2399,0.766519846829748,0.215453493013972,0.0369988023952096
2409,0.3,TRUE,TRUE,0.05,1,0.05,0.109249928833101,0.109261252815114,0.843776447105788,0.2411,0.850856161743716,0.136869461077844,0.0193540918163673
2401,0.3,TRUE,TRUE,0.05,0.8,0.05,0.113864105705248,0.113916264147576,0.783312774451098,0.2494,0.797367926161769,0.186782834331337,0.0299043912175649
2427,0.3,TRUE,TRUE,0.075,0.625,0.05,NA,NA,0,0.252,0,0.0935085828343313,0.906491417165669
2426,0.3,TRUE,TRUE,0.075,0.6,0.05,NA,NA,0,0.2396,0,0.08997624750499,0.91002375249501
2432,0.3,TRUE,TRUE,0.075,0.75,0.05,NA,NA,0,0.2579,0,0.0920349301397206,0.907965069860279
2397,0.3,TRUE,TRUE,0.05,0.7,0.05,0.118190629939169,0.118176335342234,0.732089421157685,0.2545,0.753840479521593,0.227427345309381,0.0404832335329341
2428,0.3,TRUE,TRUE,0.075,0.65,0.05,NA,NA,0,0.2533,0,0.0908878243512974,0.909112175648703
2430,0.3,TRUE,TRUE,0.075,0.7,0.05,NA,NA,0,0.2561,0,0.0921686626746507,0.907831337325349
2429,0.3,TRUE,TRUE,0.075,0.675,0.05,NA,NA,0,0.2409,0,0.0910339321357285,0.908966067864271
2433,0.3,TRUE,TRUE,0.075,0.775,0.05,NA,NA,0,0.2522,0,0.0920688622754491,0.907931137724551
2431,0.3,TRUE,TRUE,0.075,0.725,0.05,NA,NA,0,0.2463,0,0.0898816367265469,0.910118363273453
2434,0.3,TRUE,TRUE,0.075,0.8,0.05,NA,NA,0,0.2522,0,0.0903680638722555,0.909631936127745
2435,0.3,TRUE,TRUE,0.075,0.825,0.05,NA,NA,0,0.2345,0,0.0919546906187625,0.908045309381238
2437,0.3,TRUE,TRUE,0.075,0.875,0.05,NA,NA,0,0.2491,0,0.088984630738523,0.911015369261477
2436,0.3,TRUE,TRUE,0.075,0.85,0.05,NA,NA,0,0.2522,0,0.0900005988023952,0.909999401197605
2438,0.3,TRUE,TRUE,0.075,0.9,0.05,NA,NA,0,0.2469,0,0.0929375249500998,0.9070624750499
2450,0.3,TRUE,TRUE,0.1,0.375,0.05,NA,NA,0,0.2558,0,0.0916710578842315,0.908328942115768
2443,0.3,TRUE,TRUE,0.1,0.2,0.05,NA,NA,0,0.2593,0,0.0893357285429142,0.910664271457086
2444,0.3,TRUE,TRUE,0.1,0.225,0.05,NA,NA,0,0.2546,0,0.0936958083832335,0.906304191616766
2445,0.3,TRUE,TRUE,0.1,0.25,0.05,NA,NA,0,0.2541,0,0.0910077844311377,0.908992215568862
2446,0.3,TRUE,TRUE,0.1,0.275,0.05,NA,NA,0,0.246,0,0.0886962075848303,0.91130379241517
2447,0.3,TRUE,TRUE,0.1,0.3,0.05,NA,NA,0,0.248,0,0.0911355289421158,0.908864471057884
2448,0.3,TRUE,TRUE,0.1,0.325,0.05,NA,NA,0,0.2478,0,0.0924960079840319,0.907503992015968
2449,0.3,TRUE,TRUE,0.1,0.35,0.05,NA,NA,0,0.2407,0,0.090460878243513,0.909539121756487
2452,0.3,TRUE,TRUE,0.1,0.425,0.05,NA,NA,0,0.2582,0,0.0931624750499002,0.9068375249501
2453,0.3,TRUE,TRUE,0.1,0.45,0.05,NA,NA,0,0.248,0,0.0903169660678643,0.909683033932136
2451,0.3,TRUE,TRUE,0.1,0.4,0.05,NA,NA,0,0.2398,0,0.0913960079840319,0.908603992015968
2454,0.3,TRUE,TRUE,0.1,0.475,0.05,NA,NA,0,0.2501,0,0.0899646706586826,0.910035329341317
2462,0.3,TRUE,TRUE,0.1,0.675,0.05,NA,NA,0,0.2624,0,0.0895780439121757,0.910421956087824
2455,0.3,TRUE,TRUE,0.1,0.5,0.05,NA,NA,0,0.241,0,0.0896780439121757,0.910321956087824
2457,0.3,TRUE,TRUE,0.1,0.55,0.05,NA,NA,0,0.2385,0,0.0914435129740519,0.908556487025948
2456,0.3,TRUE,TRUE,0.1,0.525,0.05,NA,NA,0,0.2313,0,0.0901357285429142,0.909864271457086
2459,0.3,TRUE,TRUE,0.1,0.6,0.05,NA,NA,0,0.2405,0,0.0908111776447106,0.909188822355289
2461,0.3,TRUE,TRUE,0.1,0.65,0.05,NA,NA,0,0.2424,0,0.0915179640718563,0.908482035928144
2458,0.3,TRUE,TRUE,0.1,0.575,0.05,NA,NA,0,0.2444,0,0.0914764471057884,0.908523552894212
2460,0.3,TRUE,TRUE,0.1,0.625,0.05,NA,NA,0,0.2488,0,0.0914263473053892,0.908573652694611
2464,0.3,TRUE,TRUE,0.1,0.725,0.05,NA,NA,0,0.2485,0,0.0895784431137725,0.910421556886228
2463,0.3,TRUE,TRUE,0.1,0.7,0.05,NA,NA,0,0.248,0,0.09162375249501,0.90837624750499
2465,0.3,TRUE,TRUE,0.1,0.75,0.05,NA,NA,0,0.2344,0,0.0907556886227545,0.909244311377245
2466,0.3,TRUE,TRUE,0.1,0.775,0.05,NA,NA,0,0.2547,0,0.0918129740518962,0.908187025948104
2467,0.3,TRUE,TRUE,0.1,0.8,0.05,NA,NA,0,0.2398,0,0.0898586826347305,0.910141317365269
2468,0.3,TRUE,TRUE,0.1,0.825,0.05,NA,NA,0,0.2399,0,0.0906746506986028,0.909325349301397
2474,0.3,TRUE,TRUE,0.1,0.975,0.05,NA,NA,0,0.2417,0,0.0921165668662675,0.907883433133733
2469,0.3,TRUE,TRUE,0.1,0.85,0.05,NA,NA,0,0.2335,0,0.0933730538922156,0.906626946107784
2441,0.3,TRUE,TRUE,0.075,0.975,0.05,0.146018022138826,0.145953641594292,0.781152095808383,0.2465,0.795494098450535,0.189453093812375,0.0293948103792415
2470,0.3,TRUE,TRUE,0.1,0.875,0.05,NA,NA,0,0.2436,0,0.0882241516966068,0.911775848303393
2440,0.3,TRUE,TRUE,0.075,0.95,0.05,0.146949233005317,0.146935522122736,0.773753493013972,0.25,0.788620392119118,0.194863273453094,0.0313832335329341
2471,0.3,TRUE,TRUE,0.1,0.9,0.05,NA,NA,0,0.2308,0,0.0937033932135728,0.906296606786427
2442,0.3,TRUE,TRUE,0.075,1,0.05,0.144989953215229,0.144983136081548,0.789464071856287,0.2453,0.802242684152977,0.181589820359281,0.0289461077844311
2475,0.3,TRUE,TRUE,0.1,1,0.05,NA,NA,0,0.2473,0,0.0930942115768463,0.906905788423154
2473,0.3,TRUE,TRUE,0.1,0.95,0.05,NA,NA,0,0.2689,0,0.0898171656686627,0.910182834331337
2439,0.3,TRUE,TRUE,0.075,0.925,0.05,0.147863327139666,0.147872861992766,0.766537125748503,0.2579,0.782325770583621,0.20142754491018,0.0320353293413174
2472,0.3,TRUE,TRUE,0.1,0.925,0.05,NA,NA,0,0.2373,0,0.092702994011976,0.907297005988024
2476,0.8,TRUE,TRUE,0,0.2,0.05,0.05,0.05,0.353679840319361,0.8152,0.50492925953737,0.375880638722555,0.270439520958084
2485,0.8,TRUE,TRUE,0,0.425,0.05,0.05,0.05,0.77145249500998,0.8094,0.7885763583892,0.195350299401198,0.0331972055888224
2492,0.8,TRUE,TRUE,0,0.6,0.05,0.05,0.05,0.8613,0.812,0.867056334892808,0.122054091816367,0.0166459081836327
2493,0.8,TRUE,TRUE,0,0.625,0.05,0.05,0.05,0.869273852295409,0.8136,0.874711383206363,0.114854690618762,0.0158714570858283
2477,0.8,TRUE,TRUE,0,0.225,0.05,0.05,0.05,0.43897245508982,0.8077,0.545663664027031,0.378810778443114,0.182216766467066
2488,0.8,TRUE,TRUE,0,0.5,0.05,0.05,0.05,0.823701596806387,0.8092,0.832774133030005,0.153689221556886,0.0226091816367265
2496,0.8,TRUE,TRUE,0,0.7,0.05,0.05,0.05,0.888513373253493,0.8085,0.892366364983579,0.0983768463073852,0.0131097804391218
2494,0.8,TRUE,TRUE,0,0.65,0.05,0.05,0.05,0.876661077844311,0.8164,0.881197881169773,0.108731337325349,0.0146075848303393
2495,0.8,TRUE,TRUE,0,0.675,0.05,0.05,0.05,0.883459680638723,0.8131,0.887598331162763,0.10277005988024,0.0137702594810379
2490,0.8,TRUE,TRUE,0,0.55,0.05,0.05,0.05,0.844677045908184,0.8155,0.851809725374404,0.135773852295409,0.0195491017964072
2491,0.8,TRUE,TRUE,0,0.575,0.05,0.05,0.05,0.854276447105788,0.8143,0.86090506142015,0.127769461077844,0.0179540918163673
2484,0.8,TRUE,TRUE,0,0.4,0.05,0.05,0.05,0.750074451097804,0.8065,0.76976989975362,0.212689620758483,0.0372359281437126
2497,0.8,TRUE,TRUE,0,0.725,0.05,0.05,0.05,0.894631137724551,0.8089,0.897998089628603,0.0934319361277445,0.0119369261477046
2487,0.8,TRUE,TRUE,0,0.475,0.05,0.05,0.05,0.806753493013972,0.8099,0.818766448885968,0.167276846307385,0.0259696606786427
2489,0.8,TRUE,TRUE,0,0.525,0.05,0.05,0.05,0.831608982035928,0.815,0.840873780707567,0.146740119760479,0.0216508982035928
2498,0.8,TRUE,TRUE,0,0.75,0.05,0.05,0.05,0.898142315369261,0.8175,0.901426893086458,0.0901291417165669,0.0117285429141717
2486,0.8,TRUE,TRUE,0,0.45,0.05,0.05,0.05,0.787480439121756,0.8089,0.800846677159007,0.182328343313373,0.0301912175648703
2482,0.8,TRUE,TRUE,0,0.35,0.05,0.05,0.05,0.694356087824351,0.814,0.724646459259624,0.253641117764471,0.0520027944111776
2483,0.8,TRUE,TRUE,0,0.375,0.05,0.05,0.05,0.724027744510978,0.8171,0.748250370278532,0.231862275449102,0.0441099800399202
2514,0.8,TRUE,TRUE,0.025,0.325,0.05,NA,NA,0,0.8103,0,0.0907283433133732,0.909271656686627
2509,0.8,TRUE,TRUE,0.025,0.2,0.05,NA,NA,0,0.8162,0,0.0915081836327345,0.908491816367266
2510,0.8,TRUE,TRUE,0.025,0.225,0.05,NA,NA,0,0.8096,0,0.090315369261477,0.909684630738523
2511,0.8,TRUE,TRUE,0.025,0.25,0.05,NA,NA,0,0.8117,0,0.0888650698602794,0.911134930139721
2512,0.8,TRUE,TRUE,0.025,0.275,0.05,NA,NA,0,0.8087,0,0.0902888223552894,0.909711177644711
2513,0.8,TRUE,TRUE,0.025,0.3,0.05,NA,NA,0,0.8094,0,0.0925431137724551,0.907456886227545
2515,0.8,TRUE,TRUE,0.025,0.35,0.05,NA,NA,0,0.8034,0,0.0891477045908184,0.910852295409182
2503,0.8,TRUE,TRUE,0,0.875,0.05,0.05,0.05,0.916777644710579,0.8074,0.918925093877012,0.0739353293413174,0.00928702594810379
2499,0.8,TRUE,TRUE,0,0.775,0.05,0.05,0.05,0.902448902195609,0.8142,0.905394332327984,0.0863161676646707,0.0112349301397206
2516,0.8,TRUE,TRUE,0.025,0.375,0.05,NA,NA,0,0.8096,0,0.0902508982035928,0.909749101796407
2500,0.8,TRUE,TRUE,0,0.8,0.05,0.05,0.05,0.907256487025948,0.8114,0.909652340360233,0.0822792415169661,0.0104642714570858
2501,0.8,TRUE,TRUE,0,0.825,0.05,0.05,0.05,0.910526347305389,0.8091,0.912815196518734,0.0795041916167665,0.00996946107784431
2502,0.8,TRUE,TRUE,0,0.85,0.05,0.05,0.05,0.913102594810379,0.8176,0.915452591860194,0.0773039920159681,0.00959341317365269
2504,0.8,TRUE,TRUE,0,0.9,0.05,0.05,0.05,0.9204249500998,0.8203,0.922082059848032,0.0709073852295409,0.00866766467065868
2507,0.8,TRUE,TRUE,0,0.975,0.05,0.05,0.05,0.927878243512974,0.8142,0.929435717167707,0.0642289421157685,0.00789281437125748
2505,0.8,TRUE,TRUE,0,0.925,0.05,0.05,0.05,0.922634530938124,0.8148,0.924468803305798,0.0688816367265469,0.00848383233532934
2508,0.8,TRUE,TRUE,0,1,0.05,0.05,0.05,0.929245309381238,0.8086,0.930661902548164,0.06294750499002,0.00780718562874251
2506,0.8,TRUE,TRUE,0,0.95,0.05,0.05,0.05,0.924864471057884,0.8088,0.926374031239997,0.066990618762475,0.00814491017964072
2481,0.8,TRUE,TRUE,0,0.325,0.05,0.05,0.05,0.662545309381238,0.8132,0.699735805343472,0.27589620758483,0.0615584830339321
2526,0.8,TRUE,TRUE,0.025,0.625,0.05,0.0819123921989223,0.0819037627595436,0.783776447105788,0.8123,0.798022706470611,0.186407185628743,0.0298163672654691
2478,0.8,TRUE,TRUE,0,0.25,0.05,0.05,0.05,0.505730339321357,0.8094,0.589199972803445,0.359705988023952,0.134563672654691
2480,0.8,TRUE,TRUE,0,0.3,0.05,0.05,0.05,0.62312255489022,0.8159,0.668906271069824,0.301364870259481,0.0755125748502994
2528,0.8,TRUE,TRUE,0.025,0.675,0.05,0.0808505860516952,0.0809613022432893,0.810540119760479,0.8107,0.821378278176063,0.164656686626747,0.0248031936127745
2525,0.8,TRUE,TRUE,0.025,0.6,0.05,0.0822962154695695,0.082337817327574,0.774655089820359,0.8073,0.790349398886214,0.194285628742515,0.0310592814371257
2536,0.8,TRUE,TRUE,0.025,0.875,0.05,0.0788225999149631,0.0788285153255979,0.867327345309381,0.7987,0.872467928416504,0.116736327345309,0.0159363273453094
2531,0.8,TRUE,TRUE,0.025,0.75,0.05,0.0798915608070968,0.0798606059248298,0.836249101796407,0.8128,0.844505533071966,0.142826147704591,0.020924750499002
2532,0.8,TRUE,TRUE,0.025,0.775,0.05,0.0796060682069334,0.0795871243347952,0.844235928143713,0.8126,0.851351299857265,0.135934530938124,0.0198295409181637
2527,0.8,TRUE,TRUE,0.025,0.65,0.05,0.0813391161171092,0.0813204128459942,0.797792814371257,0.8047,0.810428574172247,0.174485429141717,0.0277217564870259
2524,0.8,TRUE,TRUE,0.025,0.575,0.05,0.0830558642736921,0.0831004407458339,0.75712255489022,0.8132,0.776445775761176,0.207125548902196,0.0357518962075848
2529,0.8,TRUE,TRUE,0.025,0.7,0.05,0.0804348582480724,0.080430486122441,0.821193013972056,0.8089,0.830555187457065,0.15586127744511,0.0229457085828343
2534,0.8,TRUE,TRUE,0.025,0.825,0.05,0.0791477617731374,0.0791509929027286,0.857678043912176,0.8122,0.863739983240517,0.125302994011976,0.0170189620758483
2530,0.8,TRUE,TRUE,0.025,0.725,0.05,0.0801608315401031,0.0801627610685794,0.828580439121756,0.8006,0.837407128481186,0.149581836327345,0.0218377245508982
2533,0.8,TRUE,TRUE,0.025,0.8,0.05,0.0793770177624459,0.0793834233268631,0.85111996007984,0.8093,0.857809461092956,0.130548303393214,0.0183317365269461
2522,0.8,TRUE,TRUE,0.025,0.525,0.05,0.0848165043707174,0.0848126122490923,0.719522355289421,0.8104,0.743797557144621,0.236557085828343,0.0439205588822355
2535,0.8,TRUE,TRUE,0.025,0.85,0.05,0.0789798268023864,0.0790187053506127,0.862584031936128,0.8093,0.868044654644751,0.120752894211577,0.0166630738522954
2523,0.8,TRUE,TRUE,0.025,0.55,0.05,0.0837745081391611,0.0838060875471263,0.739938922155689,0.8094,0.76078843258567,0.221494810379242,0.0385662674650699
2542,0.8,TRUE,TRUE,0.05,0.2,0.05,NA,NA,0,0.8096,0,0.0899812375249501,0.91001876247505
2521,0.8,TRUE,TRUE,0.025,0.5,0.05,0.0858956823220916,0.0859085714877451,0.696735728542914,0.8136,0.725543291308479,0.253416766467066,0.04984750499002
2543,0.8,TRUE,TRUE,0.05,0.225,0.05,NA,NA,0,0.8106,0,0.0922049900199601,0.90779500998004
2545,0.8,TRUE,TRUE,0.05,0.275,0.05,NA,NA,0,0.8155,0,0.0919439121756487,0.908056087824351
2544,0.8,TRUE,TRUE,0.05,0.25,0.05,NA,NA,0,0.8161,0,0.09167624750499,0.90832375249501
2547,0.8,TRUE,TRUE,0.05,0.325,0.05,NA,NA,0,0.8151,0,0.0911620758483034,0.908837924151697
2548,0.8,TRUE,TRUE,0.05,0.35,0.05,NA,NA,0,0.8059,0,0.09087624750499,0.90912375249501
2549,0.8,TRUE,TRUE,0.05,0.375,0.05,NA,NA,0,0.8122,0,0.0899355289421158,0.910064471057884
2546,0.8,TRUE,TRUE,0.05,0.3,0.05,NA,NA,0,0.8104,0,0.089887624750499,0.910112375249501
2520,0.8,TRUE,TRUE,0.025,0.475,0.05,0.0876112512328646,0.087617506927356,0.665618562874251,0.8165,0.700716843546287,0.275753892215569,0.0586275449101796
2551,0.8,TRUE,TRUE,0.05,0.425,0.05,NA,NA,0,0.8139,0,0.0884089820359281,0.911591017964072
2550,0.8,TRUE,TRUE,0.05,0.4,0.05,NA,NA,0,0.8088,0,0.091051497005988,0.908948502994012
2552,0.8,TRUE,TRUE,0.05,0.45,0.05,NA,NA,0,0.8143,0,0.0910604790419162,0.908939520958084
2553,0.8,TRUE,TRUE,0.05,0.475,0.05,NA,NA,0,0.8093,0,0.0912051896207585,0.908794810379241
2537,0.8,TRUE,TRUE,0.025,0.9,0.05,0.0786159596123131,0.0786311248917835,0.873282834331337,0.8061,0.877985560528411,0.11143373253493,0.0152834331337325
2539,0.8,TRUE,TRUE,0.025,0.95,0.05,0.078333685827676,0.0783607716863437,0.882209181636727,0.81,0.886138161848718,0.103964870259481,0.0138259481037924
2554,0.8,TRUE,TRUE,0.05,0.5,0.05,NA,NA,0,0.8046,0,0.0913860279441118,0.908613972055888
2538,0.8,TRUE,TRUE,0.025,0.925,0.05,0.0784690752216828,0.0784605207735236,0.878106586826347,0.8133,0.882246531665387,0.107613972055888,0.0142794411177645
2541,0.8,TRUE,TRUE,0.025,1,0.05,0.0781088994438164,0.0781175796411299,0.889541716566866,0.8143,0.893163046077478,0.0975469061876248,0.012911377245509
2555,0.8,TRUE,TRUE,0.05,0.525,0.05,NA,NA,0,0.8086,0,0.0943061876247505,0.905693812375249
2540,0.8,TRUE,TRUE,0.025,0.975,0.05,0.078212123513299,0.0782264427550661,0.886193013972056,0.8099,0.889930747369175,0.100663473053892,0.0131435129740519
2519,0.8,TRUE,TRUE,0.025,0.45,0.05,0.0894479695158491,0.0894832474671369,0.633839720558882,0.8117,0.676232038694888,0.296986427145709,0.0691738522954092
2564,0.8,TRUE,TRUE,0.05,0.75,0.05,0.115707016991352,0.115811187884515,0.76088123752495,0.8142,0.77800836894244,0.204895209580838,0.0342235528942116
2575,0.8,TRUE,TRUE,0.075,0.2,0.05,NA,NA,0,0.8104,0,0.0920512974051896,0.90794870259481
2562,0.8,TRUE,TRUE,0.05,0.7,0.05,0.118465233618468,0.118537956282562,0.730469660678643,0.8078,0.753167654693359,0.228602594810379,0.040927744510978
2569,0.8,TRUE,TRUE,0.05,0.875,0.05,0.111677018083839,0.111715916089859,0.810554491017964,0.8178,0.821160514239036,0.16409121756487,0.0253542914171657
2565,0.8,TRUE,TRUE,0.05,0.775,0.05,0.11457467146958,0.114617076703155,0.774146706586826,0.8072,0.789526250495683,0.194515568862275,0.0313377245508982
2576,0.8,TRUE,TRUE,0.075,0.225,0.05,NA,NA,0,0.8088,0,0.0914483033932136,0.908551696606786
2568,0.8,TRUE,TRUE,0.05,0.85,0.05,0.112163667517796,0.112168385352918,0.803998203592814,0.8133,0.81550526942144,0.169943912175649,0.0260578842315369
2570,0.8,TRUE,TRUE,0.05,0.9,0.05,0.111066378938763,0.111047318381303,0.818723153692615,0.8133,0.828484316479319,0.157710379241517,0.0235664670658683
2572,0.8,TRUE,TRUE,0.05,0.95,0.05,0.110055647199022,0.11005837432156,0.832536327345309,0.8116,0.840849031702034,0.146086027944112,0.0213776447105788
2566,0.8,TRUE,TRUE,0.05,0.8,0.05,0.113852875372775,0.113816237569576,0.783525349301397,0.8147,0.79762695369784,0.185748303393214,0.0307263473053892
2563,0.8,TRUE,TRUE,0.05,0.725,0.05,0.117071593767707,0.117049541582714,0.745569461077844,0.8177,0.765716547291444,0.216832335329341,0.0375982035928144
2571,0.8,TRUE,TRUE,0.05,0.925,0.05,0.110502664688555,0.110516109114311,0.826796407185629,0.8079,0.835518283535177,0.151058882235529,0.0221447105788423
2574,0.8,TRUE,TRUE,0.05,1,0.05,0.109076785550229,0.109114185193047,0.84645249500998,0.8145,0.853098140527502,0.134809780439122,0.0187377245508982
2567,0.8,TRUE,TRUE,0.05,0.825,0.05,0.11291204025174,0.112870373295618,0.79465748502994,0.8076,0.807096142498416,0.17845369261477,0.0268888223552894
2573,0.8,TRUE,TRUE,0.05,0.975,0.05,0.109618582734202,0.109677810062224,0.838466666666667,0.8021,0.846316200912077,0.141358483033932,0.0201748502994012
2561,0.8,TRUE,TRUE,0.05,0.675,0.05,0.120069972875736,0.120111384944871,0.713784830339321,0.8082,0.738712911646801,0.241942115768463,0.0442730538922156
2479,0.8,TRUE,TRUE,0,0.275,0.05,0.05,0.05,0.568450499001996,0.8092,0.629969256721435,0.333588223552894,0.0979612774451098
2560,0.8,TRUE,TRUE,0.05,0.65,0.05,0.121919710782502,0.122050504596294,0.69537624750499,0.8077,0.723865097023373,0.255381836327345,0.0492419161676647
2577,0.8,TRUE,TRUE,0.075,0.25,0.05,NA,NA,0,0.8131,0,0.0913880239520958,0.908611976047904
2579,0.8,TRUE,TRUE,0.075,0.3,0.05,NA,NA,0,0.8113,0,0.0901117764471058,0.909888223552894
2578,0.8,TRUE,TRUE,0.075,0.275,0.05,NA,NA,0,0.8052,0,0.0926754491017964,0.907324550898204
2583,0.8,TRUE,TRUE,0.075,0.4,0.05,NA,NA,0,0.8157,0,0.0918375249500998,0.9081624750499
2580,0.8,TRUE,TRUE,0.075,0.325,0.05,NA,NA,0,0.8007,0,0.0902968063872256,0.909703193612774
2559,0.8,TRUE,TRUE,0.05,0.625,0.05,0.125139823484879,0.125188580358071,0.667535728542914,0.8133,0.701892630265299,0.275285429141717,0.0571788423153693
2581,0.8,TRUE,TRUE,0.075,0.35,0.05,NA,NA,0,0.8163,0,0.0926780439121756,0.907321956087824
2584,0.8,TRUE,TRUE,0.075,0.425,0.05,NA,NA,0,0.8159,0,0.0908239520958084,0.909176047904192
2582,0.8,TRUE,TRUE,0.075,0.375,0.05,NA,NA,0,0.8135,0,0.0912988023952096,0.90870119760479
2586,0.8,TRUE,TRUE,0.075,0.475,0.05,NA,NA,0,0.8091,0,0.0886526946107784,0.911347305389222
2587,0.8,TRUE,TRUE,0.075,0.5,0.05,NA,NA,0,0.812,0,0.0918497005988024,0.908150299401198
2585,0.8,TRUE,TRUE,0.075,0.45,0.05,NA,NA,0,0.8041,0,0.0905818363273453,0.909418163672655
2588,0.8,TRUE,TRUE,0.075,0.525,0.05,NA,NA,0,0.811,0,0.0918530938123752,0.908146906187625
2589,0.8,TRUE,TRUE,0.075,0.55,0.05,NA,NA,0,0.8106,0,0.091588622754491,0.908411377245509
2591,0.8,TRUE,TRUE,0.075,0.6,0.05,NA,NA,0,0.8097,0,0.0894958083832335,0.910504191616766
2517,0.8,TRUE,TRUE,0.025,0.4,0.05,0.0975623729266618,0.0975623729266618,0.524299001996008,0.8151,0.598065040927272,0.358829740518962,0.11687125748503
