"ID","starting","globalgrazing","stock","g","b","m0","mortality","mortality_border","rho_plus","rho_plus_ini","q_plus","rho_zero","rho_minus"
1301,0.9,TRUE,TRUE,0.1,0.525,0.05,NA,NA,0,0.8366,0,0.0901600798403194,0.909839920159681
1287,0.9,TRUE,TRUE,0.075,1,0.05,0.144585048926065,0.144543501638816,0.792855289421158,0.8397,0.805513197003469,0.179101596806387,0.0280431137724551
1285,0.9,TRUE,TRUE,0.075,0.95,0.05,0.146904656266788,0.146831508089166,0.773870858283433,0.8445,0.788551264267772,0.194593612774451,0.0315355289421158
1286,0.9,TRUE,TRUE,0.075,0.975,0.05,0.14566143000885,0.145613118165944,0.784665868263473,0.8346,0.798279866624835,0.186406986027944,0.0289271457085828
1302,0.9,TRUE,TRUE,0.1,0.55,0.05,NA,NA,0,0.8383,0,0.0910223552894212,0.908977644710579
1284,0.9,TRUE,TRUE,0.075,0.925,0.05,0.148250527717506,0.148326042361791,0.763022954091816,0.8407,0.779572414957919,0.203352295409182,0.033624750499002
1304,0.9,TRUE,TRUE,0.1,0.6,0.05,NA,NA,0,0.8446,0,0.0906594810379242,0.909340518962076
1283,0.9,TRUE,TRUE,0.075,0.9,0.05,0.150070153453512,0.149919581922579,0.750477045908184,0.8392,0.768735054077331,0.213122155688623,0.0364007984031936
1282,0.9,TRUE,TRUE,0.075,0.875,0.05,0.151777477979422,0.151746551037567,0.737996606786427,0.8486,0.758458132929226,0.222931936127745,0.0390714570858283
1280,0.9,TRUE,TRUE,0.075,0.825,0.05,0.155433187464765,0.155507559266638,0.711297405189621,0.8315,0.73628121242737,0.243635728542914,0.0450668662674651
1309,0.9,TRUE,TRUE,0.1,0.725,0.05,NA,NA,0,0.8356,0,0.0893918163672655,0.910608183632735
1305,0.9,TRUE,TRUE,0.1,0.625,0.05,NA,NA,0,0.8423,0,0.0908670658682635,0.909132934131737
1281,0.9,TRUE,TRUE,0.075,0.85,0.05,0.15270809364313,0.152755793640442,0.729960479041916,0.8411,0.751884855012897,0.229700399201597,0.040339121756487
1279,0.9,TRUE,TRUE,0.075,0.8,0.05,0.15741465474906,0.157307259715761,0.697946506986028,0.8348,0.724921377163369,0.254326546906188,0.0477269461077844
1306,0.9,TRUE,TRUE,0.1,0.65,0.05,NA,NA,0,0.8411,0,0.0905600798403194,0.909439920159681
1307,0.9,TRUE,TRUE,0.1,0.675,0.05,NA,NA,0,0.8325,0,0.0900499001996008,0.909950099800399
1310,0.9,TRUE,TRUE,0.1,0.75,0.05,NA,NA,0,0.8328,0,0.0922141716566866,0.907785828343313
1308,0.9,TRUE,TRUE,0.1,0.7,0.05,NA,NA,0,0.8417,0,0.0917616766467066,0.908238323353293
1278,0.9,TRUE,TRUE,0.075,0.775,0.05,0.160535275139414,0.160448908138564,0.678831337325349,0.8408,0.709791840686735,0.268186427145709,0.0529822355289421
1311,0.9,TRUE,TRUE,0.1,0.775,0.05,NA,NA,0,0.8455,0,0.0900097804391218,0.909990219560878
1313,0.9,TRUE,TRUE,0.1,0.825,0.05,NA,NA,0,0.8336,0,0.0918309381237525,0.908169061876247
1312,0.9,TRUE,TRUE,0.1,0.8,0.05,NA,NA,0,0.8392,0,0.0915770459081836,0.908422954091816
1277,0.9,TRUE,TRUE,0.075,0.75,0.05,0.16529724616334,0.165150864729963,0.650053093812375,0.8406,0.687285119536094,0.288225149700599,0.0617217564870259
1237,0.9,TRUE,TRUE,0.05,0.575,0.05,0.132816423356068,0.133154573918412,0.60144251497006,0.8352,0.651749406214998,0.319417564870259,0.0791399201596806
1276,0.9,TRUE,TRUE,0.075,0.725,0.05,0.17244536300121,0.17252409591426,0.613622754491018,0.8352,0.660128511534702,0.312900798403194,0.0734764471057884
1319,0.9,TRUE,TRUE,0.1,0.975,0.05,0.190505068081221,0.190804276082278,0.711819760479042,0.8287,0.73551962073602,0.243683433133733,0.0444968063872256
1320,0.9,TRUE,TRUE,0.1,1,0.05,0.188058407612694,0.188123585681285,0.723871457085828,0.8399,0.745741775201337,0.234864670658683,0.041263872255489
1318,0.9,TRUE,TRUE,0.1,0.95,0.05,0.194535366753888,0.194173766166029,0.692960878243513,0.8408,0.720885701909483,0.257428542914172,0.0496105788423154
1236,0.9,TRUE,TRUE,0.05,0.55,0.05,0.140360003077321,0.140447196999907,0.553898203592814,0.8331,0.616017335959522,0.347318363273453,0.0987834331337325
1317,0.9,TRUE,TRUE,0.1,0.925,0.05,0.19808015213679,0.197587345939283,0.674818363273453,0.8362,0.706506960530589,0.271088622754491,0.0540930139720559
1316,0.9,TRUE,TRUE,0.1,0.9,0.05,0.202023184581088,0.201957980687851,0.659109780439122,0.8345,0.69390590084331,0.282194610778443,0.0586956087824351
1315,0.9,TRUE,TRUE,0.1,0.875,0.05,0.208002315024855,0.207931149594657,0.631721956087824,0.8433,0.672244808033117,0.301797005988024,0.0664810379241517
1275,0.9,TRUE,TRUE,0.075,0.7,0.05,0.180854073520034,0.180953578401519,0.572292415169661,0.8364,0.627666675173994,0.340479441117764,0.0872281437125749
1314,0.9,TRUE,TRUE,0.1,0.85,0.05,0.216981849628162,0.216738565199024,0.600530139720559,0.8406,0.648347143342487,0.32370998003992,0.075759880239521
