"ID","best","p1","p2","p3","p1_sd","p2_sd","p3_sd"
746,2,1.24742312949352,1.61743621368557,0.00407832473713581,0.113568073062005,0.13284711442505,0.000382959274157695
745,2,1.31315990563086,1.54056832850925,0.00348642970104026,0.1875866723258,0.245283634537488,0.000720641810230391
793,NA,NA,NA,NA,NA,NA,NA
776,3,5.60954402070691,0.70812782836446,51.2513423956662,1.49245232051815,0.158169785705788,29.0024963767283
794,NA,NA,NA,NA,NA,NA,NA
703,1,0.148455553502416,0.70679321075944,17.1853343616983,0.0111064500466127,0.030689498911462,17.7252271221489
795,NA,NA,NA,NA,NA,NA,NA
796,NA,NA,NA,NA,NA,NA,NA
797,NA,NA,NA,NA,NA,NA,NA
777,3,6.19254389008925,0.739540642410392,137.250640913419,0.897138441645294,0.0830092243424349,55.6779595907785
798,NA,NA,NA,NA,NA,NA,NA
799,NA,NA,NA,NA,NA,NA,NA
801,NA,NA,NA,NA,NA,NA,NA
800,NA,NA,NA,NA,NA,NA,NA
744,2,1.78028695723057,1.41967103974058,0.00203100477915734,1.645088410979,0.297980845255365,0.000390337920502864
791,2,1.13256736189387,2.0359171589614,0.0106454725301608,0.0793377607803157,0.334432114459911,0.00299451978419065
743,2,2.55616471563575,1.20485414175114,0.00172245553375379,2.03266565846699,0.332571134025331,0.00032645580868443
790,2,1.11719533728538,2.03777309523825,0.00937724616483146,0.0836302955937923,0.183362962006214,0.00123399273365858
778,3,7.01205420413909,0.698886637443295,661.455557469039,1.67202940841224,0.124872704837103,1401.25728544614
805,NA,NA,NA,NA,NA,NA,NA
792,2,1.10290070720495,2.12896476570721,0.0121058791152611,0.124943023667657,0.462450311439716,0.00193849098865246
803,NA,NA,NA,NA,NA,NA,NA
802,NA,NA,NA,NA,NA,NA,NA
804,NA,NA,NA,NA,NA,NA,NA
779,3,7.57061960016028,0.662935272674072,329.986224355096,0.979080510213154,0.0623536815040968,108.820831743086
788,2,1.1746016353274,1.77188419625397,0.00695750983560753,0.140167906344592,0.2331153272344,0.00153564678054345
806,NA,NA,NA,NA,NA,NA,NA
812,NA,NA,NA,NA,NA,NA,NA
807,NA,NA,NA,NA,NA,NA,NA
789,2,1.19109989317023,1.77905561741713,0.00739919384851114,0.118933338253881,0.251305313531697,0.00112888696478514
808,NA,NA,NA,NA,NA,NA,NA
809,NA,NA,NA,NA,NA,NA,NA
811,NA,NA,NA,NA,NA,NA,NA
810,NA,NA,NA,NA,NA,NA,NA
787,2,1.21654817355049,1.74420613680474,0.00530756401915692,0.139778182927134,0.238174271682001,0.000971373614587927
813,NA,NA,NA,NA,NA,NA,NA
786,2,1.21512377239622,1.7002816134421,0.00435891155168221,0.18533581634019,0.24122852783206,0.00110589983128926
742,1,0.151791936211264,0.696080824497997,-25.7988699546612,0.0122739222729725,0.049525471007582,28.8208731437256
814,3,5.83450481791116,0.668777765111615,49.1455554964506,1.22795476841554,0.164253428000137,28.0433704227011
785,2,1.37769359335178,1.50128794409544,0.00310335551106736,0.186249236695777,0.171347902307723,0.000322700703303491
815,3,6.18641953637001,0.703884919256096,84.0966379631579,1.13978399211098,0.122266209536251,33.0284029380892
784,2,1.90240213560753,1.36393817105762,0.00265091941658489,1.69180783189642,0.312231841551913,0.000701162606679763
826,3,4.34335128538235,0.838382265004086,58.6584440851791,1.05918502331829,0.181756012003759,30.693905998585
816,3,6.52728781454691,0.72391653915085,164.762926921811,1.32022885330033,0.099769975013969,77.2972996251938
827,3,6.98530722809178,0.669795971372286,148.361744926046,0.985324366776986,0.100653308381356,149.490640363888
817,3,7.33071567875171,0.676200109638454,466.840927421784,1.51605206466186,0.107576949417356,689.097013789524
780,1,0.176648632133015,0.784268159940465,-36.6911405062688,0.0146888534420877,0.0360226708907441,34.756632626973
834,2,1.06043424395256,2.70186283587406,0.0276611023901302,0.0688792082487415,0.763516032051318,0.00775793328988142
832,2,1.10926988008179,2.04572472551408,0.0118294938107281,0.066732027212974,0.23332455774571,0.00114663635311362
835,2,1.06089561807045,3.0093977091637,0.0432468873774904,0.0229412383060439,0.753146701843502,0.0103768849448025
837,2,1.09096891404577,2.86850805457535,0.0818043068043068,0.0290003584294581,0.683233673685329,0.023104046337498
833,2,1.08106845649465,2.35715529618045,0.0170361430243791,0.0833008050209491,0.610954280402302,0.00451404636370615
825,2,1.24742464629202,1.6505369275459,0.00335925955153949,0.205233547089726,0.275965707893591,0.00053669881739186
782,1,0.14620965546755,0.672412032617975,9.0717122468893,0.0101855455616482,0.0379997106476715,18.7023372961068
836,2,1.08068400685911,2.4159723996665,0.0492418040354674,0.030031207097885,0.580109862453062,0.0134810603370303
831,2,1.16962773122153,1.86414078595094,0.00664546082128923,0.109606800766041,0.244143402724757,0.001301328374271
818,3,6.47456846981881,0.737578779024222,2101.6838032287,1.20779086256331,0.0835926961601835,2627.37732526809
838,2,1.07503192394437,2.81694430346599,0.079794891052201,0.0406160644475628,0.910474580253911,0.0299454473119823
820,1,0.156462632853672,0.722789892891574,-7.70142311617146,0.0118476949048158,0.0439755427076709,25.5244659831436
839,2,1.08082470716308,3.31991792250869,0.083511396011396,0.0290966881549436,0.51568920057695,0.0249662670852358
783,2,1.66952279045306,1.27255547309171,0.00174583705570646,0.172740164879801,0.0752390885708887,0.000232263317756361
824,2,1.38319774742339,1.5142178162926,0.00284984529408441,0.289246745930915,0.261484280985689,0.000557762036224791
781,1,0.152966830057507,0.703603608712271,-16.3443695529956,0.00840947988669177,0.029978237959559,31.4077429366707
840,2,1.1116573507883,2.79616349021532,0.109532828282828,0.0179167135249955,0.245893309804681,0.0140363688094716
851,NA,NA,NA,NA,NA,NA,NA
841,2,1.115808412484,2.22800043127943,0.103703703703704,0.0180495566349839,0.642302415552683,0.00641500299099584
845,NA,NA,NA,NA,NA,NA,NA
844,NA,NA,NA,NA,NA,NA,NA
843,1,0.432588392657936,0.133537478492771,6.83986105580482,0.00815006748007452,0.0144482668267502,0.956155324608329
842,1,0.434819950952051,0.128840186781799,3.21380255071488,0.0192225535335209,0.0208089111698471,4.45911858481942
848,NA,NA,NA,NA,NA,NA,NA
846,NA,NA,NA,NA,NA,NA,NA
847,NA,NA,NA,NA,NA,NA,NA
819,3,7.90240932554801,0.631751453842595,881.421410246613,0.809505916450348,0.0458904464339055,276.483657292792
849,1,0.426101622145811,0.104497635974465,2.55531514060264,NA,NA,NA
850,NA,NA,NA,NA,NA,NA,NA
853,NA,NA,NA,NA,NA,NA,NA
852,NA,NA,NA,NA,NA,NA,NA
830,2,1.37273623154636,1.501041680265,0.00330648554462863,0.0906937167094335,0.127235448857156,0.000538464188791366
823,2,1.48669251103891,1.4085047470304,0.00220932071849989,0.241969675503087,0.189875945951358,0.000316695940392142
857,NA,NA,NA,NA,NA,NA,NA
859,NA,NA,NA,NA,NA,NA,NA
860,NA,NA,NA,NA,NA,NA,NA
861,3,2.29630441438189,-0.0328627504246105,3.85000079565805,0.123606146993795,0.595811723269602,2.68840341739679
854,NA,NA,NA,NA,NA,NA,NA
855,NA,NA,NA,NA,NA,NA,NA
862,3,2.90578661170008,0.715781122786252,10.1124599750954,0.507663619548256,0.271983262949728,3.51329901347969
828,3,6.52995145345554,0.726090654854485,2112.79918258051,1.05380023730982,0.0617846390951172,1380.92488421716
856,NA,NA,NA,NA,NA,NA,NA
858,NA,NA,NA,NA,NA,NA,NA
863,3,3.97924617659381,0.730103490651432,22.7335191232996,0.777610638137642,0.230519314834551,11.5363973840954
864,3,4.83031503057811,0.743362919199142,42.4837929629416,0.907449289996298,0.164369256524215,22.3806360248781
821,1,0.149923160816668,0.700701447009634,19.1087405815456,0.00834487552363883,0.0394042963117002,16.5961547436158
873,2,1.09249144919329,2.05931107357651,0.00953971318119512,0.0883946241962966,0.230500184554563,0.000949222366569927
865,3,6.24703455325349,0.701090897244771,109.796094764583,1.28450285177298,0.139542457004997,93.9111915884435
881,2,1.09527997652798,2.4673446949019,0.0477871960621153,0.0457481467808609,0.773925917324251,0.0109495149486039
876,2,1.02811751073457,2.67828290913183,0.0221936439353483,0.100701030007787,0.855256291827558,0.00449152865776401
878,2,1.0708747849486,2.73254062387737,0.0327635111126903,0.0327128317387293,0.460013013565539,0.00744621114865124
882,2,1.09049690492494,2.85918794863879,0.0689798541307409,0.0262079510696932,0.615627583001788,0.0231153931078558
877,2,1.03285947281992,2.53094351148271,0.0288175159505531,0.0711163099252228,0.501562049942739,0.00752083183422441
880,2,1.06924544009127,2.94597473432389,0.0467303944989367,0.0257823245767838,0.648515562336391,0.010272396833204
829,1,0.142827847932765,0.67207257643702,24.9020459695008,0.0141819923817372,0.0352493413979776,14.4264328156192
879,2,1.04770527482914,3.27212997098293,0.0429517782586836,0.0286684293692809,0.891244713012152,0.00881164800114982
883,2,1.08226715252817,2.59676768483842,0.0727687998276234,0.0150310747338527,0.830842201408616,0.0137197293807546
875,2,1.0382837258859,2.40648605130349,0.0169714528603682,0.0988416593461905,0.456983646595681,0.00315694870588248
874,2,1.10670240708718,2.12826541846912,0.0152535142988044,0.0454799169912067,0.384655840552599,0.00367483152543706
884,2,1.08982458220436,2.81448194947453,0.0770192109477824,0.0297542598150675,0.69389694579194,0.0146147572527772
822,2,1.95126675774263,1.37639366241893,0.00193513585510841,1.69344270500204,0.404299083438706,0.0003319183432091
886,2,1.10130453299457,2.30029660994302,0.0893308080808081,0.0227888009806929,0.66323290562994,0.0229113964221221
872,2,1.08212222439096,1.94024641597994,0.0079975529412376,0.106414571770293,0.147763288669942,0.00152658230513782
894,NA,NA,NA,NA,NA,NA,NA
892,NA,NA,NA,NA,NA,NA,NA
893,NA,NA,NA,NA,NA,NA,NA
896,NA,NA,NA,NA,NA,NA,NA
895,NA,NA,NA,NA,NA,NA,NA
866,3,6.82129162841017,0.701065993366701,266.369755525587,0.60808906104225,0.0495847479385039,155.346403042776
897,NA,NA,NA,NA,NA,NA,NA
898,NA,NA,NA,NA,NA,NA,NA
885,2,1.1014826592403,2.58906567926414,0.0895320948892377,0.0355226301014683,0.81579797028888,0.0298724198971392
899,NA,NA,NA,NA,NA,NA,NA
887,1,0.426944975155749,0.12397556138711,6.15942192305026,NA,NA,NA
900,3,2.55637018382746,0.622711345807616,7.63649762197257,0.269674921349216,0.298939131535951,3.45347144400115
891,1,0.426869836609984,0.123564162629035,6.16214700775059,NA,NA,NA
889,2,1.11740878065167,2.3102123781279,0.113636363636364,0.0252438174369031,0.950995489020692,0.0196823955405554
890,1,0.406928053537846,0.128236087991432,6.19856175551249,0.0530931835319177,0.00798959659230299,0.45747075502192
888,1,0.432857083607204,0.152045708773563,6.46564137242543,0.0303788438600078,0.024981759023547,3.61719620693126
901,3,3.77606736665225,0.751567507682671,32.8730424819659,0.861393282830237,0.266966650833517,47.5252793134716
870,2,1.35239195809655,1.48624359510435,0.00318438279200059,0.204281165427937,0.194918744233975,0.000578656037266021
871,2,1.25434869929987,1.6655864438332,0.00485028202997051,0.142807620410566,0.265892632715024,0.00146965353078582
867,3,6.60110364427469,0.710070662001197,6405.55633463116,0.848568872510105,0.0524272356422883,10596.8441996501
902,3,4.73203539081082,0.732226961172788,35.980556032204,0.815814257326624,0.160845034461509,17.1265196015712
903,3,5.6301560841771,0.740084874434905,69.1201760039503,0.780857944606126,0.0846707600352914,17.1767069900389
914,2,1.1524555109439,1.85203993178406,0.00880272763445122,0.0675147599920324,0.238741907922549,0.00124482349733096
925,NA,NA,NA,NA,NA,NA,NA
904,3,6.08267794270142,0.746663342228593,185.576352917642,0.94290328625982,0.0943185211179088,104.1117858129
917,2,1.06516398987442,2.46680869451435,0.0164102844975183,0.119271921269571,0.87946852161597,0.00409895438924016
916,2,1.05682116772021,2.51415749236605,0.016299336340867,0.107742622573004,0.639605203772741,0.00679641815840285
918,2,1.0121454965901,2.4993399182915,0.0200708040719718,0.129977602837428,0.481992769030522,0.00323563523404217
926,NA,NA,NA,NA,NA,NA,NA
915,2,1.12651927447372,1.96571074736158,0.010615941817133,0.077573563529462,0.282942809017334,0.00187417104875217
920,2,1.06707590056885,2.52115718819927,0.0256585189476823,0.071686613580351,0.727029080076746,0.00512370705137162
922,2,1.0714323001597,2.72899223783039,0.0353963415055734,0.0293126248707725,0.551951545624726,0.00383294034416768
923,2,1.06415170937794,2.88928812063362,0.0397241908340306,0.0332702092138989,0.56440909880443,0.00678890911041105
919,2,1.05044381937811,2.63622336092768,0.0251209959260477,0.0390768683241769,0.737856560067824,0.00470734985757725
921,2,1.04570246920058,2.56352137942388,0.0305763219108254,0.0740135149841259,0.694351453765999,0.00624756547210657
913,2,1.13727762631742,1.92416545924185,0.00758296379859075,0.0894492738091025,0.231987328755014,0.00145453920984304
931,NA,NA,NA,NA,NA,NA,NA
927,NA,NA,NA,NA,NA,NA,NA
869,2,1.91099000892263,1.31489166478501,0.0022393656054623,1.52383086341963,0.24548032026116,0.000406433013596681
929,NA,NA,NA,NA,NA,NA,NA
928,NA,NA,NA,NA,NA,NA,NA
930,NA,NA,NA,NA,NA,NA,NA
912,2,1.16658130792505,1.81111828184597,0.00535878848805408,0.156370439965567,0.221092120634255,0.000848551183563375
933,NA,NA,NA,NA,NA,NA,NA
932,NA,NA,NA,NA,NA,NA,NA
905,3,7.03650191448332,0.701231452895328,673.88909043802,1.68500889678718,0.118985590643189,691.78274808433
924,2,1.08231557569143,2.88737465708812,0.0426809808749953,0.040514995278685,0.875011359536638,0.0118290621181278
934,NA,NA,NA,NA,NA,NA,NA
935,NA,NA,NA,NA,NA,NA,NA
936,NA,NA,NA,NA,NA,NA,NA
937,NA,NA,NA,NA,NA,NA,NA
939,3,3.56336032515753,0.789001396300034,19.5085903358083,0.574735621070031,0.171186868443356,7.21100719577831
938,4,3.01073736267955,0.290215823854212,3.77647451961333,0.918215599720421,0.0508284400272333,10.3292526296695
911,2,1.22335334485144,1.68700316191798,0.00447761939186194,0.112021765689804,0.131560231692693,0.000790992006463177
910,2,1.26969984846097,1.57437152937623,0.00307626084116479,0.278581401772818,0.230363603350835,0.00064628845527867
868,1,0.151439812836137,0.70125888333263,-4.93802316633307,0.00777956358922841,0.0343285803439332,27.9201697025252
940,3,5.26698109827129,0.597018270052668,23.7532492232754,1.02979421793238,0.19868811353336,10.1558978554864
958,NA,NA,NA,NA,NA,NA,NA
906,1,0.170594861324271,0.755525134049291,-34.166861704754,0.0161170469187428,0.0520744737888834,32.6414386560824
959,NA,NA,NA,NA,NA,NA,NA
941,3,5.2115104546687,0.773808827622711,75.8033277925253,1.16684322819743,0.16454503031559,40.3555276095602
942,3,6.22314721934743,0.720000344406507,105.930041080506,1.31975533486045,0.12311336988544,60.0789262131962
960,NA,NA,NA,NA,NA,NA,NA
961,NA,NA,NA,NA,NA,NA,NA
954,2,1.11183901162797,1.91963015569867,0.00803582296335629,0.220310278582843,0.399138336838145,0.00169931509316408
909,2,1.32751851369839,1.52617252803251,0.00261269895526832,0.213588767265039,0.195245455480982,0.000594653779656119
962,NA,NA,NA,NA,NA,NA,NA
963,NA,NA,NA,NA,NA,NA,NA
943,3,6.36777478650585,0.745207097690152,330.493869560546,1.09513733210742,0.0853899011334514,374.093966854051
964,NA,NA,NA,NA,NA,NA,NA
967,NA,NA,NA,NA,NA,NA,NA
957,2,1.08485858866237,2.26588248357621,0.0129267233245159,0.0687827103715795,0.40688307727072,0.00225241089249379
965,NA,NA,NA,NA,NA,NA,NA
966,NA,NA,NA,NA,NA,NA,NA
956,2,1.11662395570811,2.01240460636081,0.0109049014368291,0.0761172476373784,0.223365495951289,0.00209519230334297
968,NA,NA,NA,NA,NA,NA,NA
969,NA,NA,NA,NA,NA,NA,NA
955,2,1.13578745846499,1.92172570496264,0.0100064509025176,0.102469376208807,0.304170266385935,0.00166724073451429
973,NA,NA,NA,NA,NA,NA,NA
970,NA,NA,NA,NA,NA,NA,NA
953,2,1.13535619559358,1.90889309227174,0.00716463554084211,0.141916017163799,0.236815237175884,0.0015935627797797
972,NA,NA,NA,NA,NA,NA,NA
971,NA,NA,NA,NA,NA,NA,NA
974,NA,NA,NA,NA,NA,NA,NA
944,3,7.01080772881207,0.701381146319998,840.657779653715,1.48047443130321,0.103233142603916,580.595774640106
975,NA,NA,NA,NA,NA,NA,NA
976,NA,NA,NA,NA,NA,NA,NA
908,1,0.145170807265118,0.672060837054746,22.4913229411826,0.0106680352613246,0.0333423447478762,16.3271199192478
952,2,1.17800351051159,1.7648705067659,0.00512178441859494,0.13094733468166,0.170509944336608,0.000821748863900879
977,3,3.02859630144938,0.791265513187067,15.1654709550156,0.569953047766448,0.287753305379348,9.01117038742177
951,2,1.14705234374597,1.67798954694369,0.00375011425398925,0.193482121100629,0.128411088492862,0.000441375593868129
907,1,0.150724176368687,0.702577815697404,-1.24776137455879,0.012009485629745,0.0448601059526406,24.6411980771526
978,3,4.30260092698729,0.769805944201364,30.8261123873991,0.84502511694147,0.166426414105086,13.4199806349324
950,2,1.28771584617421,1.5805348655927,0.00316671524546735,0.230696046290025,0.193477875535275,0.000694774387986988
981,3,6.99609829594324,0.673510648997782,154.571193393056,1.1447896960021,0.110039330611278,178.015754950193
979,3,5.25782822778745,0.730442235443334,55.5214130447603,1.06780931556621,0.151272448880422,39.2918953410382
945,3,8.17370355443218,0.604624218242217,1049.43529057735,1.45329118964022,0.0810220036898782,967.268082238201
980,3,5.65833003007196,0.758212013584283,97.5515605242911,0.806922353042357,0.0851426281916322,37.6345277806593
991,3,5.15254225945932,0.753327886396998,152.381334494968,1.35988573250719,0.202744676410372,342.951363508764
949,2,1.40620278158367,1.51631048408068,0.00265502935842955,0.371106930651349,0.279860865312457,0.000730751827073409
992,3,7.08878479554464,0.66631395542589,134.944056445767,0.997260202056369,0.0836586797799673,92.7638661413232
982,3,7.02032347765108,0.694676777577211,556.020765718024,1.17318093905554,0.0854228407688852,633.829242386338
997,2,1.13974921372925,1.9193587173227,0.0112547047359765,0.0989491410038362,0.390735312632375,0.00199579963452877
947,1,0.141022317903743,0.671616793041573,21.2702135688632,0.00916469300816971,0.0269937609610325,16.2881703083634
1001,2,1.08074843797542,2.5956144449198,0.0584056949301958,0.0343673302065716,0.870158328005603,0.0167747458912005
946,1,0.156461304927477,0.707798599789514,-15.8601328168707,0.00887065604722785,0.0463360770315715,24.2556138919048
999,2,1.00728492497372,2.63165729495482,0.0286351008059562,0.072948285095504,0.379013029326723,0.00547429514243974
1000,2,1.0678125839463,2.74394425040267,0.0372429064467005,0.0334465595736213,0.848932816714579,0.0115709908652176
998,2,1.07059938047741,2.36813720748538,0.0170212668553509,0.128725238738102,0.851317111601166,0.00357030113726099
1002,2,1.0489480278289,2.68727362205381,0.0632959850606909,0.0645502654980843,0.82023510414725,0.0124296754347128
1007,1,0.438317528722735,0.132596752077141,6.2482143329493,0.0156010058505567,0.00468442349296036,1.50634009732482
983,3,6.20528407835119,0.756687416032176,5622.0000905226,0.687140432441605,0.0654917726769051,10094.9189968324
996,2,1.18324811232623,1.77441572281548,0.00596129040863774,0.148059722250843,0.226488340597541,0.00111733606736209
1005,2,1.13192248659666,2.53492183617607,0.125,NA,NA,NA
1004,2,1.07950355976217,3.2831919647188,0.0833333333333333,8.67450961943447e-10,2.90538073035631e-09,0
1003,2,1.07759704875179,2.47660859837071,0.0811965811965812,0.0194997417235879,0.422377388135747,0.0170726362012292
1008,1,0.429289937873715,0.115036659309512,4.13773680858872,0.00533519848844897,0.00979690394113009,2.36554758009113
1006,2,1.10901917888938,2.55762634601598,0.0954545454545455,0.0139013037536476,0.563532212706647,0.00642824346533225
948,2,1.32123059944374,1.49001824298352,0.00208471973692702,0.297849175424615,0.181794010365027,0.000272490100684142
1009,NA,NA,NA,NA,NA,NA,NA
1010,1,0.426160222990595,0.104845956861688,2.55105579210057,NA,NA,NA
1011,NA,NA,NA,NA,NA,NA,NA
989,2,1.34864346096785,1.48185536749564,0.00268351148374743,0.133227892810105,0.10247366523933,0.000438403165569999
1013,NA,NA,NA,NA,NA,NA,NA
990,2,1.25432744136912,1.66626443478284,0.00361008628211644,0.137367071447823,0.224601996400857,0.000540583709973165
995,2,1.31677869306546,1.55559705115757,0.00333154881676153,0.202388944068405,0.234460749016642,0.000916567933121225
1012,NA,NA,NA,NA,NA,NA,NA
1024,NA,NA,NA,NA,NA,NA,NA
1026,NA,NA,NA,NA,NA,NA,NA
984,1,0.165704510733115,0.74235683146543,-29.6407256071528,0.0140649580037231,0.0586946638805419,25.6750713924885
1025,NA,NA,NA,NA,NA,NA,NA
1014,NA,NA,NA,NA,NA,NA,NA
1015,NA,NA,NA,NA,NA,NA,NA
1016,NA,NA,NA,NA,NA,NA,NA
1027,NA,NA,NA,NA,NA,NA,NA
1028,NA,NA,NA,NA,NA,NA,NA
1031,NA,NA,NA,NA,NA,NA,NA
1017,NA,NA,NA,NA,NA,NA,NA
1019,NA,NA,NA,NA,NA,NA,NA
1018,NA,NA,NA,NA,NA,NA,NA
1020,NA,NA,NA,NA,NA,NA,NA
1022,NA,NA,NA,NA,NA,NA,NA
1023,NA,NA,NA,NA,NA,NA,NA
1030,NA,NA,NA,NA,NA,NA,NA
1029,NA,NA,NA,NA,NA,NA,NA
1021,NA,NA,NA,NA,NA,NA,NA
1032,NA,NA,NA,NA,NA,NA,NA
1033,NA,NA,NA,NA,NA,NA,NA
1039,NA,NA,NA,NA,NA,NA,NA
993,3,6.62219575574232,0.708370417817981,3957.24060565454,0.683543787493024,0.053483777973266,6534.13455729904
1035,NA,NA,NA,NA,NA,NA,NA
1034,NA,NA,NA,NA,NA,NA,NA
1036,NA,NA,NA,NA,NA,NA,NA
1037,NA,NA,NA,NA,NA,NA,NA
1038,NA,NA,NA,NA,NA,NA,NA
1040,NA,NA,NA,NA,NA,NA,NA
1041,NA,NA,NA,NA,NA,NA,NA
1042,NA,NA,NA,NA,NA,NA,NA
1043,NA,NA,NA,NA,NA,NA,NA
1044,NA,NA,NA,NA,NA,NA,NA
988,2,1.94376736622258,1.31785032918966,0.00207135899447334,1.62915225251107,0.276494337269984,0.000281670008182866
1045,NA,NA,NA,NA,NA,NA,NA
1046,NA,NA,NA,NA,NA,NA,NA
1051,NA,NA,NA,NA,NA,NA,NA
1047,NA,NA,NA,NA,NA,NA,NA
1048,NA,NA,NA,NA,NA,NA,NA
1052,NA,NA,NA,NA,NA,NA,NA
1049,NA,NA,NA,NA,NA,NA,NA
1050,NA,NA,NA,NA,NA,NA,NA
1053,NA,NA,NA,NA,NA,NA,NA
1055,NA,NA,NA,NA,NA,NA,NA
1054,NA,NA,NA,NA,NA,NA,NA
1056,NA,NA,NA,NA,NA,NA,NA
1057,NA,NA,NA,NA,NA,NA,NA
1058,NA,NA,NA,NA,NA,NA,NA
1059,NA,NA,NA,NA,NA,NA,NA
1060,NA,NA,NA,NA,NA,NA,NA
985,1,0.154621747850842,0.715656173412536,-27.1616125566647,0.0110857575661694,0.0432160845894629,24.6545938616931
1062,NA,NA,NA,NA,NA,NA,NA
1061,NA,NA,NA,NA,NA,NA,NA
1069,NA,NA,NA,NA,NA,NA,NA
1063,NA,NA,NA,NA,NA,NA,NA
1064,NA,NA,NA,NA,NA,NA,NA
1066,NA,NA,NA,NA,NA,NA,NA
1065,NA,NA,NA,NA,NA,NA,NA
1068,NA,NA,NA,NA,NA,NA,NA
1067,NA,NA,NA,NA,NA,NA,NA
986,1,0.147807440324024,0.69593865879828,7.43013639785178,0.00762909300441412,0.0360272440322384,29.7308090006932
1071,NA,NA,NA,NA,NA,NA,NA
1070,NA,NA,NA,NA,NA,NA,NA
1072,NA,NA,NA,NA,NA,NA,NA
1073,NA,NA,NA,NA,NA,NA,NA
1075,NA,NA,NA,NA,NA,NA,NA
1074,NA,NA,NA,NA,NA,NA,NA
1083,NA,NA,NA,NA,NA,NA,NA
987,2,2.7477781581637,1.14528561888884,0.00162938975108381,2.10560856966427,0.268195033987544,0.000178346366837725
1076,NA,NA,NA,NA,NA,NA,NA
1078,NA,NA,NA,NA,NA,NA,NA
1077,NA,NA,NA,NA,NA,NA,NA
1081,NA,NA,NA,NA,NA,NA,NA
1080,NA,NA,NA,NA,NA,NA,NA
1082,NA,NA,NA,NA,NA,NA,NA
1079,NA,NA,NA,NA,NA,NA,NA
1084,NA,NA,NA,NA,NA,NA,NA
1085,NA,NA,NA,NA,NA,NA,NA
1086,NA,NA,NA,NA,NA,NA,NA
1087,NA,NA,NA,NA,NA,NA,NA
1090,NA,NA,NA,NA,NA,NA,NA
1088,NA,NA,NA,NA,NA,NA,NA
1089,NA,NA,NA,NA,NA,NA,NA
1091,NA,NA,NA,NA,NA,NA,NA
1092,NA,NA,NA,NA,NA,NA,NA
1097,NA,NA,NA,NA,NA,NA,NA
1093,NA,NA,NA,NA,NA,NA,NA
1094,NA,NA,NA,NA,NA,NA,NA
1095,NA,NA,NA,NA,NA,NA,NA
1098,NA,NA,NA,NA,NA,NA,NA
1096,NA,NA,NA,NA,NA,NA,NA
1099,NA,NA,NA,NA,NA,NA,NA
1100,NA,NA,NA,NA,NA,NA,NA
1101,NA,NA,NA,NA,NA,NA,NA
994,1,0.142650662421982,0.665521621391026,23.8517841592943,0.0096777527264585,0.0283679568232275,10.636771842295
1102,NA,NA,NA,NA,NA,NA,NA
1115,NA,NA,NA,NA,NA,NA,NA
1103,NA,NA,NA,NA,NA,NA,NA
1104,NA,NA,NA,NA,NA,NA,NA
1106,NA,NA,NA,NA,NA,NA,NA
1105,NA,NA,NA,NA,NA,NA,NA
1107,NA,NA,NA,NA,NA,NA,NA
1108,NA,NA,NA,NA,NA,NA,NA
1109,NA,NA,NA,NA,NA,NA,NA
1110,NA,NA,NA,NA,NA,NA,NA
1111,NA,NA,NA,NA,NA,NA,NA
1113,NA,NA,NA,NA,NA,NA,NA
1114,NA,NA,NA,NA,NA,NA,NA
1112,NA,NA,NA,NA,NA,NA,NA
1116,NA,NA,NA,NA,NA,NA,NA
1117,NA,NA,NA,NA,NA,NA,NA
1118,NA,NA,NA,NA,NA,NA,NA
1119,NA,NA,NA,NA,NA,NA,NA
1121,NA,NA,NA,NA,NA,NA,NA
1122,NA,NA,NA,NA,NA,NA,NA
1120,NA,NA,NA,NA,NA,NA,NA
1131,NA,NA,NA,NA,NA,NA,NA
1123,NA,NA,NA,NA,NA,NA,NA
1124,NA,NA,NA,NA,NA,NA,NA
1126,NA,NA,NA,NA,NA,NA,NA
1125,NA,NA,NA,NA,NA,NA,NA
1127,NA,NA,NA,NA,NA,NA,NA
1128,NA,NA,NA,NA,NA,NA,NA
1129,NA,NA,NA,NA,NA,NA,NA
1130,NA,NA,NA,NA,NA,NA,NA
1134,NA,NA,NA,NA,NA,NA,NA
1132,NA,NA,NA,NA,NA,NA,NA
1133,NA,NA,NA,NA,NA,NA,NA
1136,NA,NA,NA,NA,NA,NA,NA
1137,NA,NA,NA,NA,NA,NA,NA
1135,NA,NA,NA,NA,NA,NA,NA
1138,NA,NA,NA,NA,NA,NA,NA
1143,NA,NA,NA,NA,NA,NA,NA
1139,NA,NA,NA,NA,NA,NA,NA
1140,NA,NA,NA,NA,NA,NA,NA
1141,NA,NA,NA,NA,NA,NA,NA
1142,NA,NA,NA,NA,NA,NA,NA
1144,NA,NA,NA,NA,NA,NA,NA
1146,NA,NA,NA,NA,NA,NA,NA
1145,NA,NA,NA,NA,NA,NA,NA
1147,NA,NA,NA,NA,NA,NA,NA
1148,NA,NA,NA,NA,NA,NA,NA
1150,NA,NA,NA,NA,NA,NA,NA
1149,NA,NA,NA,NA,NA,NA,NA
1151,NA,NA,NA,NA,NA,NA,NA
1152,NA,NA,NA,NA,NA,NA,NA
1153,NA,NA,NA,NA,NA,NA,NA
1155,NA,NA,NA,NA,NA,NA,NA
1154,NA,NA,NA,NA,NA,NA,NA
