"ID","starting","globalgrazing","g","b","m0","mortality","mortality_border","rho_plus","q_plus","rho_zero","rho_minus"
1890,"high",FALSE,0.03,1,0.1,0.13839829136776,0.16856636421263,0.781336127744511,0.810906218542176,0.186313373253493,0.032350499001996
1888,"high",FALSE,0.03,0.92,0.1,0.139741174923527,0.166016060597795,0.754906387225549,0.790431695796563,0.206399201596806,0.0386944111776447
1886,"high",FALSE,0.03,0.84,0.1,0.141698434052045,0.163954059229792,0.719479441117765,0.762943246713839,0.23289121756487,0.0476293413173653
1905,"high",FALSE,0.035,0.58,0.1,NA,NA,0,0,0.0894065868263473,0.910593413173653
1904,"high",FALSE,0.035,0.56,0.1,NA,NA,0,0,0.0930273453093812,0.906972654690619
1906,"high",FALSE,0.035,0.6,0.1,NA,NA,0,0,0.0903854291417166,0.909614570858283
1907,"high",FALSE,0.035,0.6,0.1,NA,NA,0,0,0.0903988023952096,0.90960119760479
1854,"high",FALSE,0.025,0.64,0.1,0.142098428566976,0.15392791073594,0.593951097804391,0.675145377286307,0.316140119760479,0.0899087824351297
1908,"high",FALSE,0.035,0.64,0.1,NA,NA,0,0,0.0911602794411178,0.908839720558882
1885,"high",FALSE,0.03,0.8,0.1,0.142957658022535,0.163261163349914,0.698386826347305,0.747233459713193,0.248179640718563,0.0534335329341317
1884,"high",FALSE,0.03,0.76,0.1,0.144342394573593,0.162942889851052,0.676599401197605,0.731084783196386,0.264202794411178,0.0591978043912176
1851,"high",FALSE,0.025,0.58,0.1,0.150557422081255,0.159648595075007,0.494561077844311,0.612913691078478,0.363237125748503,0.142201796407186
1823,"high",FALSE,0.02,0.56,0.1,0.137085474285815,0.144691413416602,0.539428143712575,0.634100224354862,0.345322954091816,0.115248902195609
1918,"high",FALSE,0.04,0.2,0.1,NA,NA,0,0,0.0909037924151697,0.90909620758483
1920,"high",FALSE,0.04,0.28,0.1,NA,NA,0,0,0.0916359281437126,0.908364071856287
1919,"high",FALSE,0.04,0.24,0.1,NA,NA,0,0,0.0915530938123753,0.908446906187625
1921,"high",FALSE,0.04,0.32,0.1,NA,NA,0,0,0.0922259481037924,0.907774051896208
1922,"high",FALSE,0.04,0.36,0.1,NA,NA,0,0,0.090240119760479,0.909759880239521
1923,"high",FALSE,0.04,0.4,0.1,NA,NA,0,0,0.0915025948103792,0.908497405189621
1924,"high",FALSE,0.04,0.42,0.1,NA,NA,0,0,0.0913345309381238,0.908665469061876
1925,"high",FALSE,0.04,0.44,0.1,NA,NA,0,0,0.0908560878243513,0.909143912175649
1883,"high",FALSE,0.03,0.72,0.1,0.146747944232923,0.163330074056967,0.641805988023952,0.708031350720908,0.2868375249501,0.0713564870259481
1926,"high",FALSE,0.04,0.46,0.1,NA,NA,0,0,0.0914852295409182,0.908514770459082
1927,"high",FALSE,0.04,0.48,0.1,NA,NA,0,0,0.0912217564870259,0.908778243512974
1929,"high",FALSE,0.04,0.52,0.1,NA,NA,0,0,0.0893560878243513,0.910643912175649
