"ID","starting","grazing","g","b","m0","g_gr","m0_gr","mortality","mortality_border","rho_plus","q_plus","rho_zero","rho_minus"
303,"low",FALSE,0,0.325,0.1,0.225,0.1,0.1,0.1,0.361565668662675,0.492130650172292,0.398867065868263,0.239567265469062
308,"low",TRUE,0.225,0.45,0.1,0.225,0.1,NA,NA,0,NA,0.0915912175648703,0.90840878243513
309,"low",TRUE,0.225,0.475,0.1,0.225,0.1,NA,NA,0,NA,0.0944319361277445,0.905568063872256
304,"low",FALSE,0,0.35,0.1,0.225,0.1,0.1,0.1,0.41515369261477,0.536621902962161,0.387622355289421,0.197223952095808
310,"low",TRUE,0.225,0.5,0.1,0.225,0.1,NA,NA,0,NA,0.0864407185628742,0.913559281437126
311,"low",TRUE,0.225,0.525,0.1,0.225,0.1,NA,NA,0,NA,0.0902427145708583,0.909757285429142
312,"low",TRUE,0.225,0.55,0.1,0.225,0.1,NA,NA,0,NA,0.0895888223552894,0.910411177644711
313,"low",TRUE,0.225,0.575,0.1,0.225,0.1,NA,NA,0,NA,0.0935528942115769,0.906447105788423
314,"low",TRUE,0.225,0.6,0.1,0.225,0.1,NA,NA,0,NA,0.0899385229540918,0.910061477045908
305,"low",FALSE,0,0.375,0.1,0.225,0.1,0.1,0.1,0.459100998003992,0.558366582038924,0.384383233532934,0.156515768463074
315,"low",TRUE,0.225,0.625,0.1,0.225,0.1,NA,NA,0,NA,0.0908614770459082,0.909138522954092
311,"low",FALSE,0,0.525,0.1,0.225,0.1,0.1,0.1,0.672946906187625,0.7045220121242,0.270971656686627,0.0560814371257485
312,"low",FALSE,0,0.55,0.1,0.225,0.1,0.1,0.1,0.691175249500998,0.71973870755501,0.257738922155689,0.0510858283433134
313,"low",FALSE,0,0.575,0.1,0.225,0.1,0.1,0.1,0.706468662674651,0.733900454929003,0.246183632734531,0.0473477045908184
310,"low",FALSE,0,0.5,0.1,0.225,0.1,0.1,0.1,0.647006786427146,0.683022109286221,0.291448303393214,0.0615449101796407
309,"low",FALSE,0,0.475,0.1,0.225,0.1,0.1,0.1,0.61433373253493,0.660941032644134,0.30944750499002,0.0762187624750499
316,"low",TRUE,0.225,0.65,0.1,0.225,0.1,NA,NA,0,NA,0.0907816367265469,0.909218363273453
306,"low",FALSE,0,0.4,0.1,0.225,0.1,0.1,0.1,0.516585229540918,0.595601991870817,0.361150499001996,0.122264271457086
307,"low",FALSE,0,0.425,0.1,0.225,0.1,0.1,0.1,0.557128143712575,0.620761741042404,0.344792015968064,0.0980798403193613
314,"low",FALSE,0,0.6,0.1,0.225,0.1,0.1,0.1,0.721993612774451,0.74592714274042,0.233879441117764,0.0441269461077844
308,"low",FALSE,0,0.45,0.1,0.225,0.1,0.1,0.1,0.58622994011976,0.639725506792896,0.328925349301397,0.0848447105788423
315,"low",FALSE,0,0.625,0.1,0.225,0.1,0.1,0.1,0.734858283433134,0.756798074464527,0.225464271457086,0.0396774451097804
317,"low",TRUE,0.225,0.675,0.1,0.225,0.1,NA,NA,0,NA,0.0883776447105788,0.911622355289421
316,"low",FALSE,0,0.65,0.1,0.225,0.1,0.1,0.1,0.7516750499002,0.769877935221741,0.211346107784431,0.0369788423153693
325,"low",TRUE,0.225,0.875,0.1,0.225,0.1,0.154573717992692,0.182741730939017,0.706157285429142,0.757738975631442,0.242621956087824,0.0512207584830339
317,"low",FALSE,0,0.675,0.1,0.225,0.1,0.1,0.1,0.76635129740519,0.782177133624964,0.200598003992016,0.0330506986027944
323,"low",TRUE,0.225,0.825,0.1,0.225,0.1,0.161356178783977,0.18696952519012,0.663902594810379,0.727645091518169,0.272345708582834,0.0637516966067864
324,"low",TRUE,0.225,0.85,0.1,0.225,0.1,0.157481281030956,0.18424614074279,0.688478243512974,0.74480962732256,0.256169261477046,0.05535249500998
326,"low",TRUE,0.225,0.9,0.1,0.225,0.1,0.153080220783518,0.181754106981106,0.716559680638723,0.764358662369432,0.235575249500998,0.0478650698602794
320,"low",TRUE,0.225,0.75,0.1,0.225,0.1,0.173501833544377,0.194336641898481,0.571986427145709,0.673636643681686,0.324184431137725,0.103829141716567
322,"low",TRUE,0.225,0.8,0.1,0.225,0.1,0.164168315085746,0.188404389884205,0.642204391217565,0.715088306154014,0.285397205588822,0.0723984031936128
318,"low",TRUE,0.225,0.7,0.1,0.225,0.1,0.185547363100053,0.202536382980918,0.481786027944112,0.620105838500806,0.364463872255489,0.153750099800399
321,"low",TRUE,0.225,0.775,0.1,0.225,0.1,0.169438215582286,0.19172484395803,0.602672255489022,0.691741150817936,0.305595209580838,0.0917325349301397
319,"low",TRUE,0.225,0.725,0.1,0.225,0.1,0.180761533754557,0.199014696772567,0.522588423153693,0.641371192427673,0.348364870259481,0.129046706586826
327,"low",TRUE,0.225,0.925,0.1,0.225,0.1,0.149457857517885,0.180018389001587,0.734926946107784,0.780470862164125,0.219182435129741,0.045890618762475
323,"low",FALSE,0,0.825,0.161356178783977,0.225,0.1,0.161356178783977,0.161356178783977,0.702468662674651,0.730105140638383,0.250805588822355,0.046725748502994
325,"low",FALSE,0,0.875,0.154573717992692,0.225,0.1,0.154573717992692,0.154573717992692,0.733745309381237,0.755644385736406,0.22665628742515,0.0395984031936128
324,"low",FALSE,0,0.85,0.157481281030956,0.225,0.1,0.157481281030956,0.157481281030956,0.720557285429142,0.744777566374245,0.237370858283433,0.0420718562874252
328,"low",TRUE,0.225,0.95,0.1,0.225,0.1,0.147854112943667,0.178887965733379,0.749061077844311,0.787605155453382,0.21170379241517,0.039235129740519
326,"low",FALSE,0,0.9,0.153080220783518,0.225,0.1,0.153080220783518,0.153080220783518,0.751079441117764,0.76913116013445,0.213299001996008,0.0356215568862275
322,"low",FALSE,0,0.8,0.164168315085746,0.225,0.1,0.164168315085746,0.164168315085746,0.681176047904192,0.711829669677511,0.266914171656687,0.0519097804391218
327,"low",FALSE,0,0.925,0.149457857517885,0.225,0.1,0.149457857517885,0.149457857517885,0.759877844311377,0.775415884664904,0.206847904191617,0.033274251497006
321,"low",FALSE,0,0.775,0.169438215582286,0.225,0.1,0.169438215582286,0.169438215582286,0.648063872255489,0.686207109478346,0.290458283433134,0.0614778443113772
331,"low",TRUE,0.25,0.2,0.1,0.25,0.1,NA,NA,0,NA,0.0916870259481038,0.908312974051896
320,"low",FALSE,0,0.75,0.173501833544377,0.225,0.1,0.173501833544377,0.173501833544377,0.632563672654691,0.672332635603943,0.301174451097804,0.066261876247505
332,"low",TRUE,0.25,0.225,0.1,0.25,0.1,NA,NA,0,NA,0.0908007984031936,0.909199201596806
328,"low",FALSE,0,0.95,0.147854112943667,0.225,0.1,0.147854112943667,0.147854112943667,0.775084231536926,0.789752612139537,0.193967265469062,0.030948502994012
329,"low",TRUE,0.225,0.975,0.1,0.225,0.1,0.145164839833301,0.177358320849668,0.76411497005988,0.799558512019451,0.19837125748503,0.0375137724550898
333,"low",TRUE,0.25,0.25,0.1,0.25,0.1,NA,NA,0,NA,0.089309381237525,0.910690618762475
330,"low",TRUE,0.225,1,0.1,0.225,0.1,0.143869579830791,0.176630750477654,0.771960079840319,0.80527202457479,0.193066666666667,0.034973253493014
318,"low",FALSE,0,0.7,0.185547363100053,0.225,0.1,0.185547363100053,0.185547363100053,0.564314570858283,0.623404370327549,0.341199201596806,0.0944862275449102
319,"low",FALSE,0,0.725,0.180761533754557,0.225,0.1,0.180761533754557,0.180761533754557,0.587423552894212,0.641044479959942,0.329225548902196,0.0833508982035928
331,"low",FALSE,0,0.2,0.1,0.25,0.1,0.1,0.1,0,NA,0.0859984031936128,0.914001596806387
335,"low",TRUE,0.25,0.3,0.1,0.25,0.1,NA,NA,0,NA,0.0929908183632735,0.907009181636727
334,"low",TRUE,0.25,0.275,0.1,0.25,0.1,NA,NA,0,NA,0.089890618762475,0.910109381237525
332,"low",FALSE,0,0.225,0.1,0.25,0.1,0.1,0.1,0,NA,0.0900654690618762,0.909934530938124
336,"low",TRUE,0.25,0.325,0.1,0.25,0.1,NA,NA,0,NA,0.0900231536926148,0.909976846307385
333,"low",FALSE,0,0.25,0.1,0.25,0.1,0.1,0.1,0,NA,0.0943520958083832,0.905647904191617
337,"low",TRUE,0.25,0.35,0.1,0.25,0.1,NA,NA,0,NA,0.0941868263473054,0.905813173652695
338,"low",TRUE,0.25,0.375,0.1,0.25,0.1,NA,NA,0,NA,0.0902163672654691,0.909783632734531
339,"low",TRUE,0.25,0.4,0.1,0.25,0.1,NA,NA,0,NA,0.0928798403193613,0.907120159680639
329,"low",FALSE,0,0.975,0.145164839833301,0.225,0.1,0.145164839833301,0.145164839833301,0.78340119760479,0.796543557725175,0.186645109780439,0.0299536926147705
330,"low",FALSE,0,1,0.143869579830791,0.225,0.1,0.143869579830791,0.143869579830791,0.79201996007984,0.804996464175163,0.180431137724551,0.0275489021956088
334,"low",FALSE,0,0.275,0.1,0.25,0.1,0.1,0.1,0.110761676646707,0.400041787372491,0.234653093812375,0.654585229540918
340,"low",TRUE,0.25,0.425,0.1,0.25,0.1,NA,NA,0,NA,0.0913964071856287,0.908603592814371
341,"low",TRUE,0.25,0.45,0.1,0.25,0.1,NA,NA,0,NA,0.0916095808383234,0.908390419161677
335,"low",FALSE,0,0.3,0.1,0.25,0.1,0.1,0.1,0.247570459081836,0.447025506724224,0.361817165668663,0.390612375249501
336,"low",FALSE,0,0.325,0.1,0.25,0.1,0.1,0.1,0.328083033932136,0.484383839147813,0.389848303393214,0.282068662674651
342,"low",TRUE,0.25,0.475,0.1,0.25,0.1,NA,NA,0,NA,0.0923792415169661,0.907620758483034
343,"low",TRUE,0.25,0.5,0.1,0.25,0.1,NA,NA,0,NA,0.0913421157684631,0.908657884231537
344,"low",TRUE,0.25,0.525,0.1,0.25,0.1,NA,NA,0,NA,0.0923137724550898,0.90768622754491
337,"low",FALSE,0,0.35,0.1,0.25,0.1,0.1,0.1,0.415750099800399,0.530896509613587,0.39492375249501,0.189326147704591
345,"low",TRUE,0.25,0.55,0.1,0.25,0.1,NA,NA,0,NA,0.0862978043912176,0.913702195608782
346,"low",TRUE,0.25,0.575,0.1,0.25,0.1,NA,NA,0,NA,0.0867800399201597,0.91321996007984
347,"low",TRUE,0.25,0.6,0.1,0.25,0.1,NA,NA,0,NA,0.0903528942115768,0.909647105788423
338,"low",FALSE,0,0.375,0.1,0.25,0.1,0.1,0.1,0.474044710578842,0.568868621566502,0.374249900199601,0.151705389221557
348,"low",TRUE,0.25,0.625,0.1,0.25,0.1,NA,NA,0,NA,0.0928167664670659,0.907183233532934
339,"low",FALSE,0,0.4,0.1,0.25,0.1,0.1,0.1,0.520881437125749,0.598064845709772,0.361958483033932,0.117160079840319
341,"low",FALSE,0,0.45,0.1,0.25,0.1,0.1,0.1,0.588110179640719,0.641510258981792,0.327432335329341,0.0844574850299401
343,"low",FALSE,0,0.5,0.1,0.25,0.1,0.1,0.1,0.642352894211577,0.6835195905543,0.289555289421158,0.0680918163672655
345,"low",FALSE,0,0.55,0.1,0.25,0.1,0.1,0.1,0.690501397205589,0.720154041133302,0.259411576846307,0.0500870259481038
344,"low",FALSE,0,0.525,0.1,0.25,0.1,0.1,0.1,0.670234730538922,0.703946540412236,0.272795209580838,0.0569700598802395
346,"low",FALSE,0,0.575,0.1,0.25,0.1,0.1,0.1,0.707494610778443,0.734189714988931,0.245081836327345,0.0474235528942116
342,"low",FALSE,0,0.475,0.1,0.25,0.1,0.1,0.1,0.619240718562874,0.665374182811945,0.306377644710579,0.0743816367265469
347,"low",FALSE,0,0.6,0.1,0.25,0.1,0.1,0.1,0.726796007984032,0.749415366617345,0.23210379241517,0.0411001996007984
349,"low",TRUE,0.25,0.65,0.1,0.25,0.1,NA,NA,0,NA,0.0914299401197605,0.90857005988024
340,"low",FALSE,0,0.425,0.1,0.25,0.1,0.1,0.1,0.549879441117764,0.618951450175903,0.345915369261477,0.104205189620758
350,"low",TRUE,0.25,0.675,0.1,0.25,0.1,NA,NA,0,NA,0.0880862275449102,0.91191377245509
348,"low",FALSE,0,0.625,0.1,0.25,0.1,0.1,0.1,0.739255888223553,0.760292497854152,0.222612375249501,0.0381317365269461
351,"low",TRUE,0.25,0.7,0.1,0.25,0.1,NA,NA,0,NA,0.0937389221556886,0.906261077844311
352,"low",TRUE,0.25,0.725,0.1,0.25,0.1,NA,NA,0,NA,0.0884279441117764,0.911572055888224
349,"low",FALSE,0,0.65,0.1,0.25,0.1,0.1,0.1,0.750670658682635,0.7704836430579,0.212566067864271,0.0367632734530938
350,"low",FALSE,0,0.675,0.1,0.25,0.1,0.1,0.1,0.767932934131737,0.783601915944362,0.19914251497006,0.0329245508982036
351,"low",FALSE,0,0.7,0.1,0.25,0.1,0.1,0.1,0.777610379241517,0.792827748389318,0.191100998003992,0.031288622754491
356,"low",TRUE,0.25,0.825,0.1,0.25,0.1,0.175481257048634,0.200967900868283,0.610325748502994,0.698362021696379,0.30194251497006,0.0877317365269461
352,"low",FALSE,0,0.725,0.1,0.25,0.1,0.1,0.1,0.784352894211577,0.798345800513849,0.185811576846307,0.0298355289421158
358,"low",TRUE,0.25,0.875,0.1,0.25,0.1,0.164736848088389,0.194454891865614,0.681219161676647,0.741398648659913,0.25800878243513,0.0607720558882236
357,"low",TRUE,0.25,0.85,0.1,0.25,0.1,0.168326398120227,0.19666893454846,0.658830339321357,0.727021061075456,0.27398003992016,0.067189620758483
353,"low",TRUE,0.25,0.75,0.1,0.25,0.1,0.192356454497963,0.212158708211507,0.496726546906188,0.630997781119521,0.357552095808383,0.145721357285429
359,"low",TRUE,0.25,0.9,0.1,0.25,0.1,0.161815568160434,0.192674963263555,0.697841117764471,0.753089580587739,0.248134930139721,0.0540239520958084
354,"low",TRUE,0.25,0.775,0.1,0.25,0.1,0.183321628183462,0.206014818182044,0.563550499001996,0.667085779971286,0.32915129740519,0.107298203592814
355,"low",TRUE,0.25,0.8,0.1,0.25,0.1,0.178482496597509,0.202950905721788,0.591664670658683,0.686437425617453,0.313196007984032,0.0951393213572854
360,"low",TRUE,0.25,0.925,0.1,0.25,0.1,0.159462567900042,0.191214005789225,0.710569261477046,0.762471322775365,0.239170459081836,0.0502602794411178
361,"low",TRUE,0.25,0.95,0.1,0.25,0.1,0.157035323794389,0.190008675958571,0.724308982035928,0.772225348670878,0.228331337325349,0.0473596806387226
358,"low",FALSE,0,0.875,0.164736848088389,0.25,0.1,0.164736848088389,0.164736848088389,0.711576047904192,0.737200168403616,0.242803992015968,0.0456199600798403
362,"low",TRUE,0.25,0.975,0.1,0.25,0.1,0.153683469853674,0.187884769861813,0.744163672654691,0.785603243240034,0.213437924151697,0.0423984031936128
356,"low",FALSE,0,0.825,0.175481257048634,0.25,0.1,0.175481257048634,0.175481257048634,0.671729341317365,0.701876627071403,0.273136926147705,0.0551337325349301
363,"low",TRUE,0.25,1,0.1,0.25,0.1,0.151395047600503,0.186772352090734,0.756577245508982,0.794689715543715,0.204225149700599,0.0391976047904192
359,"low",FALSE,0,0.9,0.161815568160434,0.25,0.1,0.161815568160434,0.161815568160434,0.72899001996008,0.750586524321649,0.229492215568862,0.0415177644710579
357,"low",FALSE,0,0.85,0.168326398120227,0.25,0.1,0.168326398120227,0.168326398120227,0.694392814371257,0.722608599161795,0.256522155688623,0.0490850299401198
355,"low",FALSE,0,0.8,0.178482496597509,0.25,0.1,0.178482496597509,0.178482496597509,0.644701796407186,0.683934574884112,0.292252295409182,0.0630459081836327
354,"low",FALSE,0,0.775,0.183321628183462,0.25,0.1,0.183321628183462,0.183321628183462,0.617197604790419,0.66244014903702,0.308930139720559,0.073872255489022
364,"low",TRUE,0.275,0.2,0.1,0.275,0.1,NA,NA,0,NA,0.0914275449101796,0.90857245508982
360,"low",FALSE,0,0.925,0.159462567900042,0.25,0.1,0.159462567900042,0.159462567900042,0.743329341317365,0.762542138540012,0.219877844311377,0.0367928143712575
365,"low",TRUE,0.275,0.225,0.1,0.275,0.1,NA,NA,0,NA,0.0932287425149701,0.90677125748503
361,"low",FALSE,0,0.95,0.157035323794389,0.25,0.1,0.157035323794389,0.157035323794389,0.755617564870259,0.772747900424034,0.210319361277445,0.0340630738522954
366,"low",TRUE,0.275,0.25,0.1,0.275,0.1,NA,NA,0,NA,0.088410379241517,0.911589620758483
367,"low",TRUE,0.275,0.275,0.1,0.275,0.1,NA,NA,0,NA,0.0881069860279441,0.911893013972056
353,"low",FALSE,0,0.75,0.192356454497963,0.25,0.1,0.192356454497963,0.192356454497963,0.594233133732535,0.641166582357095,0.327235928143713,0.0785309381237525
362,"low",FALSE,0,0.975,0.153683469853674,0.25,0.1,0.153683469853674,0.153683469853674,0.777114570858283,0.791770405116467,0.192807984031936,0.0300774451097804
363,"low",FALSE,0,1,0.151395047600503,0.25,0.1,0.151395047600503,0.151395047600503,0.781128143712575,0.795003456349491,0.188856686626747,0.0300151696606786
364,"low",FALSE,0,0.2,0.1,0.275,0.1,0.1,0.1,0,NA,0.0880487025948104,0.91195129740519
368,"low",TRUE,0.275,0.3,0.1,0.275,0.1,NA,NA,0,NA,0.0886714570858283,0.911328542914172
369,"low",TRUE,0.275,0.325,0.1,0.275,0.1,NA,NA,0,NA,0.0928806387225549,0.907119361277445
365,"low",FALSE,0,0.225,0.1,0.275,0.1,0.1,0.1,0,NA,0.0966602794411178,0.903339720558882
370,"low",TRUE,0.275,0.35,0.1,0.275,0.1,NA,NA,0,NA,0.094084630738523,0.905915369261477
366,"low",FALSE,0,0.25,0.1,0.275,0.1,0.1,0.1,0.00717764471057884,0.374025182736185,0.106027944111776,0.886794411177645
371,"low",TRUE,0.275,0.375,0.1,0.275,0.1,NA,NA,0,NA,0.0919848303393214,0.908015169660679
367,"low",FALSE,0,0.275,0.1,0.275,0.1,0.1,0.1,0.127030738522954,0.419715248606757,0.25423872255489,0.618730538922156
372,"low",TRUE,0.275,0.4,0.1,0.275,0.1,NA,NA,0,NA,0.0878003992015968,0.912199600798403
373,"low",TRUE,0.275,0.425,0.1,0.275,0.1,NA,NA,0,NA,0.0915680638722555,0.908431936127745
374,"low",TRUE,0.275,0.45,0.1,0.275,0.1,NA,NA,0,NA,0.0906435129740519,0.909356487025948
375,"low",TRUE,0.275,0.475,0.1,0.275,0.1,NA,NA,0,NA,0.0972798403193613,0.902720159680639
368,"low",FALSE,0,0.3,0.1,0.275,0.1,0.1,0.1,0.271639920159681,0.454148838918716,0.375470658682635,0.352889421157685
376,"low",TRUE,0.275,0.5,0.1,0.275,0.1,NA,NA,0,NA,0.0922522954091816,0.907747704590818
369,"low",FALSE,0,0.325,0.1,0.275,0.1,0.1,0.1,0.341215968063872,0.488260584217101,0.397994411177645,0.260789620758483
377,"low",TRUE,0.275,0.525,0.1,0.275,0.1,NA,NA,0,NA,0.091175249500998,0.908824750499002
378,"low",TRUE,0.275,0.55,0.1,0.275,0.1,NA,NA,0,NA,0.0922003992015968,0.907799600798403
370,"low",FALSE,0,0.35,0.1,0.275,0.1,0.1,0.1,0.408844710578842,0.529090891770996,0.3948750499002,0.196280239520958
371,"low",FALSE,0,0.375,0.1,0.275,0.1,0.1,0.1,0.473112974051896,0.563831906224522,0.37972375249501,0.147163273453094
379,"low",TRUE,0.275,0.575,0.1,0.275,0.1,NA,NA,0,NA,0.0931153692614771,0.906884630738523
380,"low",TRUE,0.275,0.6,0.1,0.275,0.1,NA,NA,0,NA,0.092562874251497,0.907437125748503
372,"low",FALSE,0,0.4,0.1,0.275,0.1,0.1,0.1,0.509754890219561,0.588659328221567,0.364898203592814,0.125346906187625
376,"low",FALSE,0,0.5,0.1,0.275,0.1,0.1,0.1,0.64607744510978,0.686675207726189,0.288784830339321,0.0651377245508982
381,"low",TRUE,0.275,0.625,0.1,0.275,0.1,NA,NA,0,NA,0.0940095808383234,0.905990419161677
378,"low",FALSE,0,0.55,0.1,0.275,0.1,0.1,0.1,0.685508982035928,0.717207765294333,0.26099001996008,0.053500998003992
382,"low",TRUE,0.275,0.65,0.1,0.275,0.1,NA,NA,0,NA,0.0876582834331337,0.912341716566866
377,"low",FALSE,0,0.525,0.1,0.275,0.1,0.1,0.1,0.669823552894212,0.703606974638595,0.274392814371258,0.0557836327345309
375,"low",FALSE,0,0.475,0.1,0.275,0.1,0.1,0.1,0.622616367265469,0.66674779794839,0.306055888223553,0.0713277445109781
373,"low",FALSE,0,0.425,0.1,0.275,0.1,0.1,0.1,0.559318962075848,0.621963403504795,0.344577245508982,0.0961037924151697
379,"low",FALSE,0,0.575,0.1,0.275,0.1,0.1,0.1,0.707425948103792,0.735446620407323,0.243870658682635,0.0487033932135729
374,"low",FALSE,0,0.45,0.1,0.275,0.1,0.1,0.1,0.595898602794411,0.649244878194694,0.321243912175649,0.0828574850299401
383,"low",TRUE,0.275,0.675,0.1,0.275,0.1,NA,NA,0,NA,0.090785628742515,0.909214371257485
380,"low",FALSE,0,0.6,0.1,0.275,0.1,0.1,0.1,0.723849101796407,0.747685758162041,0.232757684630739,0.0433932135728543
384,"low",TRUE,0.275,0.7,0.1,0.275,0.1,NA,NA,0,NA,0.0903808383233533,0.909619161676647
385,"low",TRUE,0.275,0.725,0.1,0.275,0.1,NA,NA,0,NA,0.0895800399201597,0.91041996007984
386,"low",TRUE,0.275,0.75,0.1,0.275,0.1,NA,NA,0,NA,0.0957069860279441,0.904293013972056
381,"low",FALSE,0,0.625,0.1,0.275,0.1,0.1,0.1,0.73625628742515,0.757815150271105,0.224005588822355,0.039738123752495
382,"low",FALSE,0,0.65,0.1,0.275,0.1,0.1,0.1,0.751952894211577,0.769863429541403,0.212273852295409,0.035773253493014
383,"low",FALSE,0,0.675,0.1,0.275,0.1,0.1,0.1,0.75930379241517,0.77740144781107,0.206582035928144,0.0341141716566866
384,"low",FALSE,0,0.7,0.1,0.275,0.1,0.1,0.1,0.775152894211577,0.789739894581119,0.193184830339321,0.0316622754491018
385,"low",FALSE,0,0.725,0.1,0.275,0.1,0.1,0.1,0.786782435129741,0.800441931349007,0.184567664670659,0.0286499001996008
386,"low",FALSE,0,0.75,0.1,0.275,0.1,0.1,0.1,0.799068263473054,0.811319875567445,0.174184431137725,0.0267473053892216
391,"low",TRUE,0.275,0.875,0.1,0.275,0.1,0.176139779304802,0.207129964933123,0.647457085828343,0.723502005019565,0.278736127744511,0.0738067864271457
390,"low",TRUE,0.275,0.85,0.1,0.275,0.1,0.18401158947767,0.211425651303562,0.609383632734531,0.694954934870732,0.305745309381238,0.0848710578842315
387,"low",TRUE,0.275,0.775,0.1,0.275,0.1,0.198015142508624,0.221163084203885,0.510341716566866,0.643991806751272,0.351135329341317,0.138522954091816
388,"low",TRUE,0.275,0.8,0.1,0.275,0.1,0.192851556854276,0.217214862543761,0.553603992015968,0.662752105019875,0.336105389221557,0.110290618762475
392,"low",TRUE,0.275,0.9,0.1,0.275,0.1,0.171039701423975,0.204285013007884,0.680047904191617,0.742010042435742,0.260912574850299,0.0590395209580838
389,"low",TRUE,0.275,0.825,0.1,0.275,0.1,0.187286088142195,0.214281309308395,0.582558083832335,0.682991337560165,0.320443912175649,0.096998003992016
393,"low",TRUE,0.275,0.925,0.1,0.275,0.1,0.16981527138949,0.203211488134456,0.686194810379242,0.746483533964037,0.256474251497006,0.0573309381237525
397,"low",TRUE,0.3,0.2,0.1,0.3,0.1,NA,NA,0,NA,0.0894602794411178,0.910539720558882
394,"low",TRUE,0.275,0.95,0.1,0.275,0.1,0.165899500376266,0.200970726817253,0.705549700598802,0.760748171001936,0.241669461077844,0.0527808383233533
395,"low",TRUE,0.275,0.975,0.1,0.275,0.1,0.16266005685227,0.198954075565098,0.722997205588822,0.772518912523261,0.229565668662675,0.047437125748503
396,"low",TRUE,0.275,1,0.1,0.275,0.1,0.160198587600874,0.197691040675941,0.734850299401198,0.781454666445964,0.219379640718563,0.0457700598802395
391,"low",FALSE,0,0.875,0.176139779304802,0.275,0.1,0.176139779304802,0.176139779304802,0.695405189620758,0.722668922949715,0.256950898203593,0.0476439121756487
397,"low",FALSE,0,0.2,0.1,0.3,0.1,0.1,0.1,0,NA,0.0893588822355289,0.910641117764471
390,"low",FALSE,0,0.85,0.18401158947767,0.275,0.1,0.18401158947767,0.18401158947767,0.663321357285429,0.696568537673516,0.279584031936128,0.0570946107784431
392,"low",FALSE,0,0.9,0.171039701423975,0.275,0.1,0.171039701423975,0.171039701423975,0.716709780439122,0.740811474810781,0.240122954091816,0.0431672654690619
393,"low",FALSE,0,0.925,0.16981527138949,0.275,0.1,0.16981527138949,0.16981527138949,0.726724151696607,0.749230531277187,0.231318163672655,0.0419576846307385
389,"low",FALSE,0,0.825,0.187286088142195,0.275,0.1,0.187286088142195,0.187286088142195,0.646955688622755,0.684540718849218,0.29149620758483,0.0615481037924152
394,"low",FALSE,0,0.95,0.165899500376266,0.275,0.1,0.165899500376266,0.165899500376266,0.744980439121756,0.76412782561585,0.217216766467066,0.0378027944111776
396,"low",FALSE,0,1,0.160198587600874,0.275,0.1,0.160198587600874,0.160198587600874,0.770062275449102,0.784893282016055,0.197990419161677,0.0319473053892216
387,"low",FALSE,0,0.775,0.198015142508624,0.275,0.1,0.198015142508624,0.198015142508624,0.588901397205589,0.642759614104849,0.330456686626746,0.0806419161676647
398,"low",TRUE,0.3,0.225,0.1,0.3,0.1,NA,NA,0,NA,0.0910714570858283,0.908928542914172
388,"low",FALSE,0,0.8,0.192851556854276,0.275,0.1,0.192851556854276,0.192851556854276,0.62417245508982,0.666099600658507,0.3076750499002,0.06815249500998
395,"low",FALSE,0,0.975,0.16266005685227,0.275,0.1,0.16266005685227,0.16266005685227,0.756712175648703,0.773379783475599,0.208677844311377,0.0346099800399202
399,"low",TRUE,0.3,0.25,0.1,0.3,0.1,NA,NA,0,NA,0.0919768463073852,0.908023153692615
400,"low",TRUE,0.3,0.275,0.1,0.3,0.1,NA,NA,0,NA,0.0880479041916168,0.911952095808383
401,"low",TRUE,0.3,0.3,0.1,0.3,0.1,NA,NA,0,NA,0.0934922155688623,0.906507784431138
402,"low",TRUE,0.3,0.325,0.1,0.3,0.1,NA,NA,0,NA,0.0877029940119761,0.912297005988024
403,"low",TRUE,0.3,0.35,0.1,0.3,0.1,NA,NA,0,NA,0.0873692614770459,0.912630738522954
398,"low",FALSE,0,0.225,0.1,0.3,0.1,0.1,0.1,0,NA,0.0904279441117764,0.909572055888224
404,"low",TRUE,0.3,0.375,0.1,0.3,0.1,NA,NA,0,NA,0.0913748502994012,0.908625149700599
405,"low",TRUE,0.3,0.4,0.1,0.3,0.1,NA,NA,0,NA,0.0910107784431138,0.908989221556886
406,"low",TRUE,0.3,0.425,0.1,0.3,0.1,NA,NA,0,NA,0.0908039920159681,0.909196007984032
399,"low",FALSE,0,0.25,0.1,0.3,0.1,0.1,0.1,0,NA,0.0888574850299401,0.91114251497006
407,"low",TRUE,0.3,0.45,0.1,0.3,0.1,NA,NA,0,NA,0.0886299401197605,0.91137005988024
408,"low",TRUE,0.3,0.475,0.1,0.3,0.1,NA,NA,0,NA,0.0950578842315369,0.904942115768463
400,"low",FALSE,0,0.275,0.1,0.3,0.1,0.1,0.1,0.116326546906188,0.404393586265768,0.247722155688623,0.63595129740519
401,"low",FALSE,0,0.3,0.1,0.3,0.1,0.1,0.1,0.268585229540918,0.455770956916033,0.379157684630739,0.352257085828343
402,"low",FALSE,0,0.325,0.1,0.3,0.1,0.1,0.1,0.334233133732535,0.488399119886908,0.385379640718563,0.280387225548902
409,"low",TRUE,0.3,0.5,0.1,0.3,0.1,NA,NA,0,NA,0.0888423153692615,0.911157684630739
410,"low",TRUE,0.3,0.525,0.1,0.3,0.1,NA,NA,0,NA,0.0890139720558882,0.910986027944112
411,"low",TRUE,0.3,0.55,0.1,0.3,0.1,NA,NA,0,NA,0.0919600798403194,0.908039920159681
