"ID","starting","grazing","environmt","mortality","mortality_border","rho_plus","rho_plus_ungrazed","q_plus","q_plus_ungrazed","rho_zero","rho_minus"
46,"low",0,0.380904522613065,NA,NA,0,0,NA,NA,0.0911941058941059,0.908805894105894
44,"low",0,0.37286432160804,NA,NA,0,0,NA,NA,0.0907835164835165,0.909216483516484
24,"high",0,0.292462311557789,NA,NA,0,0,NA,NA,0.0891515484515484,0.910848451548452
26,"high",0,0.300502512562814,NA,NA,0,0,NA,NA,0.0900538461538462,0.909946153846154
25,"high",0,0.296482412060302,NA,NA,0,0,NA,NA,0.0914909090909091,0.908509090909091
30,"high",0,0.316582914572864,NA,NA,0,0,NA,NA,0.0911758241758242,0.908824175824176
32,"high",0,0.324623115577889,NA,NA,0,0,NA,NA,0.0910637362637363,0.908936263736264
35,"high",0,0.336683417085427,NA,NA,0,0,NA,NA,0.0922412587412587,0.907758741258741
36,"high",0,0.34070351758794,NA,NA,0,0,NA,NA,0.0922351648351648,0.907764835164835
27,"high",0,0.304522613065327,NA,NA,0,0,NA,NA,0.0897494505494505,0.91025054945055
31,"high",0,0.320603015075377,NA,NA,0,0,NA,NA,0.0922055944055944,0.907794405594406
40,"high",0,0.35678391959799,NA,NA,0,0,NA,NA,0.0899651348651349,0.910034865134865
28,"high",0,0.308542713567839,NA,NA,0,0,NA,NA,0.0891482517482518,0.910851748251748
33,"high",0,0.328643216080402,NA,NA,0,0,NA,NA,0.0904020979020979,0.909597902097902
45,"high",0,0.376884422110553,NA,NA,0,0,NA,NA,0.0898908091908092,0.910109190809191
29,"high",0,0.312562814070352,NA,NA,0,0,NA,NA,0.0891516483516483,0.910848351648352
39,"high",0,0.352763819095477,NA,NA,0,0,NA,NA,0.0925488511488512,0.907451148851149
43,"high",0,0.368844221105528,NA,NA,0,0,NA,NA,0.0909133866133866,0.909086613386613
47,"low",0,0.384924623115578,NA,NA,0,0,NA,NA,0.089142957042957,0.910857042957043
42,"high",0,0.364824120603015,NA,NA,0,0,NA,NA,0.089918981018981,0.910081018981019
34,"high",0,0.332663316582915,NA,NA,0,0,NA,NA,0.0894088911088911,0.910591108891109
38,"high",0,0.348743718592965,NA,NA,0,0,NA,NA,0.0890324675324675,0.910967532467532
41,"high",0,0.360804020100503,NA,NA,0,0,NA,NA,0.0904141858141858,0.909585814185814
37,"high",0,0.344723618090452,NA,NA,0,0,NA,NA,0.0909749250749251,0.909025074925075
46,"high",0,0.380904522613065,NA,NA,0,0.0026015984015984,NA,0.373003618133231,0.0911941058941059,0.908805894105894
44,"high",0,0.37286432160804,NA,NA,0,0.000246453546453546,NA,NA,0.0907835164835165,0.909216483516484
48,"low",0,0.388944723618091,NA,NA,0,0,NA,NA,0.0894754245754246,0.910524575424575
49,"low",0,0.392964824120603,NA,NA,0,0,NA,NA,0.0910032967032967,0.908996703296703
51,"low",0,0.401005025125628,NA,NA,0,0,NA,NA,0.089375024975025,0.910624975024975
50,"low",0,0.396984924623116,NA,NA,0,0,NA,NA,0.0899058941058941,0.910094105894106
